repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,rc_delta_pa0,rc_delta_pa5,rc_delta_pa6
1,0,0.109000000054948,0.0,50,20,False,True,68.0,32.0,18.0
1,0,0.125,0.0159999999450519,50,20,False,True,68.0,32.0,15.0
1,0,0.125,0.0159999999450519,50,20,False,True,62.0,32.0,21.0
1,0,0.1400000000139698,0.0309999999590218,50,20,False,True,62.0,32.0,15.0
1,0,0.1560000000754371,0.0470000000204891,50,20,False,True,62.0,27.0,18.0
1,1,0.2650000000139698,0.0,51,20,False,True,41.0,21.0,27.0
1,1,0.2810000000754371,0.0160000000614672,51,20,False,True,38.0,21.0,27.0
1,1,0.2970000000204891,0.0320000000065192,51,20,False,True,38.0,18.0,18.0
1,1,0.3120000000344589,0.0470000000204891,51,20,False,True,36.0,18.0,24.0
1,1,0.3280000000959262,0.0630000000819563,51,20,False,True,36.0,18.0,24.0
1,2,0.4370000000344589,0.0,52,20,False,True,-38.0,-23.0,21.0
1,2,0.4530000000959262,0.0160000000614672,52,20,False,True,-44.0,-32.0,27.0
1,2,0.4690000000409782,0.0320000000065192,52,20,False,True,-50.0,-32.0,21.0
1,2,0.4690000000409782,0.0320000000065192,52,20,False,True,-52.0,-32.0,12.0
1,2,0.484000000054948,0.0470000000204891,52,20,False,True,-58.0,-41.0,12.0
1,3,0.5940000000409782,0.0,53,20,False,True,-67.0,-70.0,21.0
1,3,0.609000000054948,0.0150000000139698,53,20,False,True,-67.0,-76.0,21.0
1,3,0.609000000054948,0.0150000000139698,53,20,False,True,-67.0,-76.0,18.0
1,3,0.609000000054948,0.0150000000139698,53,20,False,True,-67.0,-99.0,21.0
1,3,0.625,0.0309999999590218,53,20,False,True,-67.0,-85.0,18.0
1,4,0.734000000054948,0.0,54,20,False,True,-67.0,-97.0,21.0
1,4,0.75,0.0159999999450519,54,20,False,True,-64.0,-99.0,15.0
1,4,0.75,0.0159999999450519,54,20,False,True,-70.0,-99.0,12.0
1,4,0.7650000000139698,0.0309999999590218,54,20,False,True,-70.0,-102.0,12.0
1,4,0.7810000000754371,0.0470000000204891,54,20,False,True,-94.0,-99.0,21.0
1,5,0.8900000000139698,0.0,55,20,False,True,-67.0,-111.0,6.0
1,5,0.9060000000754372,0.0160000000614672,55,20,False,True,-55.0,-108.0,3.0
1,5,0.9060000000754372,0.0160000000614672,55,20,False,True,-76.0,-120.0,0.0
1,5,0.9220000000204892,0.0320000000065192,55,20,False,True,-76.0,-120.0,0.0
1,5,0.9370000000344588,0.0470000000204891,55,20,False,True,-79.0,-123.0,-23.0
1,6,1.047000000020489,0.0,56,20,False,True,-79.0,-129.0,-15.0
1,6,1.047000000020489,0.0,56,20,False,True,-79.0,-126.0,-12.0
1,6,1.062000000034459,0.0150000000139698,56,20,False,True,-76.0,-126.0,-12.0
1,6,1.0780000000959262,0.0310000000754371,56,20,False,True,-79.0,-126.0,-12.0
1,6,1.0780000000959262,0.0310000000754371,56,20,False,True,-76.0,-126.0,-12.0
1,7,1.2030000000959262,0.0,57,20,False,True,-73.0,-123.0,-12.0
1,7,1.2030000000959262,0.0,57,20,False,True,-73.0,-126.0,-12.0
1,7,1.2190000000409782,0.0159999999450519,57,20,False,True,-73.0,-126.0,-12.0
1,7,1.234000000054948,0.0309999999590218,57,20,False,True,-73.0,-123.0,-12.0
1,7,1.25,0.0469999999040737,57,20,False,True,-73.0,-126.0,-15.0
1,8,1.359000000054948,0.0,58,20,False,True,-70.0,-123.0,-15.0
1,8,1.375,0.0159999999450519,58,20,False,True,-70.0,-120.0,-15.0
1,8,1.3900000000139698,0.0309999999590218,58,20,False,True,-70.0,-123.0,-15.0
1,8,1.3900000000139698,0.0309999999590218,58,20,False,True,-70.0,-120.0,-12.0
1,8,1.422000000020489,0.062999999965541,58,20,False,True,-70.0,-123.0,-15.0
1,9,1.5310000000754371,0.0,59,20,False,True,-70.0,-126.0,-29.0
1,9,1.547000000020489,0.0159999999450519,59,20,False,True,-73.0,-126.0,-29.0
1,9,1.562000000034459,0.0309999999590218,59,20,False,True,-70.0,-126.0,-29.0
1,9,1.562000000034459,0.0309999999590218,59,20,False,True,-70.0,-126.0,-29.0
1,9,1.5780000000959262,0.0470000000204891,59,20,False,True,-70.0,-123.0,-29.0
1,10,1.687000000034459,0.0,60,20,False,True,-70.0,-123.0,-17.0
1,10,1.687000000034459,0.0,60,20,False,True,-70.0,-126.0,-17.0
1,10,1.7030000000959262,0.0160000000614672,60,20,False,True,-70.0,-123.0,-20.0
1,10,1.7190000000409782,0.0320000000065192,60,20,False,True,-70.0,-126.0,-20.0
1,10,1.734000000054948,0.0470000000204891,60,20,False,True,-70.0,-126.0,-20.0
1,11,1.859000000054948,0.0,61,20,False,False,-73.0,-126.0,-20.0
1,11,1.859000000054948,0.0,61,20,False,False,-73.0,-129.0,-23.0
1,11,1.875,0.0159999999450519,61,20,False,False,-70.0,-126.0,-20.0
1,11,1.8900000000139696,0.0309999999590218,61,20,False,False,-70.0,-126.0,-20.0
1,11,1.8900000000139696,0.0309999999590218,61,20,False,False,-73.0,-129.0,-20.0
1,12,2.0,0.0,62,20,False,False,-73.0,-132.0,-15.0
1,12,2.01500000001397,0.0150000000139698,62,20,False,False,-73.0,-129.0,-15.0
1,12,2.01500000001397,0.0150000000139698,62,20,False,False,-73.0,-129.0,-12.0
1,12,2.031000000075437,0.0310000000754371,62,20,False,False,-73.0,-129.0,-12.0
1,12,2.062000000034459,0.0620000000344589,62,20,False,False,-73.0,-129.0,-15.0
1,13,2.172000000020489,0.0,63,20,False,True,-70.0,-135.0,-26.0
1,13,2.172000000020489,0.0,63,20,False,False,-70.0,-129.0,-6.0
1,13,2.187000000034459,0.0150000000139698,63,20,False,False,-70.0,-129.0,-6.0
1,13,2.187000000034459,0.0150000000139698,63,20,False,False,-70.0,-129.0,-6.0
1,13,2.2030000000959262,0.0310000000754371,63,20,False,False,-70.0,-129.0,-6.0
1,14,2.312000000034459,0.0,64,20,False,False,-73.0,-132.0,-6.0
1,14,2.312000000034459,0.0,64,20,False,False,-70.0,-132.0,-6.0
1,14,2.3280000000959262,0.0160000000614672,64,20,False,False,-70.0,-132.0,-6.0
1,14,2.344000000040978,0.0320000000065192,64,20,False,False,-70.0,-132.0,-6.0
1,14,2.359000000054948,0.0470000000204891,64,20,False,False,-70.0,-132.0,-6.0
1,15,2.469000000040978,0.0,65,20,False,False,-67.0,-135.0,3.0
1,15,2.484000000054948,0.0150000000139698,65,20,False,False,-70.0,-132.0,-3.0
1,15,2.5,0.0309999999590218,65,20,False,False,-70.0,-132.0,-3.0
1,15,2.5,0.0309999999590218,65,20,False,False,-67.0,-132.0,0.0
1,15,2.51500000001397,0.0459999999729916,65,20,False,False,-70.0,-132.0,-3.0
1,16,2.64000000001397,0.0150000000139698,66,20,False,False,-70.0,-138.0,-3.0
1,16,2.64000000001397,0.0150000000139698,66,20,False,False,-70.0,-138.0,-3.0
1,16,2.656000000075437,0.0310000000754371,66,20,False,False,-70.0,-135.0,-3.0
1,16,2.672000000020489,0.0470000000204891,66,20,False,False,-73.0,-141.0,-3.0
1,16,2.672000000020489,0.0470000000204891,66,20,False,True,-73.0,-126.0,-3.0
1,17,2.781000000075437,0.0,66,21,False,False,-70.0,-138.0,-3.0
1,17,2.797000000020489,0.0159999999450519,66,21,False,False,-70.0,-138.0,-3.0
1,17,2.812000000034459,0.0309999999590218,66,21,False,False,-70.0,-138.0,-3.0
1,17,2.812000000034459,0.0309999999590218,66,21,False,False,-70.0,-135.0,-3.0
1,17,2.8280000000959262,0.0470000000204891,66,21,False,False,-70.0,-138.0,-3.0
1,18,2.9530000000959262,0.0,65,21,False,False,-70.0,-135.0,-3.0
1,18,2.9530000000959262,0.0,65,21,False,False,-70.0,-138.0,-6.0
1,18,2.969000000040978,0.0159999999450519,65,21,False,False,-70.0,-138.0,-3.0
1,18,2.984000000054948,0.0309999999590218,65,21,False,False,-70.0,-135.0,-3.0
1,18,3.01500000001397,0.0619999999180436,65,21,False,False,-70.0,-135.0,-3.0
1,19,3.125,0.0,64,21,False,False,-70.0,-135.0,-3.0
1,19,3.125,0.0,64,21,False,False,-67.0,-135.0,0.0
1,19,3.14000000001397,0.0150000000139698,64,21,False,False,-67.0,-135.0,0.0
1,19,3.156000000075437,0.0310000000754371,64,21,False,False,-70.0,-132.0,0.0
1,19,3.172000000020489,0.0470000000204891,64,21,False,False,-67.0,-132.0,0.0
1,20,3.281000000075437,0.0,63,21,False,False,-70.0,-129.0,-3.0
1,20,3.297000000020489,0.0159999999450519,63,21,False,False,-70.0,-129.0,-3.0
1,20,3.297000000020489,0.0159999999450519,63,21,False,False,-70.0,-129.0,-3.0
1,20,3.312000000034459,0.0309999999590218,63,21,False,False,-70.0,-129.0,-3.0
1,20,3.3280000000959262,0.0470000000204891,63,21,False,False,-70.0,-129.0,-3.0
1,21,3.4530000000959262,0.0,62,21,False,False,-73.0,-129.0,-9.0
1,21,3.469000000040978,0.0159999999450519,62,21,False,False,-70.0,-129.0,-12.0
1,21,3.469000000040978,0.0159999999450519,62,21,False,False,-70.0,-129.0,-9.0
1,21,3.484000000054948,0.0309999999590218,62,21,False,False,-70.0,-129.0,-9.0
1,21,3.484000000054948,0.0309999999590218,62,21,False,True,-67.0,-141.0,-6.0
1,22,3.594000000040978,0.0,61,21,False,False,-70.0,-126.0,-12.0
1,22,3.594000000040978,0.0,61,21,False,False,-70.0,-126.0,-12.0
1,22,3.609000000054948,0.0150000000139698,61,21,False,False,-70.0,-126.0,-12.0
1,22,3.64000000001397,0.0459999999729916,61,21,False,False,-70.0,-126.0,-15.0
1,22,3.64000000001397,0.0459999999729916,61,21,False,False,-70.0,-126.0,-12.0
1,23,3.75,0.0,60,21,False,False,-73.0,-126.0,-23.0
1,23,3.76500000001397,0.0150000000139698,60,21,False,False,-70.0,-126.0,-23.0
1,23,3.76500000001397,0.0150000000139698,60,21,False,False,-70.0,-126.0,-23.0
1,23,3.781000000075437,0.0310000000754371,60,21,False,False,-70.0,-126.0,-23.0
1,23,3.781000000075437,0.0310000000754371,60,21,False,False,-70.0,-126.0,-20.0
1,24,3.89000000001397,0.0,59,21,False,False,-70.0,-126.0,-26.0
1,24,3.906000000075437,0.0160000000614672,59,21,False,False,-67.0,-126.0,-26.0
1,24,3.906000000075437,0.0160000000614672,59,21,False,True,-70.0,-141.0,-26.0
1,24,3.922000000020489,0.0320000000065192,59,21,False,False,-70.0,-123.0,-26.0
1,24,3.937000000034459,0.0470000000204891,59,21,False,False,-70.0,-126.0,-32.0
1,25,4.047000000020489,0.0,58,21,False,True,-79.0,-123.0,-26.0
1,25,4.062000000034459,0.0150000000139698,58,21,False,False,-70.0,-123.0,-20.0
1,25,4.062000000034459,0.0150000000139698,58,21,False,False,-70.0,-123.0,-20.0
1,25,4.078000000095926,0.0310000000754371,58,21,False,False,-70.0,-123.0,-20.0
1,25,4.078000000095926,0.0310000000754371,58,21,False,True,-70.0,-138.0,-23.0
1,26,4.203000000095926,0.0,57,21,False,False,-70.0,-123.0,-12.0
1,26,4.203000000095926,0.0,57,21,False,False,-70.0,-123.0,-12.0
1,26,4.219000000040978,0.0159999999450519,57,21,False,False,-70.0,-123.0,-12.0
1,26,4.234000000054948,0.0309999999590218,57,21,False,False,-70.0,-123.0,-15.0
1,26,4.26500000001397,0.0619999999180436,57,21,False,False,-70.0,-123.0,-12.0
1,27,4.39000000001397,0.0,56,21,False,False,-73.0,-123.0,-6.0
1,27,4.39000000001397,0.0,56,21,False,False,-73.0,-123.0,-6.0
1,27,4.406000000075437,0.0160000000614672,56,21,False,False,-73.0,-123.0,-9.0
1,27,4.422000000020489,0.0320000000065192,56,21,False,False,-73.0,-123.0,-6.0
1,27,4.422000000020489,0.0320000000065192,56,21,False,True,-73.0,-132.0,-6.0
1,28,4.531000000075437,0.0,55,21,False,False,-73.0,-123.0,-3.0
1,28,4.531000000075437,0.0,55,21,False,False,-73.0,-123.0,-3.0
1,28,4.562000000034459,0.0309999999590218,55,21,False,False,-73.0,-123.0,-6.0
1,28,4.562000000034459,0.0309999999590218,55,21,False,False,-79.0,-123.0,3.0
1,28,4.578000000095926,0.0470000000204891,55,21,False,False,-73.0,-126.0,-3.0
1,29,4.687000000034459,0.0,54,21,False,False,-73.0,-123.0,-3.0
1,29,4.687000000034459,0.0,54,21,False,False,-76.0,-123.0,0.0
1,29,4.703000000095926,0.0160000000614672,54,21,False,False,-76.0,-123.0,-3.0
1,29,4.719000000040978,0.0320000000065192,54,21,False,False,-73.0,-123.0,0.0
1,29,4.719000000040978,0.0320000000065192,54,21,False,False,-76.0,-126.0,-3.0
1,30,4.828000000095926,0.0,53,21,False,False,-76.0,-123.0,-6.0
1,30,4.828000000095926,0.0,53,21,False,False,-79.0,-126.0,-6.0
1,30,4.844000000040978,0.0159999999450519,53,21,False,False,-76.0,-123.0,-9.0
1,30,4.859000000054948,0.0309999999590218,53,21,False,False,-76.0,-126.0,-9.0
1,30,4.859000000054948,0.0309999999590218,53,21,False,False,-79.0,-120.0,-9.0
1,31,4.969000000040978,0.0,52,21,False,False,-79.0,-120.0,-12.0
1,31,4.969000000040978,0.0,52,21,False,False,-79.0,-126.0,-12.0
1,31,5.0,0.0309999999590218,52,21,False,False,-79.0,-126.0,-12.0
1,31,5.0,0.0309999999590218,52,21,False,False,-82.0,-126.0,-12.0
1,31,5.01500000001397,0.0459999999729916,52,21,False,False,-82.0,-129.0,-9.0
1,32,5.14000000001397,0.0,51,21,False,False,-82.0,-123.0,-15.0
1,32,5.172000000020489,0.0320000000065192,51,21,False,False,-82.0,-126.0,-15.0
1,32,5.187000000034459,0.0470000000204891,51,21,False,False,-82.0,-126.0,-15.0
1,32,5.187000000034459,0.0470000000204891,51,21,False,False,-82.0,-123.0,-15.0
1,32,5.203000000095926,0.0630000000819563,51,21,False,False,-82.0,-123.0,-17.0
1,33,5.312000000034459,0.0,50,21,False,False,-85.0,-126.0,-29.0
1,33,5.312000000034459,0.0,50,21,False,False,-85.0,-123.0,-26.0
1,33,5.328000000095926,0.0160000000614672,50,21,False,True,-85.0,-126.0,-32.0
1,33,5.328000000095926,0.0160000000614672,50,21,False,True,-85.0,-132.0,-32.0
1,33,5.359000000054948,0.0470000000204891,50,21,False,True,-85.0,-126.0,-32.0
1,34,5.469000000040978,0.0,50,22,False,True,-70.0,-120.0,-35.0
1,34,5.484000000054948,0.0150000000139698,50,22,False,True,-85.0,-126.0,-35.0
1,34,5.484000000054948,0.0150000000139698,50,22,False,True,-88.0,-126.0,-35.0
1,34,5.5,0.0309999999590218,50,22,False,False,-85.0,-129.0,-26.0
1,34,5.531000000075437,0.0620000000344589,50,22,False,True,-20.0,-94.0,-23.0
1,35,5.64000000001397,0.0,51,22,False,False,-82.0,-120.0,-12.0
1,35,5.672000000020489,0.0320000000065192,51,22,False,False,-82.0,-120.0,-12.0
1,35,5.672000000020489,0.0320000000065192,51,22,False,False,-82.0,-120.0,-9.0
1,35,5.687000000034459,0.0470000000204891,51,22,False,True,-82.0,-123.0,0.0
1,35,5.687000000034459,0.0470000000204891,51,22,False,False,-82.0,-120.0,-12.0
1,36,5.797000000020489,0.0,52,22,False,False,-82.0,-123.0,-9.0
1,36,5.797000000020489,0.0,52,22,False,True,-82.0,-120.0,-17.0
1,36,5.812000000034459,0.0150000000139698,52,22,False,False,-82.0,-117.0,-12.0
1,36,5.828000000095926,0.0310000000754371,52,22,False,False,-82.0,-120.0,-3.0
1,36,5.828000000095926,0.0310000000754371,52,22,False,False,-79.0,-117.0,3.0
1,37,5.953000000095926,0.0,53,22,False,True,-73.0,-117.0,21.0
1,37,5.969000000040978,0.0159999999450519,53,22,False,False,-73.0,-114.0,6.0
1,37,5.969000000040978,0.0159999999450519,53,22,False,False,-73.0,-117.0,6.0
1,37,5.984000000054948,0.0309999999590218,53,22,False,False,-76.0,-117.0,9.0
1,37,6.0,0.0469999999040737,53,22,False,False,-76.0,-120.0,6.0
1,38,6.109000000054948,0.0,54,22,False,False,-73.0,-117.0,6.0
1,38,6.14000000001397,0.0309999999590218,54,22,False,False,-73.0,-117.0,9.0
1,38,6.14000000001397,0.0309999999590218,54,22,False,False,-73.0,-117.0,6.0
1,38,6.156000000075437,0.0470000000204891,54,22,False,False,-73.0,-117.0,9.0
1,38,6.172000000020489,0.062999999965541,54,22,False,False,-73.0,-123.0,6.0
1,39,6.281000000075437,0.0,55,22,False,False,-70.0,-114.0,9.0
1,39,6.281000000075437,0.0,55,22,False,False,-73.0,-120.0,6.0
1,39,6.297000000020489,0.0159999999450519,55,22,False,False,-73.0,-120.0,6.0
1,39,6.328000000095926,0.0470000000204891,55,22,False,False,-73.0,-120.0,6.0
1,39,6.328000000095926,0.0470000000204891,55,22,False,False,-73.0,-120.0,6.0
1,40,6.437000000034459,0.0,56,22,False,False,-70.0,-117.0,3.0
1,40,6.437000000034459,0.0,56,22,False,False,-70.0,-117.0,3.0
1,40,6.453000000095926,0.0160000000614672,56,22,False,False,-70.0,-117.0,3.0
1,40,6.469000000040978,0.0320000000065192,56,22,False,False,-70.0,-117.0,3.0
1,40,6.469000000040978,0.0320000000065192,56,22,False,False,-67.0,-117.0,3.0
1,41,6.578000000095926,0.0,57,22,False,False,-67.0,-117.0,0.0
1,41,6.578000000095926,0.0,57,22,False,False,-70.0,-117.0,-3.0
1,41,6.594000000040978,0.0159999999450519,57,22,False,False,-70.0,-117.0,0.0
1,41,6.609000000054948,0.0309999999590218,57,22,False,False,-70.0,-117.0,0.0
1,41,6.609000000054948,0.0309999999590218,57,22,False,False,-67.0,-117.0,0.0
1,42,6.719000000040978,0.0,58,22,False,False,-67.0,-117.0,0.0
1,42,6.75,0.0309999999590218,58,22,False,False,-67.0,-117.0,0.0
1,42,6.75,0.0309999999590218,58,22,False,False,-67.0,-117.0,0.0
1,42,6.76500000001397,0.0459999999729916,58,22,False,False,-67.0,-120.0,-3.0
1,42,6.781000000075437,0.0620000000344589,58,22,False,False,-67.0,-117.0,0.0
1,43,6.89000000001397,0.0,59,22,False,True,-67.0,-114.0,-26.0
1,43,6.89000000001397,0.0,59,22,False,False,-67.0,-120.0,-6.0
1,43,6.906000000075437,0.0160000000614672,59,22,False,False,-67.0,-123.0,-6.0
1,43,6.922000000020489,0.0320000000065192,59,22,False,False,-67.0,-120.0,-9.0
1,43,6.922000000020489,0.0320000000065192,59,22,False,False,-67.0,-120.0,-6.0
1,44,7.031000000075437,0.0,60,22,False,True,-3.0,-67.0,3.0
1,44,7.031000000075437,0.0,60,22,False,False,-67.0,-120.0,0.0
1,44,7.047000000020489,0.0159999999450519,60,22,False,False,-67.0,-120.0,-3.0
1,44,7.062000000034459,0.0309999999590218,60,22,False,False,-67.0,-120.0,-6.0
1,44,7.062000000034459,0.0309999999590218,60,22,False,False,-67.0,-120.0,-9.0
1,45,7.172000000020489,0.0,61,22,False,False,-67.0,-126.0,-3.0
1,45,7.172000000020489,0.0,61,22,False,False,-67.0,-120.0,-6.0
1,45,7.203000000095926,0.0310000000754371,61,22,False,False,-67.0,-120.0,-3.0
1,45,7.219000000040978,0.0470000000204891,61,22,False,False,-67.0,-120.0,-6.0
1,45,7.219000000040978,0.0470000000204891,61,22,False,False,-67.0,-120.0,-3.0
1,46,7.328000000095926,0.0,62,22,False,False,-67.0,-123.0,0.0
1,46,7.344000000040978,0.0159999999450519,62,22,False,False,-67.0,-126.0,0.0
1,46,7.344000000040978,0.0159999999450519,62,22,False,False,-67.0,-123.0,0.0
1,46,7.359000000054948,0.0309999999590218,62,22,False,False,-67.0,-123.0,0.0
1,46,7.375,0.0469999999040737,62,22,False,False,-67.0,-123.0,0.0
1,47,7.484000000054948,0.0,63,22,False,False,-67.0,-123.0,0.0
1,47,7.484000000054948,0.0,63,22,False,False,-67.0,-123.0,3.0
1,47,7.5,0.0159999999450519,63,22,False,False,-67.0,-123.0,3.0
1,47,7.531000000075437,0.0470000000204891,63,22,False,False,-67.0,-123.0,3.0
1,47,7.531000000075437,0.0470000000204891,63,22,False,False,-67.0,-120.0,0.0
1,48,7.64000000001397,0.0,64,22,False,False,-67.0,-126.0,3.0
1,48,7.656000000075437,0.0160000000614672,64,22,False,False,-67.0,-129.0,3.0
1,48,7.656000000075437,0.0160000000614672,64,22,False,False,-67.0,-129.0,3.0
1,48,7.672000000020489,0.0320000000065192,64,22,False,False,-67.0,-129.0,6.0
1,48,7.687000000034459,0.0470000000204891,64,22,False,False,-67.0,-126.0,3.0
1,49,7.797000000020489,0.0,65,22,False,False,-64.0,-129.0,6.0
1,49,7.812000000034459,0.0150000000139698,65,22,False,False,-64.0,-129.0,6.0
1,49,7.812000000034459,0.0150000000139698,65,22,False,False,-64.0,-129.0,6.0
1,49,7.828000000095926,0.0310000000754371,65,22,False,False,-64.0,-129.0,6.0
1,49,7.844000000040978,0.0470000000204891,65,22,False,False,-64.0,-129.0,3.0
1,50,7.953000000095926,0.0,66,22,False,False,-64.0,-132.0,3.0
1,50,7.953000000095926,0.0,66,22,False,False,-64.0,-135.0,3.0
1,50,7.984000000054948,0.0309999999590218,66,22,False,False,-64.0,-132.0,3.0
1,50,7.984000000054948,0.0309999999590218,66,22,False,False,-64.0,-132.0,3.0
1,50,8.0,0.0469999999040737,66,22,False,False,-64.0,-132.0,3.0
1,51,8.109000000054948,0.0,66,23,False,False,-55.0,-117.0,9.0
1,51,8.14000000001397,0.0309999999590218,66,23,False,True,-44.0,-120.0,12.0
1,51,8.14000000001397,0.0309999999590218,66,23,False,False,-58.0,-126.0,12.0
1,51,8.156000000075437,0.0470000000204891,66,23,False,False,-58.0,-126.0,12.0
1,51,8.172000000020489,0.062999999965541,66,23,False,False,-61.0,-126.0,12.0
1,52,8.297000000020489,0.0159999999450519,65,23,False,False,-58.0,-123.0,12.0
1,52,8.312000000034459,0.0309999999590218,65,23,False,False,-58.0,-126.0,12.0
1,52,8.312000000034459,0.0309999999590218,65,23,False,False,-58.0,-123.0,12.0
1,52,8.328000000095926,0.0470000000204891,65,23,False,False,-58.0,-123.0,12.0
1,52,8.344000000040978,0.062999999965541,65,23,False,False,-58.0,-123.0,12.0
1,53,8.453000000095926,0.0,64,23,False,False,-58.0,-126.0,6.0
1,53,8.469000000040978,0.0159999999450519,64,23,False,False,-58.0,-123.0,15.0
1,53,8.469000000040978,0.0159999999450519,64,23,False,False,-58.0,-123.0,9.0
1,53,8.484000000054948,0.0309999999590218,64,23,False,False,-55.0,-123.0,9.0
1,53,8.484000000054948,0.0309999999590218,64,23,False,False,-58.0,-123.0,12.0
1,54,8.594000000040978,0.0,63,23,False,False,-58.0,-120.0,9.0
1,54,8.594000000040978,0.0,63,23,False,False,-58.0,-114.0,6.0
1,54,8.609000000054948,0.0150000000139698,63,23,False,False,-58.0,-114.0,9.0
1,54,8.64000000001397,0.0459999999729916,63,23,False,False,-58.0,-114.0,6.0
1,54,8.64000000001397,0.0459999999729916,63,23,False,False,-58.0,-114.0,6.0
1,55,8.75,0.0,62,23,False,False,-61.0,-114.0,9.0
1,55,8.75,0.0,62,23,False,False,-58.0,-114.0,6.0
1,55,8.76500000001397,0.0150000000139698,62,23,False,False,-58.0,-111.0,9.0
1,55,8.781000000075437,0.0310000000754371,62,23,False,False,-61.0,-111.0,9.0
1,55,8.781000000075437,0.0310000000754371,62,23,False,False,-58.0,-111.0,6.0
1,56,8.89000000001397,0.0,61,23,False,False,-58.0,-111.0,9.0
1,56,8.906000000075437,0.0160000000614672,61,23,False,False,-58.0,-108.0,9.0
1,56,8.906000000075437,0.0160000000614672,61,23,False,False,-58.0,-108.0,9.0
1,56,8.922000000020489,0.0320000000065192,61,23,False,False,-58.0,-108.0,9.0
1,56,8.937000000034459,0.0470000000204891,61,23,False,False,-58.0,-105.0,12.0
1,57,9.047000000020487,0.0,60,23,False,False,-61.0,-108.0,9.0
1,57,9.047000000020487,0.0,60,23,False,False,-61.0,-108.0,9.0
1,57,9.06200000003446,0.0150000000139698,60,23,False,False,-61.0,-108.0,12.0
1,57,9.078000000095926,0.0310000000754371,60,23,False,False,-58.0,-114.0,9.0
1,57,9.094000000040978,0.0470000000204891,60,23,False,False,-61.0,-111.0,12.0
1,58,9.203000000095926,0.0,59,23,False,False,-61.0,-108.0,9.0
1,58,9.203000000095926,0.0,59,23,False,True,-61.0,-114.0,12.0
1,58,9.219000000040978,0.0159999999450519,59,23,False,False,-61.0,-108.0,12.0
1,58,9.234000000054948,0.0309999999590218,59,23,False,False,-61.0,-105.0,9.0
1,58,9.25,0.0469999999040737,59,23,False,False,-61.0,-108.0,12.0
1,59,9.359000000054948,0.0,58,23,False,False,-61.0,-108.0,9.0
1,59,9.359000000054948,0.0,58,23,False,False,-61.0,-108.0,9.0
1,59,9.375,0.0159999999450519,58,23,False,False,-61.0,-105.0,9.0
1,59,9.39000000001397,0.0309999999590218,58,23,False,False,-61.0,-108.0,9.0
1,59,9.422000000020487,0.062999999965541,58,23,False,False,-61.0,-108.0,9.0
1,60,9.531000000075435,0.0,57,23,False,False,-61.0,-108.0,6.0
1,60,9.547000000020487,0.0159999999450519,57,23,False,False,-61.0,-108.0,6.0
1,60,9.547000000020487,0.0159999999450519,57,23,False,False,-61.0,-108.0,6.0
1,60,9.547000000020487,0.0159999999450519,57,23,False,False,-61.0,-108.0,6.0
1,60,9.56200000003446,0.0309999999590218,57,23,False,False,-61.0,-108.0,6.0
1,61,9.68700000003446,0.0150000000139698,56,23,False,False,-64.0,-108.0,12.0
1,61,9.68700000003446,0.0150000000139698,56,23,False,False,-64.0,-108.0,9.0
1,61,9.703000000095926,0.0310000000754371,56,23,False,False,-64.0,-108.0,12.0
1,61,9.703000000095926,0.0310000000754371,56,23,False,False,-64.0,-108.0,12.0
1,61,9.719000000040978,0.0470000000204891,56,23,False,False,-64.0,-108.0,9.0
1,62,9.828000000095926,0.0,55,23,False,False,-64.0,-111.0,15.0
1,62,9.844000000040978,0.0159999999450519,55,23,False,False,-64.0,-111.0,15.0
1,62,9.844000000040978,0.0159999999450519,55,23,False,False,-64.0,-108.0,15.0
1,62,9.859000000054948,0.0309999999590218,55,23,False,False,-67.0,-111.0,15.0
1,62,9.859000000054948,0.0309999999590218,55,23,False,False,-64.0,-108.0,15.0
1,63,9.969000000040978,0.0,54,23,False,False,-67.0,-108.0,18.0
1,63,10.0,0.0309999999590218,54,23,False,False,-67.0,-108.0,18.0
1,63,10.0,0.0309999999590218,54,23,False,False,-67.0,-108.0,18.0
1,63,10.0,0.0309999999590218,54,23,False,False,-67.0,-108.0,18.0
1,63,10.01500000001397,0.0459999999729916,54,23,False,False,-67.0,-108.0,18.0
1,64,10.14000000001397,0.0,53,23,False,False,-70.0,-108.0,18.0
1,64,10.14000000001397,0.0,53,23,False,False,-70.0,-108.0,18.0
1,64,10.156000000075435,0.0160000000614672,53,23,False,False,-70.0,-108.0,15.0
1,64,10.156000000075435,0.0160000000614672,53,23,False,False,-70.0,-108.0,18.0
1,64,10.172000000020487,0.0320000000065192,53,23,False,False,-70.0,-108.0,18.0
1,65,10.297000000020487,0.0,52,23,False,False,-73.0,-111.0,15.0
1,65,10.297000000020487,0.0,52,23,False,False,-70.0,-111.0,15.0
1,65,10.31200000003446,0.0150000000139698,52,23,False,False,-70.0,-111.0,9.0
1,65,10.328000000095926,0.0310000000754371,52,23,False,False,-73.0,-108.0,12.0
1,65,10.328000000095926,0.0310000000754371,52,23,False,False,-73.0,-108.0,15.0
1,66,10.453000000095926,0.0,51,23,False,False,-73.0,-111.0,9.0
1,66,10.453000000095926,0.0,51,23,False,False,-76.0,-111.0,9.0
1,66,10.469000000040978,0.0159999999450519,51,23,False,False,-76.0,-111.0,9.0
