repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,poly_pa5sq,poly_pa0pa5,poly_pa0pa6
1,190,29.64000000001397,0.0309999999590218,63,31,False,False,0.254016,0.252504,0.292083
1,190,29.65600000007544,0.0470000000204891,63,31,False,False,0.254016,0.252504,0.292083
1,191,29.76500000001397,0.0,62,31,False,False,0.263169,0.258552,0.296856
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,0.263169,0.258552,0.296856
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,0.263169,0.258552,0.296856
1,191,29.79700000002049,0.0320000000065192,62,31,False,False,0.263169,0.258552,0.296856
1,191,29.81200000003446,0.0470000000204891,62,31,False,False,0.266256,0.260064,0.296856
1,192,29.92200000002049,0.0,61,31,False,False,0.269361,0.26469,0.30192
1,192,29.92200000002049,0.0,61,31,False,False,0.269361,0.26469,0.30192
1,192,29.93700000003446,0.0150000000139698,61,31,False,False,0.269361,0.26469,0.30039
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,0.269361,0.26469,0.30192
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,0.269361,0.26469,0.30192
1,193,30.078000000095926,0.0,60,31,False,False,0.274576,0.270384,0.30702
1,193,30.078000000095926,0.0,60,31,False,False,0.274576,0.271956,0.308805
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,0.274576,0.271956,0.310362
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,0.274576,0.271956,0.308805
1,193,30.125,0.0469999999040737,60,31,False,False,0.271441,0.268836,0.30702
1,194,30.25,0.0,59,31,False,False,0.271441,0.270399,0.310362
1,194,30.26500000001397,0.0150000000139698,59,31,False,False,0.271441,0.270399,0.310362
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,0.271441,0.270399,0.310362
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,0.271441,0.267273,0.306774
1,194,30.29700000002049,0.0470000000204891,59,31,False,False,0.271441,0.270399,0.308805
1,195,30.40600000007544,0.0,58,31,False,False,0.271441,0.267273,0.305235
1,195,30.42200000002049,0.0159999999450519,58,31,False,False,0.271441,0.267273,0.305235
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,0.274576,0.268812,0.305235
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,0.271441,0.267273,0.305235
1,195,30.469000000040975,0.062999999965541,58,31,False,False,0.271441,0.267273,0.305235
1,196,30.578000000095926,0.0,57,31,False,False,0.271441,0.262584,0.298368
1,196,30.578000000095926,0.0,57,31,False,False,0.274576,0.265668,0.297102
1,196,30.594000000040975,0.0159999999450519,57,31,False,False,0.271441,0.262584,0.298368
1,196,30.609000000054948,0.0309999999590218,57,31,False,False,0.271441,0.262584,0.298368
1,196,30.625,0.0469999999040737,57,31,False,False,0.271441,0.262584,0.298368
1,197,30.734000000054948,0.0,56,31,False,False,0.271441,0.257895,0.291555
1,197,30.75,0.0159999999450519,56,31,False,False,0.269361,0.256905,0.291555
1,197,30.75,0.0159999999450519,56,31,False,False,0.271441,0.259458,0.291828
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,0.2809,0.26076,0.291264
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,0.271441,0.257895,0.29007
1,198,30.89000000001397,0.0,55,31,False,False,0.269361,0.253791,0.288021
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,0.269361,0.252234,0.284796
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,0.269361,0.252234,0.284796
1,198,30.93700000003446,0.0470000000204891,55,31,False,False,0.269361,0.252234,0.286254
1,198,30.953000000095926,0.0630000000819563,55,31,False,False,0.269361,0.252234,0.286254
1,199,31.06200000003446,0.0,54,31,False,False,0.271441,0.25008,0.2784
1,199,31.06200000003446,0.0,54,31,False,False,0.271441,0.25008,0.2784
1,199,31.078000000095926,0.0160000000614672,54,31,False,False,0.271441,0.25008,0.2784
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,0.271441,0.249038,0.27724
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,0.271441,0.249038,0.27724
1,200,31.203000000095926,0.0,53,31,False,False,0.269361,0.240297,0.262984
1,200,31.203000000095926,0.0,53,31,False,False,0.269361,0.240297,0.262984
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,0.271441,0.241223,0.262984
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,0.271441,0.241223,0.262984
1,200,31.234000000054948,0.0309999999590218,53,31,False,False,0.269361,0.240297,0.262984
1,201,31.344000000040975,0.0,52,31,False,False,0.269361,0.229398,0.246194
1,201,31.344000000040975,0.0,52,31,False,False,0.266256,0.226524,0.244523
1,201,31.359000000054948,0.0150000000139698,52,31,False,False,0.269361,0.226284,0.242852
1,201,31.375,0.0309999999590218,52,31,False,False,0.266256,0.224976,0.241544
1,201,31.375,0.0309999999590218,52,31,False,False,0.266256,0.224976,0.241544
1,202,31.5,0.0,51,31,False,False,0.266256,0.21156,0.22099
1,202,31.5,0.0,51,31,False,False,0.266256,0.21156,0.21853
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,0.266256,0.210012,0.219373
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,0.266256,0.210012,0.219373
1,202,31.53100000007544,0.0310000000754371,51,31,False,False,0.266256,0.210012,0.219373
1,203,31.64000000001397,0.0,50,31,False,False,0.277729,0.208165,0.210535
1,203,31.64000000001397,0.0,50,31,False,False,0.271441,0.205795,0.20698
1,203,31.65600000007544,0.0160000000614672,50,31,False,False,0.271441,0.205795,0.20698
1,203,31.67200000002049,0.0320000000065192,50,31,False,False,0.271441,0.205795,0.20698
1,203,31.68700000003446,0.0470000000204891,50,31,False,False,0.271441,0.205795,0.20698
1,204,31.79700000002049,0.0,50,32,False,False,0.274576,0.208552,0.201786
1,204,31.81200000003446,0.0150000000139698,50,32,False,False,0.277729,0.209746,0.200592
1,204,31.828000000095926,0.0310000000754371,50,32,False,False,0.277729,0.211327,0.200901
1,204,31.844000000040975,0.0470000000204891,50,32,False,False,0.277729,0.209746,0.199398
1,204,31.859000000054948,0.0620000000344589,50,32,False,False,0.277729,0.209746,0.199398
1,205,31.969000000040975,0.0,51,32,False,False,0.277729,0.209746,0.199398
1,205,31.984000000054948,0.0150000000139698,51,32,False,False,0.277729,0.209746,0.199398
1,205,32.0,0.0309999999590218,51,32,False,False,0.277729,0.209746,0.198204
1,205,32.0,0.0309999999590218,51,32,False,False,0.277729,0.209746,0.199398
1,205,32.03100000007544,0.0620000000344589,51,32,False,False,0.277729,0.209746,0.20298
1,206,32.14000000001397,0.0,52,32,False,True,0.271441,0.207358,0.199398
1,206,32.15600000007544,0.0160000000614672,52,32,False,True,0.274576,0.205408,0.196392
1,206,32.15600000007544,0.0160000000614672,52,32,False,False,0.271441,0.210484,0.204828
1,206,32.18700000003446,0.0470000000204891,52,32,False,False,0.269361,0.21279,0.21156
1,206,32.203000000095926,0.0630000000819563,52,32,False,True,0.266256,0.213108,0.214347
1,207,32.31200000003446,0.0,53,32,False,False,0.271441,0.238097,0.247694
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,0.271441,0.238097,0.247694
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,0.271441,0.236534,0.246068
1,207,32.34400000004098,0.0320000000065192,53,32,False,False,0.271441,0.238097,0.247694
1,207,32.35900000005495,0.0470000000204891,53,32,False,False,0.271441,0.238097,0.247694
1,208,32.46900000004098,0.0,54,32,False,True,0.2809,0.24857,0.258419
1,208,32.46900000004098,0.0,54,32,False,False,0.274576,0.245756,0.259826
1,208,32.46900000004098,0.0,54,32,False,False,0.274576,0.245756,0.261233
1,208,32.48400000005495,0.0150000000139698,54,32,False,False,0.274576,0.247328,0.262904
1,208,32.5,0.0309999999590218,54,32,False,False,0.274576,0.247328,0.26432
1,209,32.60900000005495,0.0,55,32,False,False,0.274576,0.254664,0.276048
1,209,32.625,0.0159999999450519,55,32,False,False,0.274576,0.254664,0.276048
1,209,32.64000000001397,0.0309999999590218,55,32,False,False,0.274576,0.254664,0.276048
1,209,32.64000000001397,0.0309999999590218,55,32,False,False,0.277729,0.256122,0.273618
1,209,32.65600000007544,0.0470000000204891,55,32,False,False,0.274576,0.256236,0.277752
1,210,32.76500000001397,0.0,56,32,False,False,0.274576,0.257808,0.282408
1,210,32.76500000001397,0.0,56,32,False,False,0.274576,0.25938,0.28413
1,210,32.78100000007544,0.0160000000614672,56,32,False,False,0.274576,0.25938,0.28413
1,210,32.79700000002049,0.0320000000065192,56,32,False,False,0.274576,0.25938,0.28413
1,210,32.81200000003446,0.0470000000204891,56,32,False,False,0.274576,0.25938,0.28413
1,211,32.92200000002049,0.0,57,32,False,False,0.277729,0.267189,0.295581
1,211,32.93700000003446,0.0150000000139698,57,32,False,False,0.277729,0.267189,0.29406
1,211,32.93700000003446,0.0150000000139698,57,32,False,True,0.269361,0.263133,0.295581
1,211,32.953000000095926,0.0310000000754371,57,32,False,False,0.277729,0.267189,0.295581
1,211,32.96900000004098,0.0470000000204891,57,32,False,False,0.277729,0.26877,0.2958
1,212,33.078000000095926,0.0,58,32,False,False,0.2809,0.27348,0.308568
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,0.2809,0.27348,0.303924
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,0.2809,0.27348,0.305472
1,212,33.10900000005495,0.0309999999590218,58,32,False,False,0.2809,0.27507,0.305691
1,212,33.125,0.0469999999040737,58,32,False,False,0.2809,0.27507,0.305691
1,213,33.25,0.0,59,32,False,False,0.287296,0.282472,0.313565
1,213,33.26500000001397,0.0150000000139698,59,32,False,False,0.287296,0.282472,0.313565
1,213,33.28100000007544,0.0310000000754371,59,32,False,True,0.284089,0.280891,0.320943
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,0.287296,0.282472,0.313565
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,0.287296,0.282472,0.313565
1,214,33.42200000002049,0.0,60,32,False,False,0.2809,0.27772,0.313352
1,214,33.42200000002049,0.0,60,32,False,False,0.2809,0.27931,0.315146
1,214,33.43700000003446,0.0150000000139698,60,32,False,False,0.284089,0.28249,0.31853
1,214,33.453000000095926,0.0310000000754371,60,32,False,False,0.287296,0.285688,0.320333
1,214,33.46900000004098,0.0470000000204891,60,32,False,False,0.284089,0.284089,0.320333
1,215,33.578000000095926,0.0,61,32,False,False,0.284089,0.28249,0.31853
1,215,33.59400000004098,0.0159999999450519,61,32,False,False,0.284089,0.280891,0.313565
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,0.284089,0.280891,0.313565
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,0.2809,0.27931,0.313565
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,0.284089,0.280891,0.313565
1,216,33.71900000004098,0.0,62,32,False,False,0.271441,0.268836,0.300828
1,216,33.71900000004098,0.0,62,32,False,False,0.274576,0.270384,0.300828
1,216,33.73400000005495,0.0150000000139698,62,32,False,False,0.277729,0.271932,0.302376
1,216,33.75,0.0309999999590218,62,32,False,False,0.274576,0.270384,0.302376
1,216,33.76500000001397,0.0459999999729916,62,32,False,False,0.277729,0.271932,0.302376
1,217,33.875,0.0,63,32,False,True,0.248004,0.252486,0.280878
1,217,33.875,0.0,63,32,False,False,0.263169,0.260091,0.291018
1,217,33.89000000001397,0.0150000000139698,63,32,False,False,0.266256,0.261612,0.291018
1,217,33.90600000007544,0.0310000000754371,63,32,False,False,0.263169,0.260091,0.291018
1,217,33.92200000002049,0.0470000000204891,63,32,False,False,0.263169,0.260091,0.291018
1,218,34.04700000002049,0.0,64,32,False,False,0.257049,0.257049,0.289497
1,218,34.06200000003446,0.0150000000139698,64,32,False,False,0.257049,0.257049,0.287976
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,0.254016,0.255528,0.287976
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,0.257049,0.257049,0.287976
1,218,34.09400000004098,0.0470000000204891,64,32,False,False,0.254016,0.255528,0.287976
1,219,34.203000000095926,0.0,65,32,False,False,0.239121,0.247923,0.282399
1,219,34.203000000095926,0.0,65,32,False,False,0.239121,0.247923,0.282399
1,219,34.21900000004098,0.0159999999450519,65,32,False,False,0.239121,0.247923,0.282399
1,219,34.23400000005495,0.0309999999590218,65,32,False,False,0.239121,0.247923,0.282399
1,219,34.25,0.0469999999040737,65,32,False,False,0.239121,0.247923,0.282399
1,220,34.35900000005495,0.0,66,32,False,False,0.228484,0.240912,0.276192
1,220,34.375,0.0159999999450519,66,32,False,False,0.228484,0.240912,0.27468
1,220,34.375,0.0159999999450519,66,32,False,False,0.228484,0.240912,0.27468
1,220,34.39000000001397,0.0309999999590218,66,32,False,False,0.225625,0.237975,0.273045
1,220,34.40600000007544,0.0470000000204891,66,32,False,False,0.225625,0.2394,0.27468
1,221,34.51500000001397,0.0,66,33,False,False,0.225625,0.240825,0.276315
1,221,34.51500000001397,0.0,66,33,False,False,0.2304,0.24336,0.273273
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,0.228484,0.24378,0.27642
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,0.2304,0.24624,0.276507
1,221,34.56200000003446,0.0470000000204891,66,33,False,True,0.228484,0.245214,0.274968
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,0.228484,0.245214,0.278046
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,0.228484,0.245214,0.276507
1,222,34.703000000095926,0.0310000000754371,65,33,False,False,0.228484,0.245214,0.276507
1,222,34.703000000095926,0.0310000000754371,65,33,False,True,0.228484,0.245214,0.270351
1,222,34.73400000005495,0.0620000000344589,65,33,False,False,0.228484,0.245214,0.276507
1,223,34.85900000005495,0.0150000000139698,64,33,False,False,0.233289,0.247779,0.279585
1,223,34.85900000005495,0.0150000000139698,64,33,False,True,0.236196,0.250776,0.276576
1,223,34.875,0.0309999999590218,64,33,False,False,0.233289,0.249228,0.282768
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,0.236196,0.249318,0.282663
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,0.239121,0.253791,0.287526
1,224,35.0,0.0,63,33,False,False,0.251001,0.258516,0.290508
1,224,35.0,0.0,63,33,False,False,0.257049,0.263133,0.293235
1,224,35.01500000001397,0.0150000000139698,63,33,False,False,0.254016,0.260064,0.293088
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,0.257049,0.263133,0.293235
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,0.257049,0.261612,0.29154
1,225,35.14000000001397,0.0,62,33,False,False,0.266256,0.264708,0.294462
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,0.269361,0.266247,0.29754
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,0.266256,0.266256,0.296184
1,225,35.18700000003446,0.0470000000204891,62,33,False,False,0.266256,0.266256,0.296184
1,225,35.203000000095926,0.0630000000819563,62,33,False,False,0.269361,0.267804,0.296184
1,226,35.31200000003446,0.0,61,33,False,False,0.271441,0.270399,0.30102
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,0.274576,0.271956,0.30102
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,0.271441,0.270399,0.30102
1,226,35.35900000005495,0.0470000000204891,61,33,False,False,0.271441,0.270399,0.30102
1,226,35.375,0.062999999965541,61,33,False,False,0.271441,0.270399,0.302577
1,227,35.48400000005495,0.0,60,33,False,False,0.277729,0.274567,0.306869
1,227,35.5,0.0159999999450519,60,33,False,False,0.277729,0.274567,0.306869
1,227,35.5,0.0159999999450519,60,33,False,False,0.277729,0.274567,0.306869
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,0.277729,0.274567,0.306869
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,0.277729,0.274567,0.306869
1,228,35.64000000001397,0.0,59,33,False,False,0.2809,0.27613,0.306869
1,228,35.64000000001397,0.0,59,33,False,False,0.2809,0.27507,0.305691
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,0.2809,0.27507,0.307248
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,0.277729,0.273513,0.305691
1,228,35.67200000002049,0.0320000000065192,59,33,False,False,0.2809,0.27189,0.303696
1,229,35.78100000007544,0.0,58,33,False,False,0.2809,0.27348,0.302376
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,0.2809,0.27348,0.302376
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,0.274576,0.270384,0.303924
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,0.277729,0.271932,0.302376
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,0.2809,0.27189,0.300618
1,230,35.93700000003446,0.0,57,33,False,False,0.277729,0.267189,0.29406
1,230,35.953000000095926,0.0160000000614672,57,33,False,False,0.277729,0.267189,0.292539
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,0.2809,0.26712,0.29232
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,0.2809,0.26871,0.29406
1,230,36.0,0.062999999965541,57,33,False,False,0.277729,0.267189,0.29406
1,231,36.10900000005495,0.0,56,33,False,False,0.277729,0.262446,0.285852
1,231,36.10900000005495,0.0,56,33,False,False,0.2809,0.26394,0.285852
1,231,36.125,0.0159999999450519,56,33,False,False,0.2809,0.26394,0.285852
1,231,36.125,0.0159999999450519,56,33,False,False,0.277729,0.262446,0.285852
1,231,36.14000000001397,0.0309999999590218,56,33,False,False,0.2809,0.26394,0.284358
1,232,36.25,0.0,55,33,False,False,0.2809,0.26076,0.279456
1,232,36.25,0.0,55,33,False,False,0.2809,0.26076,0.279456
1,232,36.26500000001397,0.0150000000139698,55,33,False,False,0.284089,0.263835,0.279675
1,232,36.28100000007544,0.0310000000754371,55,33,False,False,0.2809,0.25917,0.277752
1,232,36.29700000002049,0.0470000000204891,55,33,False,False,0.2809,0.25917,0.276285
1,233,36.40600000007544,0.0,54,33,False,False,0.287296,0.258888,0.271929
1,233,36.40600000007544,0.0,54,33,False,False,0.284089,0.257439,0.27048
1,233,36.42200000002049,0.0159999999450519,54,33,False,False,0.287296,0.258888,0.27048
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,0.284089,0.257439,0.27048
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,0.284089,0.257439,0.27048
1,234,36.54700000002049,0.0,53,33,False,False,0.2809,0.24539,0.253724
1,234,36.56200000003446,0.0150000000139698,53,33,False,False,0.2809,0.24539,0.252335
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,0.2809,0.24539,0.252335
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,0.2809,0.24539,0.252335
1,234,36.60900000005495,0.0620000000344589,53,33,False,False,0.2809,0.24539,0.252335
1,235,36.71900000004098,0.0,52,33,False,False,0.274576,0.230036,0.231353
1,235,36.71900000004098,0.0,52,33,False,False,0.274576,0.228464,0.228464
1,235,36.75,0.0309999999590218,52,33,False,False,0.271441,0.227156,0.228464
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,0.271441,0.226114,0.226114
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,0.271441,0.226114,0.227416
1,236,36.875,0.0,51,33,False,False,0.271441,0.215173,0.209391
1,236,36.875,0.0,51,33,False,False,0.271441,0.21361,0.20664
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,0.271441,0.21361,0.20664
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,0.271441,0.21361,0.20541
1,236,36.92200000002049,0.0470000000204891,51,33,False,False,0.271441,0.21361,0.20541
1,237,37.03100000007544,0.0,50,33,False,False,0.2809,0.20935,0.19434
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,0.2809,0.20935,0.19197
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,0.2809,0.20935,0.19197
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,0.2809,0.20935,0.19197
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,0.2809,0.20935,0.19197
1,238,37.203000000095926,0.0,50,34,False,False,0.277729,0.206584,0.190512
1,238,37.203000000095926,0.0,50,34,False,False,0.2809,0.20935,0.190785
1,238,37.21900000004098,0.0159999999450519,50,34,False,False,0.2809,0.20776,0.189336
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,0.2809,0.20776,0.18816
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,0.2809,0.20935,0.1896
1,239,37.34400000004098,0.0,51,34,False,False,0.284089,0.208936,0.189336
1,239,37.34400000004098,0.0,51,34,False,False,0.2809,0.20776,0.18816
1,239,37.35900000005495,0.0150000000139698,51,34,False,False,0.2809,0.20776,0.18816
1,239,37.375,0.0309999999590218,51,34,False,False,0.284089,0.208936,0.190512
1,239,37.375,0.0309999999590218,51,34,False,False,0.2809,0.20776,0.18816
1,240,37.48400000005495,0.0,52,34,False,False,0.2809,0.20776,0.18816
1,240,37.48400000005495,0.0,52,34,False,False,0.287296,0.20904,0.18837
1,240,37.5,0.0159999999450519,52,34,False,False,0.277729,0.206584,0.18816
1,240,37.53100000007544,0.0470000000204891,52,34,False,False,0.2809,0.20935,0.190785
1,240,37.53100000007544,0.0470000000204891,52,34,False,True,0.293764,0.218968,0.201192
1,241,37.64000000001397,0.0,53,34,False,True,0.287296,0.23852,0.23585
1,241,37.65600000007544,0.0160000000614672,53,34,False,False,0.287296,0.241736,0.23903
1,241,37.65600000007544,0.0160000000614672,53,34,False,False,0.290521,0.244706,0.243344
1,241,37.67200000002049,0.0320000000065192,53,34,False,False,0.290521,0.246323,0.244952
1,241,37.68700000003446,0.0470000000204891,53,34,False,False,0.290521,0.246323,0.244952
1,242,37.79700000002049,0.0,54,34,False,False,0.293764,0.254198,0.257012
1,242,37.81200000003446,0.0150000000139698,54,34,False,False,0.290521,0.252791,0.257012
1,242,37.828000000095926,0.0310000000754371,54,34,False,False,0.293764,0.254198,0.257012
1,242,37.828000000095926,0.0310000000754371,54,34,False,False,0.293764,0.254198,0.257012
1,242,37.85900000005495,0.0620000000344589,54,34,False,False,0.293764,0.255824,0.258656
1,243,37.96900000004098,0.0,55,34,False,False,0.290521,0.263571,0.275307
1,243,37.98400000005495,0.0150000000139698,55,34,False,False,0.290521,0.263571,0.275307
1,243,38.0,0.0309999999590218,55,34,False,False,0.293764,0.265038,0.276285
1,243,38.0,0.0309999999590218,55,34,False,False,0.290521,0.263571,0.275307
1,243,38.01500000001397,0.0459999999729916,55,34,False,False,0.290521,0.263571,0.276285
1,244,38.14000000001397,0.0,56,34,False,False,0.290521,0.265188,0.280932
1,244,38.15600000007544,0.0160000000614672,56,34,False,False,0.290521,0.265188,0.280932
1,244,38.17200000002049,0.0320000000065192,56,34,False,False,0.290521,0.265188,0.280932
1,244,38.18700000003446,0.0470000000204891,56,34,False,False,0.290521,0.265188,0.280932
1,244,38.18700000003446,0.0470000000204891,56,34,False,False,0.290521,0.266805,0.282645
1,245,38.29700000002049,0.0,57,34,False,False,0.287296,0.268536,0.289077
1,245,38.31200000003446,0.0150000000139698,57,34,False,False,0.287296,0.268536,0.289077
1,245,38.31200000003446,0.0150000000139698,57,34,False,False,0.287296,0.271752,0.292539
1,245,38.328000000095926,0.0310000000754371,57,34,False,False,0.287296,0.268536,0.289077
1,245,38.34400000004098,0.0470000000204891,57,34,False,False,0.293764,0.271542,0.289077
1,246,38.453000000095926,0.0,58,34,False,False,0.284089,0.270231,0.29406
1,246,38.453000000095926,0.0,58,34,False,False,0.284089,0.270231,0.29406
1,246,38.46900000004098,0.0159999999450519,58,34,False,False,0.284089,0.270231,0.29406
1,246,38.5,0.0469999999040737,58,34,False,False,0.284089,0.270231,0.29406
1,246,38.5,0.0469999999040737,58,34,False,False,0.284089,0.27183,0.2958
1,247,38.60900000005495,0.0,59,34,False,False,0.284089,0.275028,0.303924
1,247,38.60900000005495,0.0,59,34,False,False,0.2809,0.27348,0.303924
1,247,38.64000000001397,0.0309999999590218,59,34,False,False,0.284089,0.275028,0.302376
1,247,38.65600000007544,0.0470000000204891,59,34,False,False,0.284089,0.275028,0.303924
1,247,38.65600000007544,0.0470000000204891,59,34,False,False,0.284089,0.275028,0.302376
1,248,38.76500000001397,0.0,60,34,False,False,0.274576,0.271956,0.302577
1,248,38.78100000007544,0.0160000000614672,60,34,False,False,0.2809,0.27507,0.302577
1,248,38.78100000007544,0.0160000000614672,60,34,False,False,0.277729,0.274567,0.305306
1,248,38.79700000002049,0.0320000000065192,60,34,False,False,0.2809,0.27613,0.305306
1,248,38.81200000003446,0.0470000000204891,60,34,False,False,0.2809,0.27613,0.305306
1,249,38.92200000002049,0.0,61,34,False,False,0.277729,0.274567,0.303743
1,249,38.92200000002049,0.0,61,34,False,False,0.274576,0.273004,0.303743
1,249,38.93700000003446,0.0150000000139698,61,34,False,False,0.274576,0.273004,0.303743
1,249,38.96900000004098,0.0470000000204891,61,34,False,False,0.274576,0.273004,0.303743
1,249,38.96900000004098,0.0470000000204891,61,34,False,False,0.274576,0.273004,0.303743
1,250,39.078000000095926,0.0,62,34,False,False,0.269361,0.270399,0.30218
1,250,39.09400000004098,0.0159999999450519,62,34,False,False,0.269361,0.270399,0.300617
1,250,39.10900000005495,0.0309999999590218,62,34,False,False,0.269361,0.270399,0.30218
1,250,39.10900000005495,0.0309999999590218,62,34,False,False,0.269361,0.270399,0.300617
1,250,39.125,0.0469999999040737,62,34,False,False,0.266256,0.268836,0.300617
1,251,39.23400000005495,0.0,63,34,False,True,0.263169,0.267273,0.294365
1,251,39.23400000005495,0.0,63,34,False,False,0.2601,0.26571,0.297491
1,251,39.25,0.0159999999450519,63,34,False,False,0.257049,0.264147,0.295928
1,251,39.28100000007544,0.0470000000204891,63,34,False,True,0.254016,0.262584,0.294365
1,251,39.28100000007544,0.0470000000204891,63,34,False,False,0.257049,0.264147,0.295928
1,252,39.39000000001397,0.0,64,34,False,False,0.254016,0.264096,0.29606
1,252,39.39000000001397,0.0,64,34,False,False,0.254016,0.264096,0.297632
1,252,39.40600000007544,0.0160000000614672,64,34,False,False,0.251001,0.262524,0.29606
1,252,39.40600000007544,0.0160000000614672,64,34,False,False,0.251001,0.262524,0.29606
1,252,39.42200000002049,0.0320000000065192,64,34,False,False,0.254016,0.264096,0.297632
1,253,39.53100000007544,0.0,65,34,False,False,0.236196,0.256122,0.291958
1,253,39.54700000002049,0.0159999999450519,65,34,False,False,0.236196,0.256122,0.290377
1,253,39.56200000003446,0.0309999999590218,65,34,False,False,0.236196,0.256122,0.290377
1,253,39.56200000003446,0.0309999999590218,65,34,False,False,0.236196,0.256122,0.290377
1,253,39.578000000095926,0.0470000000204891,65,34,False,False,0.236196,0.256122,0.290377
1,254,39.68700000003446,0.0,66,34,False,False,0.228484,0.250472,0.284008
1,254,39.68700000003446,0.0,66,34,False,False,0.225625,0.2489,0.282436
1,254,39.703000000095926,0.0160000000614672,66,34,False,False,0.225625,0.2489,0.284008
1,254,39.71900000004098,0.0320000000065192,66,34,False,False,0.222784,0.247328,0.282436
1,254,39.73400000005495,0.0470000000204891,66,34,False,False,0.219961,0.245756,0.280864
1,255,39.84400000004098,0.0,66,35,False,False,0.219961,0.245756,0.280864
1,255,39.85900000005495,0.0150000000139698,66,35,False,False,0.217156,0.244184,0.279292
1,255,39.85900000005495,0.0150000000139698,66,35,False,False,0.217156,0.244184,0.27772
1,255,39.875,0.0309999999590218,66,35,False,False,0.214369,0.242612,0.27772
1,255,39.89000000001397,0.0459999999729916,66,35,False,False,0.217156,0.242786,0.27613
1,256,40.03100000007544,0.0,65,35,False,False,0.214369,0.242612,0.276148
1,256,40.04700000002049,0.0159999999450519,65,35,False,False,0.214369,0.241223,0.274567
1,256,40.04700000002049,0.0159999999450519,65,35,False,False,0.214369,0.242612,0.276148
1,256,40.06200000003446,0.0309999999590218,65,35,False,False,0.214369,0.242612,0.276148
