repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,delta_pa0,delta_pa5,delta_pa6
1,187,29.14000000001397,0.0150000000139698,66,31,False,False,-15,-49,-24
1,187,29.15600000007544,0.0310000000754371,66,31,False,False,-15,-49,-24
1,187,29.18700000003446,0.0620000000344589,66,31,False,False,-18,-49,-24
1,188,29.29700000002049,0.0,65,31,False,False,-18,-49,-24
1,188,29.31200000003446,0.0150000000139698,65,31,False,False,-18,-49,-24
1,188,29.31200000003446,0.0150000000139698,65,31,False,False,-15,-49,-24
1,188,29.328000000095926,0.0310000000754371,65,31,False,False,-18,-55,-27
1,188,29.344000000040975,0.0470000000204891,65,31,False,False,-15,-49,-24
1,189,29.453000000095926,0.0,64,31,False,False,-15,-44,-24
1,189,29.469000000040975,0.0159999999450519,64,31,False,False,-15,-44,-21
1,189,29.469000000040975,0.0159999999450519,64,31,False,False,-15,-44,-21
1,189,29.484000000054948,0.0309999999590218,64,31,False,False,-15,-44,-21
1,189,29.5,0.0469999999040737,64,31,False,False,-12,-41,-18
1,190,29.609000000054948,0.0,63,31,False,False,-15,-26,-9
1,190,29.609000000054948,0.0,63,31,False,False,-15,-26,-9
1,190,29.625,0.0159999999450519,63,31,False,False,-15,-26,-9
1,190,29.64000000001397,0.0309999999590218,63,31,False,False,-15,-23,-9
1,190,29.65600000007544,0.0470000000204891,63,31,False,False,-15,-23,-9
1,191,29.76500000001397,0.0,62,31,False,False,-12,-14,-3
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,-12,-14,-3
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,-12,-14,-3
1,191,29.79700000002049,0.0320000000065192,62,31,False,False,-12,-14,-3
1,191,29.81200000003446,0.0470000000204891,62,31,False,False,-12,-11,-3
1,192,29.92200000002049,0.0,61,31,False,False,-6,-8,0
1,192,29.92200000002049,0.0,61,31,False,False,-6,-8,0
1,192,29.93700000003446,0.0150000000139698,61,31,False,False,-6,-8,-3
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,-6,-8,0
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,-6,-8,0
1,193,30.078000000095926,0.0,60,31,False,False,0,-3,3
1,193,30.078000000095926,0.0,60,31,False,False,3,-3,3
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,3,-3,6
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,3,-3,3
1,193,30.125,0.0469999999040737,60,31,False,False,0,-6,3
1,194,30.25,0.0,59,31,False,False,3,-6,6
1,194,30.26500000001397,0.0150000000139698,59,31,False,False,3,-6,6
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,3,-6,6
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,-3,-6,6
1,194,30.29700000002049,0.0470000000204891,59,31,False,False,3,-6,3
1,195,30.40600000007544,0.0,58,31,False,False,-3,-6,3
1,195,30.42200000002049,0.0159999999450519,58,31,False,False,-3,-6,3
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,-3,-3,3
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,-3,-6,3
1,195,30.469000000040975,0.062999999965541,58,31,False,False,-3,-6,3
1,196,30.578000000095926,0.0,57,31,False,False,-12,-6,0
1,196,30.578000000095926,0.0,57,31,False,False,-9,-3,-6
1,196,30.594000000040975,0.0159999999450519,57,31,False,False,-12,-6,0
1,196,30.609000000054948,0.0309999999590218,57,31,False,False,-12,-6,0
1,196,30.625,0.0469999999040737,57,31,False,False,-12,-6,0
1,197,30.734000000054948,0.0,56,31,False,False,-21,-6,-3
1,197,30.75,0.0159999999450519,56,31,False,False,-21,-8,-3
1,197,30.75,0.0159999999450519,56,31,False,False,-18,-6,-6
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,-24,3,0
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,-21,-6,-6
1,198,30.89000000001397,0.0,55,31,False,False,-27,-8,-3
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,-30,-8,-6
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,-30,-8,-6
1,198,30.93700000003446,0.0470000000204891,55,31,False,False,-30,-8,-3
1,198,30.953000000095926,0.0630000000819563,55,31,False,False,-30,-8,-3
1,199,31.06200000003446,0.0,54,31,False,False,-36,-6,-12
1,199,31.06200000003446,0.0,54,31,False,False,-36,-6,-12
1,199,31.078000000095926,0.0160000000614672,54,31,False,False,-36,-6,-12
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,-38,-6,-12
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,-38,-6,-12
1,200,31.203000000095926,0.0,53,31,False,False,-53,-8,-24
1,200,31.203000000095926,0.0,53,31,False,False,-53,-8,-24
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,-53,-6,-24
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,-53,-6,-24
1,200,31.234000000054948,0.0309999999590218,53,31,False,False,-53,-8,-24
1,201,31.344000000040975,0.0,52,31,False,False,-74,-8,-35
1,201,31.344000000040975,0.0,52,31,False,False,-77,-11,-35
1,201,31.359000000054948,0.0150000000139698,52,31,False,False,-80,-8,-35
1,201,31.375,0.0309999999590218,52,31,False,False,-80,-11,-38
1,201,31.375,0.0309999999590218,52,31,False,False,-80,-11,-38
1,202,31.5,0.0,51,31,False,False,-106,-11,-53
1,202,31.5,0.0,51,31,False,False,-106,-11,-59
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,-109,-11,-53
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,-109,-11,-53
1,202,31.53100000007544,0.0310000000754371,51,31,False,False,-109,-11,-53
1,203,31.64000000001397,0.0,50,31,False,False,-121,0,-59
1,203,31.64000000001397,0.0,50,31,False,False,-121,-6,-68
1,203,31.65600000007544,0.0160000000614672,50,31,False,False,-121,-6,-68
1,203,31.67200000002049,0.0320000000065192,50,31,False,False,-121,-6,-68
1,203,31.68700000003446,0.0470000000204891,50,31,False,False,-121,-6,-68
1,204,31.79700000002049,0.0,50,32,False,False,-118,-3,-85
1,204,31.81200000003446,0.0150000000139698,50,32,False,False,-118,0,-88
1,204,31.828000000095926,0.0310000000754371,50,32,False,False,-115,0,-91
1,204,31.844000000040975,0.0470000000204891,50,32,False,False,-118,0,-91
1,204,31.859000000054948,0.0620000000344589,50,32,False,False,-118,0,-91
1,205,31.969000000040975,0.0,51,32,False,False,-118,0,-91
1,205,31.984000000054948,0.0150000000139698,51,32,False,False,-118,0,-91
1,205,32.0,0.0309999999590218,51,32,False,False,-118,0,-94
1,205,32.0,0.0309999999590218,51,32,False,False,-118,0,-91
1,205,32.03100000007544,0.0620000000344589,51,32,False,False,-118,0,-82
1,206,32.14000000001397,0.0,52,32,False,True,-118,-6,-91
1,206,32.15600000007544,0.0160000000614672,52,32,False,True,-124,-3,-91
1,206,32.15600000007544,0.0160000000614672,52,32,False,False,-112,-6,-85
1,206,32.18700000003446,0.0470000000204891,52,32,False,False,-106,-8,-76
1,206,32.203000000095926,0.0630000000819563,52,32,False,True,-103,-11,-73
1,207,32.31200000003446,0.0,53,32,False,False,-59,-6,-50
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,-59,-6,-50
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,-62,-6,-50
1,207,32.34400000004098,0.0320000000065192,53,32,False,False,-59,-6,-50
1,207,32.35900000005495,0.0470000000204891,53,32,False,False,-59,-6,-50
1,208,32.46900000004098,0.0,54,32,False,True,-47,3,-41
1,208,32.46900000004098,0.0,54,32,False,False,-47,-3,-38
1,208,32.46900000004098,0.0,54,32,False,False,-47,-3,-35
1,208,32.48400000005495,0.0150000000139698,54,32,False,False,-44,-3,-35
1,208,32.5,0.0309999999590218,54,32,False,False,-44,-3,-32
1,209,32.60900000005495,0.0,55,32,False,False,-30,-3,-24
1,209,32.625,0.0159999999450519,55,32,False,False,-30,-3,-24
1,209,32.64000000001397,0.0309999999590218,55,32,False,False,-30,-3,-24
1,209,32.64000000001397,0.0309999999590218,55,32,False,False,-30,0,-29
1,209,32.65600000007544,0.0470000000204891,55,32,False,False,-27,-3,-24
1,210,32.76500000001397,0.0,56,32,False,False,-24,-3,-18
1,210,32.76500000001397,0.0,56,32,False,False,-21,-3,-18
1,210,32.78100000007544,0.0160000000614672,56,32,False,False,-21,-3,-18
1,210,32.79700000002049,0.0320000000065192,56,32,False,False,-21,-3,-18
1,210,32.81200000003446,0.0470000000204891,56,32,False,False,-21,-3,-18
1,211,32.92200000002049,0.0,57,32,False,False,-9,0,-9
1,211,32.93700000003446,0.0150000000139698,57,32,False,False,-9,0,-12
1,211,32.93700000003446,0.0150000000139698,57,32,False,True,-9,-8,-9
1,211,32.953000000095926,0.0310000000754371,57,32,False,False,-9,0,-9
1,211,32.96900000004098,0.0470000000204891,57,32,False,False,-6,0,-12
1,212,33.078000000095926,0.0,58,32,False,False,0,3,6
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,0,3,-3
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,0,3,0
1,212,33.10900000005495,0.0309999999590218,58,32,False,False,3,3,-3
1,212,33.125,0.0469999999040737,58,32,False,False,3,3,-3
1,213,33.25,0.0,59,32,False,False,11,9,3
1,213,33.26500000001397,0.0150000000139698,59,32,False,False,11,9,3
1,213,33.28100000007544,0.0310000000754371,59,32,False,True,11,6,17
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,11,9,3
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,11,9,3
1,214,33.42200000002049,0.0,60,32,False,False,8,3,6
1,214,33.42200000002049,0.0,60,32,False,False,11,3,6
1,214,33.43700000003446,0.0150000000139698,60,32,False,False,14,6,9
1,214,33.453000000095926,0.0310000000754371,60,32,False,False,17,9,9
1,214,33.46900000004098,0.0470000000204891,60,32,False,False,17,6,9
1,215,33.578000000095926,0.0,61,32,False,False,14,6,9
1,215,33.59400000004098,0.0159999999450519,61,32,False,False,11,6,3
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,11,6,3
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,11,3,3
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,11,6,3
1,216,33.71900000004098,0.0,62,32,False,False,0,-6,-9
1,216,33.71900000004098,0.0,62,32,False,False,0,-3,-9
1,216,33.73400000005495,0.0150000000139698,62,32,False,False,0,0,-6
1,216,33.75,0.0309999999590218,62,32,False,False,0,-3,-6
1,216,33.76500000001397,0.0459999999729916,62,32,False,False,0,0,-6
1,217,33.875,0.0,63,32,False,True,-9,-29,-38
1,217,33.875,0.0,63,32,False,False,-9,-14,-18
1,217,33.89000000001397,0.0150000000139698,63,32,False,False,-9,-11,-18
1,217,33.90600000007544,0.0310000000754371,63,32,False,False,-9,-14,-18
1,217,33.92200000002049,0.0470000000204891,63,32,False,False,-9,-14,-18
1,218,34.04700000002049,0.0,64,32,False,False,-9,-20,-21
1,218,34.06200000003446,0.0150000000139698,64,32,False,False,-9,-20,-24
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,-9,-23,-24
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,-9,-20,-24
1,218,34.09400000004098,0.0470000000204891,64,32,False,False,-9,-23,-24
1,219,34.203000000095926,0.0,65,32,False,False,-9,-38,-35
1,219,34.203000000095926,0.0,65,32,False,False,-9,-38,-35
1,219,34.21900000004098,0.0159999999450519,65,32,False,False,-9,-38,-35
1,219,34.23400000005495,0.0309999999590218,65,32,False,False,-9,-38,-35
1,219,34.25,0.0469999999040737,65,32,False,False,-9,-38,-35
1,220,34.35900000005495,0.0,66,32,False,False,-12,-49,-44
1,220,34.375,0.0159999999450519,66,32,False,False,-12,-49,-47
1,220,34.375,0.0159999999450519,66,32,False,False,-12,-49,-47
1,220,34.39000000001397,0.0309999999590218,66,32,False,False,-15,-52,-47
1,220,34.40600000007544,0.0470000000204891,66,32,False,False,-12,-52,-47
1,221,34.51500000001397,0.0,66,33,False,False,-9,-52,-47
1,221,34.51500000001397,0.0,66,33,False,False,-9,-47,-53
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,-6,-49,-50
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,-3,-47,-53
1,221,34.56200000003446,0.0470000000204891,66,33,False,True,-3,-49,-56
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,-3,-49,-50
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,-3,-49,-53
1,222,34.703000000095926,0.0310000000754371,65,33,False,False,-3,-49,-53
1,222,34.703000000095926,0.0310000000754371,65,33,False,True,-3,-49,-65
1,222,34.73400000005495,0.0620000000344589,65,33,False,False,-3,-49,-53
1,223,34.85900000005495,0.0150000000139698,64,33,False,False,-3,-44,-47
1,223,34.85900000005495,0.0150000000139698,64,33,False,True,0,-41,-56
1,223,34.875,0.0309999999590218,64,33,False,False,0,-44,-44
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,-3,-41,-41
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,3,-38,-38
1,224,35.0,0.0,63,33,False,False,0,-26,-29
1,224,35.0,0.0,63,33,False,False,3,-20,-27
1,224,35.01500000001397,0.0150000000139698,63,33,False,False,0,-23,-24
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,3,-20,-27
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,0,-20,-27
1,225,35.14000000001397,0.0,62,33,False,False,-3,-11,-18
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,-3,-8,-12
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,0,-11,-18
1,225,35.18700000003446,0.0470000000204891,62,33,False,False,0,-11,-18
1,225,35.203000000095926,0.0630000000819563,62,33,False,False,0,-8,-18
1,226,35.31200000003446,0.0,61,33,False,False,3,-6,-12
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,3,-3,-12
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,3,-6,-12
1,226,35.35900000005495,0.0470000000204891,61,33,False,False,3,-6,-12
1,226,35.375,0.062999999965541,61,33,False,False,3,-6,-9
1,227,35.48400000005495,0.0,60,33,False,False,5,0,-3
1,227,35.5,0.0159999999450519,60,33,False,False,5,0,-3
1,227,35.5,0.0159999999450519,60,33,False,False,5,0,-3
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,5,0,-3
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,5,0,-3
1,228,35.64000000001397,0.0,59,33,False,False,5,3,-3
1,228,35.64000000001397,0.0,59,33,False,False,3,3,-3
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,3,3,0
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,3,0,-3
1,228,35.67200000002049,0.0320000000065192,59,33,False,False,-3,3,0
1,229,35.78100000007544,0.0,58,33,False,False,0,3,-6
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,0,3,-6
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,0,-3,-3
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,0,0,-6
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,-3,3,-6
1,230,35.93700000003446,0.0,57,33,False,False,-9,0,-12
1,230,35.953000000095926,0.0160000000614672,57,33,False,False,-9,0,-15
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,-12,3,-12
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,-9,3,-12
1,230,36.0,0.062999999965541,57,33,False,False,-9,0,-12
1,231,36.10900000005495,0.0,56,33,False,False,-18,0,-18
1,231,36.10900000005495,0.0,56,33,False,False,-18,3,-18
1,231,36.125,0.0159999999450519,56,33,False,False,-18,3,-18
1,231,36.125,0.0159999999450519,56,33,False,False,-18,0,-18
1,231,36.14000000001397,0.0309999999590218,56,33,False,False,-18,3,-21
1,232,36.25,0.0,55,33,False,False,-24,3,-24
1,232,36.25,0.0,55,33,False,False,-24,3,-24
1,232,36.26500000001397,0.0150000000139698,55,33,False,False,-21,6,-27
1,232,36.28100000007544,0.0310000000754371,55,33,False,False,-27,3,-24
1,232,36.29700000002049,0.0470000000204891,55,33,False,False,-27,3,-27
1,233,36.40600000007544,0.0,54,33,False,False,-33,9,-29
1,233,36.40600000007544,0.0,54,33,False,False,-33,6,-32
1,233,36.42200000002049,0.0159999999450519,54,33,False,False,-33,9,-32
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,-33,6,-32
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,-33,6,-32
1,234,36.54700000002049,0.0,53,33,False,False,-53,3,-44
1,234,36.56200000003446,0.0150000000139698,53,33,False,False,-53,3,-47
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,-53,3,-47
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,-53,3,-47
1,234,36.60900000005495,0.0620000000344589,53,33,False,False,-53,3,-47
1,235,36.71900000004098,0.0,52,33,False,False,-77,-3,-65
1,235,36.71900000004098,0.0,52,33,False,False,-80,-3,-68
1,235,36.75,0.0309999999590218,52,33,False,False,-80,-6,-68
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,-82,-6,-71
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,-82,-6,-68
1,236,36.875,0.0,51,33,False,False,-103,-6,-85
1,236,36.875,0.0,51,33,False,False,-106,-6,-88
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,-106,-6,-88
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,-106,-6,-91
1,236,36.92200000002049,0.0470000000204891,51,33,False,False,-106,-6,-91
1,237,37.03100000007544,0.0,50,33,False,False,-121,3,-100
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,-121,3,-106
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,-121,3,-106
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,-121,3,-106
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,-121,3,-106
1,238,37.203000000095926,0.0,50,34,False,False,-124,0,-106
1,238,37.203000000095926,0.0,50,34,False,False,-121,3,-109
1,238,37.21900000004098,0.0159999999450519,50,34,False,False,-124,3,-109
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,-124,3,-112
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,-121,3,-112
1,239,37.34400000004098,0.0,51,34,False,False,-124,6,-109
1,239,37.34400000004098,0.0,51,34,False,False,-124,3,-112
1,239,37.35900000005495,0.0150000000139698,51,34,False,False,-124,3,-112
1,239,37.375,0.0309999999590218,51,34,False,False,-124,6,-106
1,239,37.375,0.0309999999590218,51,34,False,False,-124,3,-112
1,240,37.48400000005495,0.0,52,34,False,False,-124,3,-112
1,240,37.48400000005495,0.0,52,34,False,False,-126,9,-109
1,240,37.5,0.0159999999450519,52,34,False,False,-124,0,-112
1,240,37.53100000007544,0.0470000000204891,52,34,False,False,-121,3,-109
1,240,37.53100000007544,0.0470000000204891,52,34,False,True,-112,15,-94
1,241,37.64000000001397,0.0,53,34,False,True,-71,9,-62
1,241,37.65600000007544,0.0160000000614672,53,34,False,False,-65,9,-62
1,241,37.65600000007544,0.0160000000614672,53,34,False,False,-62,12,-56
1,241,37.67200000002049,0.0320000000065192,53,34,False,False,-59,12,-56
1,241,37.68700000003446,0.0470000000204891,53,34,False,False,-59,12,-56
1,242,37.79700000002049,0.0,54,34,False,False,-47,15,-44
1,242,37.81200000003446,0.0150000000139698,54,34,False,False,-47,12,-44
1,242,37.828000000095926,0.0310000000754371,54,34,False,False,-47,15,-44
1,242,37.828000000095926,0.0310000000754371,54,34,False,False,-47,15,-44
1,242,37.85900000005495,0.0620000000344589,54,34,False,False,-44,15,-44
1,243,37.96900000004098,0.0,55,34,False,False,-27,12,-29
1,243,37.98400000005495,0.0150000000139698,55,34,False,False,-27,12,-29
1,243,38.0,0.0309999999590218,55,34,False,False,-27,15,-27
1,243,38.0,0.0309999999590218,55,34,False,False,-27,12,-29
1,243,38.01500000001397,0.0459999999729916,55,34,False,False,-27,12,-27
1,244,38.14000000001397,0.0,56,34,False,False,-24,12,-21
1,244,38.15600000007544,0.0160000000614672,56,34,False,False,-24,12,-21
1,244,38.17200000002049,0.0320000000065192,56,34,False,False,-24,12,-21
1,244,38.18700000003446,0.0470000000204891,56,34,False,False,-24,12,-21
1,244,38.18700000003446,0.0470000000204891,56,34,False,False,-21,12,-21
1,245,38.29700000002049,0.0,57,34,False,False,-15,9,-15
1,245,38.31200000003446,0.0150000000139698,57,34,False,False,-15,9,-15
1,245,38.31200000003446,0.0150000000139698,57,34,False,False,-9,9,-15
1,245,38.328000000095926,0.0310000000754371,57,34,False,False,-15,9,-15
1,245,38.34400000004098,0.0470000000204891,57,34,False,False,-15,15,-15
1,246,38.453000000095926,0.0,58,34,False,False,-9,6,-12
1,246,38.453000000095926,0.0,58,34,False,False,-9,6,-12
1,246,38.46900000004098,0.0159999999450519,58,34,False,False,-9,6,-12
1,246,38.5,0.0469999999040737,58,34,False,False,-9,6,-12
1,246,38.5,0.0469999999040737,58,34,False,False,-6,6,-12
1,247,38.60900000005495,0.0,59,34,False,False,0,6,-3
1,247,38.60900000005495,0.0,59,34,False,False,0,3,-3
1,247,38.64000000001397,0.0309999999590218,59,34,False,False,0,6,-6
1,247,38.65600000007544,0.0470000000204891,59,34,False,False,0,6,-3
1,247,38.65600000007544,0.0470000000204891,59,34,False,False,0,6,-6
1,248,38.76500000001397,0.0,60,34,False,False,3,-3,-9
1,248,38.78100000007544,0.0160000000614672,60,34,False,False,3,3,-9
1,248,38.78100000007544,0.0160000000614672,60,34,False,False,5,0,-6
1,248,38.79700000002049,0.0320000000065192,60,34,False,False,5,3,-6
1,248,38.81200000003446,0.0470000000204891,60,34,False,False,5,3,-6
1,249,38.92200000002049,0.0,61,34,False,False,5,0,-9
1,249,38.92200000002049,0.0,61,34,False,False,5,-3,-9
1,249,38.93700000003446,0.0150000000139698,61,34,False,False,5,-3,-9
1,249,38.96900000004098,0.0470000000204891,61,34,False,False,5,-3,-9
1,249,38.96900000004098,0.0470000000204891,61,34,False,False,5,-3,-9
1,250,39.078000000095926,0.0,62,34,False,False,5,-8,-12
1,250,39.09400000004098,0.0159999999450519,62,34,False,False,5,-8,-15
1,250,39.10900000005495,0.0309999999590218,62,34,False,False,5,-8,-12
1,250,39.10900000005495,0.0309999999590218,62,34,False,False,5,-8,-15
1,250,39.125,0.0469999999040737,62,34,False,False,5,-11,-15
1,251,39.23400000005495,0.0,63,34,False,True,5,-14,-27
1,251,39.23400000005495,0.0,63,34,False,False,5,-17,-21
1,251,39.25,0.0159999999450519,63,34,False,False,5,-20,-24
1,251,39.28100000007544,0.0470000000204891,63,34,False,True,5,-23,-27
1,251,39.28100000007544,0.0470000000204891,63,34,False,False,5,-20,-24
1,252,39.39000000001397,0.0,64,34,False,False,8,-23,-27
1,252,39.39000000001397,0.0,64,34,False,False,8,-23,-24
1,252,39.40600000007544,0.0160000000614672,64,34,False,False,8,-26,-27
1,252,39.40600000007544,0.0160000000614672,64,34,False,False,8,-26,-27
1,252,39.42200000002049,0.0320000000065192,64,34,False,False,8,-23,-24
1,253,39.53100000007544,0.0,65,34,False,False,11,-41,-38
1,253,39.54700000002049,0.0159999999450519,65,34,False,False,11,-41,-41
1,253,39.56200000003446,0.0309999999590218,65,34,False,False,11,-41,-41
1,253,39.56200000003446,0.0309999999590218,65,34,False,False,11,-41,-41
1,253,39.578000000095926,0.0470000000204891,65,34,False,False,11,-41,-41
1,254,39.68700000003446,0.0,66,34,False,False,8,-49,-50
1,254,39.68700000003446,0.0,66,34,False,False,8,-52,-53
1,254,39.703000000095926,0.0160000000614672,66,34,False,False,8,-52,-50
1,254,39.71900000004098,0.0320000000065192,66,34,False,False,8,-55,-53
1,254,39.73400000005495,0.0470000000204891,66,34,False,False,8,-58,-56
1,255,39.84400000004098,0.0,66,35,False,False,8,-58,-56
1,255,39.85900000005495,0.0150000000139698,66,35,False,False,8,-61,-59
1,255,39.85900000005495,0.0150000000139698,66,35,False,False,8,-61,-62
1,255,39.875,0.0309999999590218,66,35,False,False,8,-64,-62
1,255,39.89000000001397,0.0459999999729916,66,35,False,False,5,-61,-62
1,256,40.03100000007544,0.0,65,35,False,False,8,-64,-65
1,256,40.04700000002049,0.0159999999450519,65,35,False,False,5,-64,-65
1,256,40.04700000002049,0.0159999999450519,65,35,False,False,8,-64,-65
1,256,40.06200000003446,0.0309999999590218,65,35,False,False,8,-64,-65
1,256,40.078000000095926,0.0470000000204891,65,35,False,False,5,-64,-65
1,257,40.18700000003446,0.0,64,35,False,True,8,-61,-59
1,257,40.203000000095926,0.0160000000614672,64,35,False,False,8,-55,-50
1,257,40.21900000004098,0.0320000000065192,64,35,False,False,8,-58,-56
1,257,40.21900000004098,0.0320000000065192,64,35,False,False,8,-55,-50
1,257,40.23400000005495,0.0470000000204891,64,35,False,False,8,-49,-47
1,258,40.34400000004098,0.0,63,35,False,False,8,-32,-29
1,258,40.35900000005495,0.0150000000139698,63,35,False,False,5,-29,-29
1,258,40.35900000005495,0.0150000000139698,63,35,False,False,5,-29,-29
1,258,40.375,0.0309999999590218,63,35,False,True,5,-29,-38
1,258,40.39000000001397,0.0459999999729916,63,35,False,True,5,-29,-38
1,259,40.5,0.0,62,35,False,False,11,-20,-27
1,259,40.51500000001397,0.0150000000139698,62,35,False,False,8,-20,-21
1,259,40.51500000001397,0.0150000000139698,62,35,False,False,8,-20,-21
1,259,40.53100000007544,0.0310000000754371,62,35,False,False,8,-20,-21
1,259,40.54700000002049,0.0470000000204891,62,35,False,False,11,-14,-24
1,260,40.65600000007544,0.0,61,35,False,False,5,-17,-21
1,260,40.67200000002049,0.0159999999450519,61,35,False,False,5,-14,-21
1,260,40.68700000003446,0.0309999999590218,61,35,False,False,8,-14,-24
1,260,40.68700000003446,0.0309999999590218,61,35,False,False,11,-11,-15
1,260,40.703000000095926,0.0470000000204891,61,35,False,False,5,-11,-15
1,261,40.81200000003446,0.0,60,35,False,False,8,-3,-12
1,261,40.828000000095926,0.0160000000614672,60,35,False,False,8,-6,-12
1,261,40.828000000095926,0.0160000000614672,60,35,False,False,5,-3,-15
1,261,40.84400000004098,0.0320000000065192,60,35,False,False,5,-3,-15
1,261,40.85900000005495,0.0470000000204891,60,35,False,False,8,-3,-12
1,262,40.98400000005495,0.0,59,35,False,False,3,3,-12
1,262,41.0,0.0159999999450519,59,35,False,False,3,3,-12
1,262,41.0,0.0159999999450519,59,35,False,False,3,3,-12
1,262,41.01500000001397,0.0309999999590218,59,35,False,False,3,3,-12
1,262,41.03100000007544,0.0470000000204891,59,35,False,False,3,3,-12
1,263,41.14000000001397,0.0,58,35,False,False,-6,9,-12
1,263,41.17200000002049,0.0320000000065192,58,35,False,False,-6,9,-12
1,263,41.17200000002049,0.0320000000065192,58,35,False,False,-6,9,-12
1,263,41.18700000003446,0.0470000000204891,58,35,False,False,-6,12,-15
1,263,41.203000000095926,0.0630000000819563,58,35,False,False,-6,12,-12
1,264,41.31200000003446,0.0,57,35,False,True,-15,6,-12
1,264,41.328000000095926,0.0160000000614672,57,35,False,False,-12,15,-15
1,264,41.328000000095926,0.0160000000614672,57,35,False,False,-15,18,-12
1,264,41.34400000004098,0.0320000000065192,57,35,False,False,-15,18,-12
1,264,41.35900000005495,0.0470000000204891,57,35,False,False,-12,12,-18
1,265,41.48400000005495,0.0,56,35,False,False,-18,15,-18
1,265,41.5,0.0159999999450519,56,35,False,False,-18,18,-18
1,265,41.5,0.0159999999450519,56,35,False,False,-18,18,-18
1,265,41.51500000001397,0.0309999999590218,56,35,False,False,-18,15,-18
1,265,41.51500000001397,0.0309999999590218,56,35,False,False,-18,15,-18
1,266,41.625,0.0,55,35,False,False,-21,18,-21
1,266,41.625,0.0,55,35,False,False,-21,18,-21
1,266,41.64000000001397,0.0150000000139698,55,35,False,False,-24,18,-24
