repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,ratio_pa5_pa0,ratio_pa6_pa0,ratio_pa5_pa6
1,188,29.29700000002049,0.0,65,31,False,False,0.9598393574297188,1.140562248995984,0.8415492957746479
1,188,29.31200000003446,0.0150000000139698,65,31,False,False,0.9598393574297188,1.140562248995984,0.8415492957746479
1,188,29.31200000003446,0.0150000000139698,65,31,False,False,0.9540918163672655,1.1337325349301397,0.8415492957746479
1,188,29.328000000095926,0.0310000000754371,65,31,False,False,0.9477911646586346,1.1345381526104417,0.8353982300884956
1,188,29.344000000040975,0.0470000000204891,65,31,False,False,0.9540918163672655,1.1337325349301397,0.8415492957746479
1,189,29.453000000095926,0.0,64,31,False,False,0.9640718562874252,1.1337325349301397,0.8503521126760564
1,189,29.469000000040975,0.0159999999450519,64,31,False,False,0.9640718562874252,1.1397205588822354,0.8458844133099825
1,189,29.469000000040975,0.0159999999450519,64,31,False,False,0.9640718562874252,1.1397205588822354,0.8458844133099825
1,189,29.484000000054948,0.0309999999590218,64,31,False,False,0.9640718562874252,1.1397205588822354,0.8458844133099825
1,189,29.5,0.0469999999040737,64,31,False,False,0.9642857142857143,1.1388888888888888,0.8466898954703833
1,190,29.609000000054948,0.0,63,31,False,False,1.0,1.1636726546906189,0.8593481989708405
1,190,29.609000000054948,0.0,63,31,False,False,1.0,1.1636726546906189,0.8593481989708405
1,190,29.625,0.0159999999450519,63,31,False,False,1.0,1.1636726546906189,0.8593481989708405
1,190,29.64000000001397,0.0309999999590218,63,31,False,False,1.0059880239520957,1.1636726546906189,0.8644939965694682
1,190,29.65600000007544,0.0470000000204891,63,31,False,False,1.0059880239520957,1.1636726546906189,0.8644939965694682
1,191,29.76500000001397,0.0,62,31,False,False,1.0178571428571428,1.1686507936507937,0.8709677419354839
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,1.0178571428571428,1.1686507936507937,0.8709677419354839
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,1.0178571428571428,1.1686507936507937,0.8709677419354839
1,191,29.79700000002049,0.0320000000065192,62,31,False,False,1.0178571428571428,1.1686507936507937,0.8709677419354839
1,191,29.81200000003446,0.0470000000204891,62,31,False,False,1.0238095238095237,1.1686507936507937,0.8760611205432938
1,192,29.92200000002049,0.0,61,31,False,False,1.0176470588235293,1.1607843137254903,0.8766891891891891
1,192,29.92200000002049,0.0,61,31,False,False,1.0176470588235293,1.1607843137254903,0.8766891891891891
1,192,29.93700000003446,0.0150000000139698,61,31,False,False,1.0176470588235293,1.1549019607843136,0.8811544991511036
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,1.0176470588235293,1.1607843137254903,0.8766891891891891
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,1.0176470588235293,1.1607843137254903,0.8766891891891891
1,193,30.078000000095926,0.0,60,31,False,False,1.0155038759689923,1.1531007751937985,0.880672268907563
1,193,30.078000000095926,0.0,60,31,False,False,1.0096339113680155,1.1464354527938343,0.880672268907563
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,1.0096339113680155,1.1522157996146436,0.8762541806020067
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,1.0096339113680155,1.1464354527938343,0.880672268907563
1,193,30.125,0.0469999999040737,60,31,False,False,1.0096899224806202,1.1531007751937985,0.8756302521008403
1,194,30.25,0.0,59,31,False,False,1.0038535645472062,1.1522157996146436,0.8712374581939799
1,194,30.26500000001397,0.0150000000139698,59,31,False,False,1.0038535645472062,1.1522157996146436,0.8712374581939799
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,1.0038535645472062,1.1522157996146436,0.8712374581939799
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,1.0155945419103314,1.165692007797271,0.8712374581939799
1,194,30.29700000002049,0.0470000000204891,59,31,False,False,1.0038535645472062,1.1464354527938343,0.8756302521008403
1,195,30.40600000007544,0.0,58,31,False,False,1.0155945419103314,1.1598440545808968,0.8756302521008403
1,195,30.42200000002049,0.0159999999450519,58,31,False,False,1.0155945419103314,1.1598440545808968,0.8756302521008403
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,1.0214424951267056,1.1598440545808968,0.880672268907563
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,1.0155945419103314,1.1598440545808968,0.8756302521008403
1,195,30.469000000040975,0.062999999965541,58,31,False,False,1.0155945419103314,1.1598440545808968,0.8756302521008403
1,196,30.578000000095926,0.0,57,31,False,False,1.0337301587301588,1.1746031746031746,0.8800675675675675
1,196,30.578000000095926,0.0,57,31,False,False,1.0335305719921104,1.155818540433925,0.89419795221843
1,196,30.594000000040975,0.0159999999450519,57,31,False,False,1.0337301587301588,1.1746031746031746,0.8800675675675675
1,196,30.609000000054948,0.0309999999590218,57,31,False,False,1.0337301587301588,1.1746031746031746,0.8800675675675675
1,196,30.625,0.0469999999040737,57,31,False,False,1.0337301587301588,1.1746031746031746,0.8800675675675675
1,197,30.734000000054948,0.0,56,31,False,False,1.0525252525252524,1.1898989898989898,0.8845500848896435
1,197,30.75,0.0159999999450519,56,31,False,False,1.0484848484848486,1.1898989898989898,0.8811544991511036
1,197,30.75,0.0159999999450519,56,31,False,False,1.0461847389558232,1.176706827309237,0.8890784982935154
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,1.0772357723577235,1.2032520325203253,0.8952702702702703
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,1.0525252525252524,1.183838383838384,0.8890784982935154
1,198,30.89000000001397,0.0,55,31,False,False,1.0613496932515338,1.2044989775051125,0.8811544991511036
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,1.0679012345679013,1.205761316872428,0.8856655290102389
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,1.0679012345679013,1.205761316872428,0.8856655290102389
1,198,30.93700000003446,0.0470000000204891,55,31,False,False,1.0679012345679013,1.2119341563786008,0.8811544991511036
1,198,30.953000000095926,0.0630000000819563,55,31,False,False,1.0679012345679013,1.2119341563786008,0.8811544991511036
1,199,31.06200000003446,0.0,54,31,False,False,1.0854166666666667,1.2083333333333333,0.8982758620689655
1,199,31.06200000003446,0.0,54,31,False,False,1.0854166666666667,1.2083333333333333,0.8982758620689655
1,199,31.078000000095926,0.0160000000614672,54,31,False,False,1.0854166666666667,1.2083333333333333,0.8982758620689655
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,1.0899581589958158,1.213389121338912,0.8982758620689655
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,1.0899581589958158,1.213389121338912,0.8982758620689655
1,200,31.203000000095926,0.0,53,31,False,False,1.1209503239740821,1.2267818574514038,0.9137323943661971
1,200,31.203000000095926,0.0,53,31,False,False,1.1209503239740821,1.2267818574514038,0.9137323943661971
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,1.125269978401728,1.2267818574514038,0.9172535211267606
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,1.125269978401728,1.2267818574514038,0.9172535211267606
1,200,31.234000000054948,0.0309999999590218,53,31,False,False,1.1209503239740821,1.2267818574514038,0.9137323943661971
1,201,31.344000000040975,0.0,52,31,False,False,1.1742081447963801,1.260180995475113,0.9317773788150808
1,201,31.344000000040975,0.0,52,31,False,False,1.1753986332574031,1.2687927107061503,0.926391382405745
1,201,31.359000000054948,0.0150000000139698,52,31,False,False,1.1903669724770642,1.2775229357798166,0.9317773788150808
1,201,31.375,0.0309999999590218,52,31,False,False,1.18348623853211,1.2706422018348624,0.9314079422382672
1,201,31.375,0.0309999999590218,52,31,False,False,1.18348623853211,1.2706422018348624,0.9314079422382672
1,202,31.5,0.0,51,31,False,False,1.2585365853658537,1.3146341463414635,0.9573283858998145
1,202,31.5,0.0,51,31,False,False,1.2585365853658537,1.3,0.9681050656660413
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,1.2678132678132679,1.3243243243243243,0.9573283858998145
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,1.2678132678132679,1.3243243243243243,0.9573283858998145
1,202,31.53100000007544,0.0310000000754371,51,31,False,False,1.2678132678132679,1.3243243243243243,0.9573283858998145
1,203,31.64000000001397,0.0,50,31,False,False,1.3341772151898734,1.349367088607595,0.9887429643527205
1,203,31.64000000001397,0.0,50,31,False,False,1.3189873417721518,1.3265822784810126,0.9942748091603053
1,203,31.65600000007544,0.0160000000614672,50,31,False,False,1.3189873417721518,1.3265822784810126,0.9942748091603053
1,203,31.67200000002049,0.0320000000065192,50,31,False,False,1.3189873417721518,1.3265822784810126,0.9942748091603053
1,203,31.68700000003446,0.0470000000204891,50,31,False,False,1.3189873417721518,1.3265822784810126,0.9942748091603053
1,204,31.79700000002049,0.0,50,32,False,False,1.3165829145728642,1.2738693467336684,1.0335305719921104
1,204,31.81200000003446,0.0150000000139698,50,32,False,False,1.3241206030150754,1.2663316582914572,1.0456349206349207
1,204,31.828000000095926,0.0310000000754371,50,32,False,False,1.314214463840399,1.2493765586034913,1.0518962075848304
1,204,31.844000000040975,0.0470000000204891,50,32,False,False,1.3241206030150754,1.2587939698492463,1.0518962075848304
1,204,31.859000000054948,0.0620000000344589,50,32,False,False,1.3241206030150754,1.2587939698492463,1.0518962075848304
1,205,31.969000000040975,0.0,51,32,False,False,1.3241206030150754,1.2587939698492463,1.0518962075848304
1,205,31.984000000054948,0.0150000000139698,51,32,False,False,1.3241206030150754,1.2587939698492463,1.0518962075848304
1,205,32.0,0.0309999999590218,51,32,False,False,1.3241206030150754,1.2512562814070352,1.0582329317269077
1,205,32.0,0.0309999999590218,51,32,False,False,1.3241206030150754,1.2587939698492463,1.0518962075848304
1,205,32.03100000007544,0.0620000000344589,51,32,False,False,1.3241206030150754,1.2814070351758795,1.0333333333333334
1,206,32.14000000001397,0.0,52,32,False,True,1.3090452261306533,1.2587939698492463,1.0399201596806387
1,206,32.15600000007544,0.0160000000614672,52,32,False,True,1.336734693877551,1.278061224489796,1.0459081836327346
1,206,32.15600000007544,0.0160000000614672,52,32,False,False,1.2896039603960396,1.254950495049505,1.0276134122287968
1,206,32.18700000003446,0.0470000000204891,52,32,False,False,1.2658536585365854,1.2585365853658537,1.005813953488372
1,206,32.203000000095926,0.0630000000819563,52,32,False,True,1.2493946731234866,1.2566585956416465,0.9942196531791907
1,207,32.31200000003446,0.0,53,32,False,False,1.140043763676149,1.1859956236323852,0.9612546125461254
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,1.140043763676149,1.1859956236323852,0.9612546125461254
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,1.1475770925110131,1.1938325991189427,0.9612546125461254
1,207,32.34400000004098,0.0320000000065192,53,32,False,False,1.140043763676149,1.1859956236323852,0.9612546125461254
1,207,32.35900000005495,0.0470000000204891,53,32,False,False,1.140043763676149,1.1859956236323852,0.9612546125461254
1,208,32.46900000004098,0.0,54,32,False,True,1.1300639658848615,1.1748400852878464,0.9618874773139746
1,208,32.46900000004098,0.0,54,32,False,False,1.11727078891258,1.1812366737739872,0.9458483754512635
1,208,32.46900000004098,0.0,54,32,False,False,1.11727078891258,1.187633262260128,0.940754039497307
1,208,32.48400000005495,0.0150000000139698,54,32,False,False,1.1101694915254237,1.180084745762712,0.940754039497307
1,208,32.5,0.0309999999590218,54,32,False,False,1.1101694915254237,1.1864406779661016,0.9357142857142857
1,209,32.60900000005495,0.0,55,32,False,False,1.0781893004115226,1.168724279835391,0.9225352112676056
1,209,32.625,0.0159999999450519,55,32,False,False,1.0781893004115226,1.168724279835391,0.9225352112676056
1,209,32.64000000001397,0.0309999999590218,55,32,False,False,1.0781893004115226,1.168724279835391,0.9225352112676056
1,209,32.64000000001397,0.0309999999590218,55,32,False,False,1.0843621399176955,1.1584362139917694,0.9360568383658969
1,209,32.65600000007544,0.0470000000204891,55,32,False,False,1.0715746421267893,1.1615541922290389,0.9225352112676056
1,210,32.76500000001397,0.0,56,32,False,False,1.065040650406504,1.1666666666666667,0.9128919860627178
1,210,32.76500000001397,0.0,56,32,False,False,1.0585858585858585,1.1595959595959595,0.9128919860627178
1,210,32.78100000007544,0.0160000000614672,56,32,False,False,1.0585858585858585,1.1595959595959595,0.9128919860627178
1,210,32.79700000002049,0.0320000000065192,56,32,False,False,1.0585858585858585,1.1595959595959595,0.9128919860627178
1,210,32.81200000003446,0.0470000000204891,56,32,False,False,1.0585858585858585,1.1595959595959595,0.9128919860627178
1,211,32.92200000002049,0.0,57,32,False,False,1.039447731755424,1.1499013806706115,0.9039451114922813
1,211,32.93700000003446,0.0150000000139698,57,32,False,False,1.039447731755424,1.143984220907298,0.9086206896551724
1,211,32.93700000003446,0.0150000000139698,57,32,False,True,1.0236686390532543,1.1499013806706115,0.8902229845626072
1,211,32.953000000095926,0.0310000000754371,57,32,False,False,1.039447731755424,1.1499013806706115,0.9039451114922813
1,211,32.96900000004098,0.0470000000204891,57,32,False,False,1.0333333333333334,1.1372549019607843,0.9086206896551724
1,212,33.078000000095926,0.0,58,32,False,False,1.0271317829457365,1.1589147286821706,0.8862876254180602
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,1.0271317829457365,1.1414728682170543,0.8998302207130731
1,212,33.09400000004098,0.0159999999450519,58,32,False,False,1.0271317829457365,1.1472868217054264,0.8952702702702703
1,212,33.10900000005495,0.0309999999590218,58,32,False,False,1.0211946050096339,1.1348747591522157,0.8998302207130731
1,212,33.125,0.0469999999040737,58,32,False,False,1.0211946050096339,1.1348747591522157,0.8998302207130731
1,213,33.25,0.0,59,32,False,False,1.01707779886148,1.1290322580645162,0.9008403361344538
1,213,33.26500000001397,0.0150000000139698,59,32,False,False,1.01707779886148,1.1290322580645162,0.9008403361344538
1,213,33.28100000007544,0.0310000000754371,59,32,False,True,1.0113851992409868,1.1555977229601517,0.8752052545155994
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,1.01707779886148,1.1290322580645162,0.9008403361344538
1,213,33.31200000003446,0.0620000000344589,59,32,False,False,1.01707779886148,1.1290322580645162,0.9008403361344538
1,214,33.42200000002049,0.0,60,32,False,False,1.0114503816793894,1.1412213740458015,0.8862876254180602
1,214,33.42200000002049,0.0,60,32,False,False,1.0056925996204933,1.1347248576850095,0.8862876254180602
1,214,33.43700000003446,0.0150000000139698,60,32,False,False,1.0056603773584907,1.1339622641509435,0.8868552412645591
1,214,33.453000000095926,0.0310000000754371,60,32,False,False,1.0056285178236397,1.127579737335835,0.891846921797005
1,214,33.46900000004098,0.0470000000204891,60,32,False,False,1.0,1.127579737335835,0.8868552412645591
1,215,33.578000000095926,0.0,61,32,False,False,1.0056603773584907,1.1339622641509435,0.8868552412645591
1,215,33.59400000004098,0.0159999999450519,61,32,False,False,1.0113851992409868,1.1290322580645162,0.8957983193277311
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,1.0113851992409868,1.1290322580645162,0.8957983193277311
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,1.0056925996204933,1.1290322580645162,0.8907563025210085
1,215,33.60900000005495,0.0309999999590218,61,32,False,False,1.0113851992409868,1.1290322580645162,0.8957983193277311
1,216,33.71900000004098,0.0,62,32,False,False,1.0096899224806202,1.12984496124031,0.8936535162950258
1,216,33.71900000004098,0.0,62,32,False,False,1.0155038759689923,1.12984496124031,0.8987993138936535
1,216,33.73400000005495,0.0150000000139698,62,32,False,False,1.0213178294573644,1.1356589147286822,0.8993174061433447
1,216,33.75,0.0309999999590218,62,32,False,False,1.0155038759689923,1.1356589147286822,0.89419795221843
1,216,33.76500000001397,0.0459999999729916,62,32,False,False,1.0213178294573644,1.1356589147286822,0.8993174061433447
1,217,33.875,0.0,63,32,False,True,0.9822485207100592,1.0927021696252466,0.8989169675090253
1,217,33.875,0.0,63,32,False,False,1.0118343195266273,1.1321499013806706,0.8937282229965157
1,217,33.89000000001397,0.0150000000139698,63,32,False,False,1.017751479289941,1.1321499013806706,0.8989547038327527
1,217,33.90600000007544,0.0310000000754371,63,32,False,False,1.0118343195266273,1.1321499013806706,0.8937282229965157
1,217,33.92200000002049,0.0470000000204891,63,32,False,False,1.0118343195266273,1.1321499013806706,0.8937282229965157
1,218,34.04700000002049,0.0,64,32,False,False,1.0,1.126232741617357,0.8879159369527145
1,218,34.06200000003446,0.0150000000139698,64,32,False,False,1.0,1.1203155818540433,0.8926056338028169
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,0.9940828402366864,1.1203155818540433,0.8873239436619719
1,218,34.078000000095926,0.0310000000754371,64,32,False,False,1.0,1.1203155818540433,0.8926056338028169
1,218,34.09400000004098,0.0470000000204891,64,32,False,False,0.9940828402366864,1.1203155818540433,0.8873239436619719
1,219,34.203000000095926,0.0,65,32,False,False,0.9644970414201184,1.0986193293885602,0.8779174147217235
1,219,34.203000000095926,0.0,65,32,False,False,0.9644970414201184,1.0986193293885602,0.8779174147217235
1,219,34.21900000004098,0.0159999999450519,65,32,False,False,0.9644970414201184,1.0986193293885602,0.8779174147217235
1,219,34.23400000005495,0.0309999999590218,65,32,False,False,0.9644970414201184,1.0986193293885602,0.8779174147217235
1,219,34.25,0.0469999999040737,65,32,False,False,0.9644970414201184,1.0986193293885602,0.8779174147217235
1,220,34.35900000005495,0.0,66,32,False,False,0.9484126984126984,1.0873015873015872,0.8722627737226277
1,220,34.375,0.0159999999450519,66,32,False,False,0.9484126984126984,1.0813492063492063,0.8770642201834863
1,220,34.375,0.0159999999450519,66,32,False,False,0.9484126984126984,1.0813492063492063,0.8770642201834863
1,220,34.39000000001397,0.0309999999590218,66,32,False,False,0.9481037924151696,1.0878243512974053,0.8715596330275229
1,220,34.40600000007544,0.0470000000204891,66,32,False,False,0.9424603174603174,1.0813492063492063,0.8715596330275229
1,221,34.51500000001397,0.0,66,33,False,False,0.9368836291913215,1.0749506903353057,0.8715596330275229
1,221,34.51500000001397,0.0,66,33,False,False,0.9467455621301775,1.0631163708086786,0.8905380333951762
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,0.9372549019607843,1.0627450980392157,0.8819188191881919
1,221,34.54700000002049,0.0320000000065192,66,33,False,False,0.935672514619883,1.050682261208577,0.8905380333951762
1,221,34.56200000003446,0.0470000000204891,66,33,False,True,0.9317738791423001,1.0448343079922027,0.8917910447761194
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,0.9317738791423001,1.0565302144249513,0.8819188191881919
1,222,34.68700000003446,0.0150000000139698,65,33,False,False,0.9317738791423001,1.050682261208577,0.8868274582560297
1,222,34.703000000095926,0.0310000000754371,65,33,False,False,0.9317738791423001,1.050682261208577,0.8868274582560297
1,222,34.703000000095926,0.0310000000754371,65,33,False,True,0.9317738791423001,1.02729044834308,0.9070208728652751
1,222,34.73400000005495,0.0620000000344589,65,33,False,False,0.9317738791423001,1.050682261208577,0.8868274582560297
1,223,34.85900000005495,0.0150000000139698,64,33,False,False,0.9415204678362573,1.0623781676413255,0.8862385321100917
1,223,34.85900000005495,0.0150000000139698,64,33,False,True,0.9418604651162791,1.0387596899224807,0.9067164179104478
1,223,34.875,0.0309999999590218,64,33,False,False,0.936046511627907,1.062015503875969,0.8813868613138686
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,0.9473684210526315,1.0740740740740742,0.8820326678765881
1,223,34.89000000001397,0.0459999999729916,64,33,False,False,0.9421965317919075,1.0674373795761078,0.8826714801444043
1,224,35.0,0.0,63,33,False,False,0.9709302325581395,1.0910852713178294,0.8898756660746003
1,224,35.0,0.0,63,33,False,False,0.976878612716763,1.0886319845857417,0.8973451327433628
1,224,35.01500000001397,0.0150000000139698,63,33,False,False,0.9767441860465116,1.1007751937984496,0.8873239436619719
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,0.976878612716763,1.0886319845857417,0.8973451327433628
1,224,35.03100000007544,0.0310000000754371,63,33,False,False,0.9825581395348837,1.0949612403100775,0.8973451327433628
1,225,35.14000000001397,0.0,62,33,False,False,1.0058479532163742,1.1189083820662769,0.8989547038327527
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,1.0116959064327486,1.1306042884990253,0.8948275862068965
1,225,35.17200000002049,0.0320000000065192,62,33,False,False,1.0,1.1124031007751938,0.8989547038327527
1,225,35.18700000003446,0.0470000000204891,62,33,False,False,1.0,1.1124031007751938,0.8989547038327527
1,225,35.203000000095926,0.0630000000819563,62,33,False,False,1.005813953488372,1.1124031007751938,0.9041811846689896
1,226,35.31200000003446,0.0,61,33,False,False,1.0038535645472062,1.117533718689788,0.8982758620689655
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,1.0096339113680155,1.117533718689788,0.903448275862069
1,226,35.328000000095926,0.0160000000614672,61,33,False,False,1.0038535645472062,1.117533718689788,0.8982758620689655
1,226,35.35900000005495,0.0470000000204891,61,33,False,False,1.0038535645472062,1.117533718689788,0.8982758620689655
1,226,35.375,0.062999999965541,61,33,False,False,1.0038535645472062,1.1233140655105973,0.8936535162950258
1,227,35.48400000005495,0.0,60,33,False,False,1.0115163147792707,1.1305182341650672,0.8947368421052632
1,227,35.5,0.0159999999450519,60,33,False,False,1.0115163147792707,1.1305182341650672,0.8947368421052632
1,227,35.5,0.0159999999450519,60,33,False,False,1.0115163147792707,1.1305182341650672,0.8947368421052632
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,1.0115163147792707,1.1305182341650672,0.8947368421052632
1,227,35.53100000007544,0.0470000000204891,60,33,False,False,1.0115163147792707,1.1305182341650672,0.8947368421052632
1,228,35.64000000001397,0.0,59,33,False,False,1.017274472168906,1.1305182341650672,0.8998302207130731
1,228,35.64000000001397,0.0,59,33,False,False,1.0211946050096339,1.1348747591522157,0.8998302207130731
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,1.0211946050096339,1.140655105973025,0.8952702702702703
1,228,35.65600000007544,0.0160000000614672,59,33,False,False,1.0154142581888246,1.1348747591522157,0.8947368421052632
1,228,35.67200000002049,0.0320000000065192,59,33,False,False,1.0331384015594542,1.1539961013645224,0.8952702702702703
1,229,35.78100000007544,0.0,58,33,False,False,1.0271317829457365,1.1356589147286822,0.9044368600682594
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,1.0271317829457365,1.1356589147286822,0.9044368600682594
1,229,35.81200000003446,0.0309999999590218,58,33,False,False,1.0155038759689923,1.1414728682170543,0.8896434634974533
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,1.0213178294573644,1.1356589147286822,0.8993174061433447
1,229,35.828000000095926,0.0470000000204891,58,33,False,False,1.0331384015594542,1.142300194931774,0.9044368600682594
1,230,35.93700000003446,0.0,57,33,False,False,1.039447731755424,1.143984220907298,0.9086206896551724
1,230,35.953000000095926,0.0160000000614672,57,33,False,False,1.039447731755424,1.1380670611439843,0.9133448873483535
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,1.0515873015873016,1.1507936507936507,0.9137931034482759
1,230,35.98400000005495,0.0470000000204891,57,33,False,False,1.0453648915187377,1.143984220907298,0.9137931034482759
1,230,36.0,0.062999999965541,57,33,False,False,1.039447731755424,1.143984220907298,0.9086206896551724
1,231,36.10900000005495,0.0,56,33,False,False,1.0582329317269077,1.1526104417670682,0.9181184668989547
1,231,36.10900000005495,0.0,56,33,False,False,1.0642570281124497,1.1526104417670682,0.9233449477351916
1,231,36.125,0.0159999999450519,56,33,False,False,1.0642570281124497,1.1526104417670682,0.9233449477351916
1,231,36.125,0.0159999999450519,56,33,False,False,1.0582329317269077,1.1526104417670682,0.9181184668989547
1,231,36.14000000001397,0.0309999999590218,56,33,False,False,1.0642570281124497,1.1465863453815262,0.9281961471103327
1,232,36.25,0.0,55,33,False,False,1.0772357723577235,1.1544715447154472,0.9330985915492958
1,232,36.25,0.0,55,33,False,False,1.0772357723577235,1.1544715447154472,0.9330985915492958
1,232,36.26500000001397,0.0150000000139698,55,33,False,False,1.0767676767676768,1.1414141414141414,0.9433628318584071
1,232,36.28100000007544,0.0310000000754371,55,33,False,False,1.0838445807770962,1.1615541922290389,0.9330985915492958
1,232,36.29700000002049,0.0470000000204891,55,33,False,False,1.0838445807770962,1.1554192229038855,0.9380530973451328
1,233,36.40600000007544,0.0,54,33,False,False,1.1097308488612836,1.165631469979296,0.9520426287744227
1,233,36.40600000007544,0.0,54,33,False,False,1.10351966873706,1.1594202898550725,0.9517857142857142
1,233,36.42200000002049,0.0159999999450519,54,33,False,False,1.1097308488612836,1.1594202898550725,0.9571428571428572
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,1.10351966873706,1.1594202898550725,0.9517857142857142
1,233,36.43700000003446,0.0309999999590218,54,33,False,False,1.10351966873706,1.1594202898550725,0.9517857142857142
1,234,36.54700000002049,0.0,53,33,False,False,1.144708423326134,1.183585313174946,0.9671532846715328
1,234,36.56200000003446,0.0150000000139698,53,33,False,False,1.144708423326134,1.1771058315334773,0.9724770642201835
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,1.144708423326134,1.1771058315334773,0.9724770642201835
1,234,36.59400000004098,0.0470000000204891,53,33,False,False,1.144708423326134,1.1771058315334773,0.9724770642201835
1,234,36.60900000005495,0.0620000000344589,53,33,False,False,1.144708423326134,1.1771058315334773,0.9724770642201835
1,235,36.71900000004098,0.0,52,33,False,False,1.193621867881549,1.2004555808656037,0.9943074003795066
1,235,36.71900000004098,0.0,52,33,False,False,1.201834862385321,1.201834862385321,1.0
1,235,36.75,0.0309999999590218,52,33,False,False,1.194954128440367,1.201834862385321,0.9942748091603053
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,1.2004608294930876,1.2004608294930876,1.0
1,235,36.76500000001397,0.0459999999729916,52,33,False,False,1.2004608294930876,1.207373271889401,0.9942748091603053
1,236,36.875,0.0,51,33,False,False,1.261501210653753,1.2276029055690072,1.0276134122287968
1,236,36.875,0.0,51,33,False,False,1.2707317073170732,1.2292682926829268,1.0337301587301588
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,1.2707317073170732,1.2292682926829268,1.0337301587301588
1,236,36.89000000001397,0.0150000000139698,51,33,False,False,1.2707317073170732,1.221951219512195,1.0399201596806387
1,236,36.92200000002049,0.0470000000204891,51,33,False,False,1.2707317073170732,1.221951219512195,1.0399201596806387
1,237,37.03100000007544,0.0,50,33,False,False,1.3417721518987342,1.2455696202531645,1.0772357723577235
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,1.3417721518987342,1.230379746835443,1.0905349794238683
1,237,37.06200000003446,0.0309999999590218,50,33,False,False,1.3417721518987342,1.230379746835443,1.0905349794238683
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,1.3417721518987342,1.230379746835443,1.0905349794238683
1,237,37.078000000095926,0.0470000000204891,50,33,False,False,1.3417721518987342,1.230379746835443,1.0905349794238683
1,238,37.203000000095926,0.0,50,34,False,False,1.344387755102041,1.239795918367347,1.0843621399176955
1,238,37.203000000095926,0.0,50,34,False,False,1.3417721518987342,1.2227848101265824,1.0973084886128364
1,238,37.21900000004098,0.0159999999450519,50,34,False,False,1.3520408163265305,1.2321428571428572,1.0973084886128364
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,1.3520408163265305,1.2244897959183674,1.1041666666666667
1,238,37.23400000005495,0.0309999999590218,50,34,False,False,1.3417721518987342,1.2151898734177216,1.1041666666666667
1,239,37.34400000004098,0.0,51,34,False,False,1.3596938775510203,1.2321428571428572,1.10351966873706
1,239,37.34400000004098,0.0,51,34,False,False,1.3520408163265305,1.2244897959183674,1.1041666666666667
1,239,37.35900000005495,0.0150000000139698,51,34,False,False,1.3520408163265305,1.2244897959183674,1.1041666666666667
1,239,37.375,0.0309999999590218,51,34,False,False,1.3596938775510203,1.239795918367347,1.0967078189300412
1,239,37.375,0.0309999999590218,51,34,False,False,1.3520408163265305,1.2244897959183674,1.1041666666666667
1,240,37.48400000005495,0.0,52,34,False,False,1.3520408163265305,1.2244897959183674,1.1041666666666667
