repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,ratio_g_pa0,ratio_g_pa5,ratio_g_pa6
1,11,1.8900000000139696,0.0309999999590218,61,20,False,False,0.8359550561797753,0.7423312883435583,0.9655172413793104
1,11,1.8900000000139696,0.0309999999590218,61,20,False,False,0.8292134831460675,0.7361963190184049,0.9655172413793104
1,12,2.0,0.0,62,20,False,False,0.8292134831460675,0.7300613496932515,0.9741379310344828
1,12,2.01500000001397,0.0150000000139698,62,20,False,False,0.8292134831460675,0.7361963190184049,0.9741379310344828
1,12,2.01500000001397,0.0150000000139698,62,20,False,False,0.8292134831460675,0.7361963190184049,0.9793103448275862
1,12,2.031000000075437,0.0310000000754371,62,20,False,False,0.8292134831460675,0.7361963190184049,0.9793103448275862
1,12,2.062000000034459,0.0620000000344589,62,20,False,False,0.8292134831460675,0.7361963190184049,0.9741379310344828
1,13,2.172000000020489,0.0,63,20,False,True,0.8359550561797753,0.7239263803680982,0.9551724137931035
1,13,2.172000000020489,0.0,63,20,False,False,0.8359550561797753,0.7361963190184049,0.9896551724137931
1,13,2.187000000034459,0.0150000000139698,63,20,False,False,0.8359550561797753,0.7361963190184049,0.9896551724137931
1,13,2.187000000034459,0.0150000000139698,63,20,False,False,0.8359550561797753,0.7361963190184049,0.9896551724137931
1,13,2.2030000000959262,0.0310000000754371,63,20,False,False,0.8359550561797753,0.7361963190184049,0.9896551724137931
1,14,2.312000000034459,0.0,64,20,False,False,0.8292134831460675,0.7300613496932515,0.9896551724137931
1,14,2.312000000034459,0.0,64,20,False,False,0.8359550561797753,0.7300613496932515,0.9896551724137931
1,14,2.3280000000959262,0.0160000000614672,64,20,False,False,0.8359550561797753,0.7300613496932515,0.9896551724137931
1,14,2.344000000040978,0.0320000000065192,64,20,False,False,0.8359550561797753,0.7300613496932515,0.9896551724137931
1,14,2.359000000054948,0.0470000000204891,64,20,False,False,0.8359550561797753,0.7300613496932515,0.9896551724137931
1,15,2.469000000040978,0.0,65,20,False,False,0.8426966292134831,0.7239263803680982,1.0051724137931035
1,15,2.484000000054948,0.0150000000139698,65,20,False,False,0.8359550561797753,0.7300613496932515,0.9948275862068966
1,15,2.5,0.0309999999590218,65,20,False,False,0.8359550561797753,0.7300613496932515,0.9948275862068966
1,15,2.5,0.0309999999590218,65,20,False,False,0.8426966292134831,0.7300613496932515,1.0
1,15,2.51500000001397,0.0459999999729916,65,20,False,False,0.8359550561797753,0.7300613496932515,0.9948275862068966
1,16,2.64000000001397,0.0150000000139698,66,20,False,False,0.8359550561797753,0.7177914110429447,0.9948275862068966
1,16,2.64000000001397,0.0150000000139698,66,20,False,False,0.8359550561797753,0.7177914110429447,0.9948275862068966
1,16,2.656000000075437,0.0310000000754371,66,20,False,False,0.8359550561797753,0.7239263803680982,0.9948275862068966
1,16,2.672000000020489,0.0470000000204891,66,20,False,False,0.8292134831460675,0.7116564417177914,0.9948275862068966
1,16,2.672000000020489,0.0470000000204891,66,20,False,True,0.8292134831460675,0.7423312883435583,0.9948275862068966
1,17,2.781000000075437,0.0,66,21,False,False,0.8359550561797753,0.7177914110429447,0.9948275862068966
1,17,2.797000000020489,0.0159999999450519,66,21,False,False,0.8359550561797753,0.7177914110429447,0.9948275862068966
1,17,2.812000000034459,0.0309999999590218,66,21,False,False,0.8359550561797753,0.7177914110429447,0.9948275862068966
1,17,2.812000000034459,0.0309999999590218,66,21,False,False,0.8359550561797753,0.7239263803680982,0.9948275862068966
1,17,2.8280000000959262,0.0470000000204891,66,21,False,False,0.8359550561797753,0.7177914110429447,0.9948275862068966
1,18,2.9530000000959262,0.0,65,21,False,False,0.8359550561797753,0.7239263803680982,0.9948275862068966
1,18,2.9530000000959262,0.0,65,21,False,False,0.8359550561797753,0.7177914110429447,0.9896551724137931
1,18,2.969000000040978,0.0159999999450519,65,21,False,False,0.8359550561797753,0.7177914110429447,0.9948275862068966
1,18,2.984000000054948,0.0309999999590218,65,21,False,False,0.8359550561797753,0.7239263803680982,0.9948275862068966
1,18,3.01500000001397,0.0619999999180436,65,21,False,False,0.8359550561797753,0.7239263803680982,0.9948275862068966
1,19,3.125,0.0,64,21,False,False,0.8359550561797753,0.7239263803680982,0.9948275862068966
1,19,3.125,0.0,64,21,False,False,0.8426966292134831,0.7239263803680982,1.0
1,19,3.14000000001397,0.0150000000139698,64,21,False,False,0.8426966292134831,0.7239263803680982,1.0
1,19,3.156000000075437,0.0310000000754371,64,21,False,False,0.8359550561797753,0.7300613496932515,1.0
1,19,3.172000000020489,0.0470000000204891,64,21,False,False,0.8426966292134831,0.7300613496932515,1.0
1,20,3.281000000075437,0.0,63,21,False,False,0.8359550561797753,0.7361963190184049,0.9948275862068966
1,20,3.297000000020489,0.0159999999450519,63,21,False,False,0.8359550561797753,0.7361963190184049,0.9948275862068966
1,20,3.297000000020489,0.0159999999450519,63,21,False,False,0.8359550561797753,0.7361963190184049,0.9948275862068966
1,20,3.312000000034459,0.0309999999590218,63,21,False,False,0.8359550561797753,0.7361963190184049,0.9948275862068966
1,20,3.3280000000959262,0.0470000000204891,63,21,False,False,0.8359550561797753,0.7361963190184049,0.9948275862068966
1,21,3.4530000000959262,0.0,62,21,False,False,0.8292134831460675,0.7361963190184049,0.9844827586206897
1,21,3.469000000040978,0.0159999999450519,62,21,False,False,0.8359550561797753,0.7361963190184049,0.9793103448275862
1,21,3.469000000040978,0.0159999999450519,62,21,False,False,0.8359550561797753,0.7361963190184049,0.9844827586206897
1,21,3.484000000054948,0.0309999999590218,62,21,False,False,0.8359550561797753,0.7361963190184049,0.9844827586206897
1,21,3.484000000054948,0.0309999999590218,62,21,False,True,0.8426966292134831,0.7116564417177914,0.9896551724137931
1,22,3.594000000040978,0.0,61,21,False,False,0.8359550561797753,0.7423312883435583,0.9793103448275862
1,22,3.594000000040978,0.0,61,21,False,False,0.8359550561797753,0.7423312883435583,0.9793103448275862
1,22,3.609000000054948,0.0150000000139698,61,21,False,False,0.8359550561797753,0.7423312883435583,0.9793103448275862
1,22,3.64000000001397,0.0459999999729916,61,21,False,False,0.8359550561797753,0.7423312883435583,0.9741379310344828
1,22,3.64000000001397,0.0459999999729916,61,21,False,False,0.8359550561797753,0.7423312883435583,0.9793103448275862
1,23,3.75,0.0,60,21,False,False,0.8292134831460675,0.7423312883435583,0.9603448275862069
1,23,3.76500000001397,0.0150000000139698,60,21,False,False,0.8359550561797753,0.7423312883435583,0.9603448275862069
1,23,3.76500000001397,0.0150000000139698,60,21,False,False,0.8359550561797753,0.7423312883435583,0.9603448275862069
1,23,3.781000000075437,0.0310000000754371,60,21,False,False,0.8359550561797753,0.7423312883435583,0.9603448275862069
1,23,3.781000000075437,0.0310000000754371,60,21,False,False,0.8359550561797753,0.7423312883435583,0.9655172413793104
1,24,3.89000000001397,0.0,59,21,False,False,0.8359550561797753,0.7423312883435583,0.9551724137931035
1,24,3.906000000075437,0.0160000000614672,59,21,False,False,0.8426966292134831,0.7423312883435583,0.9551724137931035
1,24,3.906000000075437,0.0160000000614672,59,21,False,True,0.8359550561797753,0.7116564417177914,0.9551724137931035
1,24,3.922000000020489,0.0320000000065192,59,21,False,False,0.8359550561797753,0.7484662576687117,0.9551724137931035
1,24,3.937000000034459,0.0470000000204891,59,21,False,False,0.8359550561797753,0.7423312883435583,0.9448275862068966
1,25,4.047000000020489,0.0,58,21,False,True,0.8157303370786517,0.7484662576687117,0.9551724137931035
1,25,4.062000000034459,0.0150000000139698,58,21,False,False,0.8359550561797753,0.7484662576687117,0.9655172413793104
1,25,4.062000000034459,0.0150000000139698,58,21,False,False,0.8359550561797753,0.7484662576687117,0.9655172413793104
1,25,4.078000000095926,0.0310000000754371,58,21,False,False,0.8359550561797753,0.7484662576687117,0.9655172413793104
1,25,4.078000000095926,0.0310000000754371,58,21,False,True,0.8359550561797753,0.7177914110429447,0.9603448275862069
1,26,4.203000000095926,0.0,57,21,False,False,0.8359550561797753,0.7484662576687117,0.9793103448275862
1,26,4.203000000095926,0.0,57,21,False,False,0.8359550561797753,0.7484662576687117,0.9793103448275862
1,26,4.219000000040978,0.0159999999450519,57,21,False,False,0.8359550561797753,0.7484662576687117,0.9793103448275862
1,26,4.234000000054948,0.0309999999590218,57,21,False,False,0.8359550561797753,0.7484662576687117,0.9741379310344828
1,26,4.26500000001397,0.0619999999180436,57,21,False,False,0.8359550561797753,0.7484662576687117,0.9793103448275862
1,27,4.39000000001397,0.0,56,21,False,False,0.8292134831460675,0.7484662576687117,0.9896551724137931
1,27,4.39000000001397,0.0,56,21,False,False,0.8292134831460675,0.7484662576687117,0.9896551724137931
1,27,4.406000000075437,0.0160000000614672,56,21,False,False,0.8292134831460675,0.7484662576687117,0.9844827586206897
1,27,4.422000000020489,0.0320000000065192,56,21,False,False,0.8292134831460675,0.7484662576687117,0.9896551724137931
1,27,4.422000000020489,0.0320000000065192,56,21,False,True,0.8292134831460675,0.7300613496932515,0.9896551724137931
1,28,4.531000000075437,0.0,55,21,False,False,0.8292134831460675,0.7484662576687117,0.9948275862068966
1,28,4.531000000075437,0.0,55,21,False,False,0.8292134831460675,0.7484662576687117,0.9948275862068966
1,28,4.562000000034459,0.0309999999590218,55,21,False,False,0.8292134831460675,0.7484662576687117,0.9896551724137931
1,28,4.562000000034459,0.0309999999590218,55,21,False,False,0.8157303370786517,0.7484662576687117,1.0051724137931035
1,28,4.578000000095926,0.0470000000204891,55,21,False,False,0.8292134831460675,0.7423312883435583,0.9948275862068966
1,29,4.687000000034459,0.0,54,21,False,False,0.8292134831460675,0.7484662576687117,0.9948275862068966
1,29,4.687000000034459,0.0,54,21,False,False,0.8224719101123595,0.7484662576687117,1.0
1,29,4.703000000095926,0.0160000000614672,54,21,False,False,0.8224719101123595,0.7484662576687117,0.9948275862068966
1,29,4.719000000040978,0.0320000000065192,54,21,False,False,0.8292134831460675,0.7484662576687117,1.0
1,29,4.719000000040978,0.0320000000065192,54,21,False,False,0.8224719101123595,0.7423312883435583,0.9948275862068966
1,30,4.828000000095926,0.0,53,21,False,False,0.8224719101123595,0.7484662576687117,0.9896551724137931
1,30,4.828000000095926,0.0,53,21,False,False,0.8157303370786517,0.7423312883435583,0.9896551724137931
1,30,4.844000000040978,0.0159999999450519,53,21,False,False,0.8224719101123595,0.7484662576687117,0.9844827586206897
1,30,4.859000000054948,0.0309999999590218,53,21,False,False,0.8224719101123595,0.7423312883435583,0.9844827586206897
1,30,4.859000000054948,0.0309999999590218,53,21,False,False,0.8157303370786517,0.754601226993865,0.9844827586206897
1,31,4.969000000040978,0.0,52,21,False,False,0.8157303370786517,0.754601226993865,0.9793103448275862
1,31,4.969000000040978,0.0,52,21,False,False,0.8157303370786517,0.7423312883435583,0.9793103448275862
1,31,5.0,0.0309999999590218,52,21,False,False,0.8157303370786517,0.7423312883435583,0.9793103448275862
1,31,5.0,0.0309999999590218,52,21,False,False,0.8089887640449438,0.7423312883435583,0.9793103448275862
1,31,5.01500000001397,0.0459999999729916,52,21,False,False,0.8089887640449438,0.7361963190184049,0.9844827586206897
1,32,5.14000000001397,0.0,51,21,False,False,0.8089887640449438,0.7484662576687117,0.9741379310344828
1,32,5.172000000020489,0.0320000000065192,51,21,False,False,0.8089887640449438,0.7423312883435583,0.9741379310344828
1,32,5.187000000034459,0.0470000000204891,51,21,False,False,0.8089887640449438,0.7423312883435583,0.9741379310344828
1,32,5.187000000034459,0.0470000000204891,51,21,False,False,0.8089887640449438,0.7484662576687117,0.9741379310344828
1,32,5.203000000095926,0.0630000000819563,51,21,False,False,0.8089887640449438,0.7484662576687117,0.9706896551724138
1,33,5.312000000034459,0.0,50,21,False,False,0.802247191011236,0.7423312883435583,0.95
1,33,5.312000000034459,0.0,50,21,False,False,0.802247191011236,0.7484662576687117,0.9551724137931035
1,33,5.328000000095926,0.0160000000614672,50,21,False,True,0.802247191011236,0.7423312883435583,0.9448275862068966
1,33,5.328000000095926,0.0160000000614672,50,21,False,True,0.802247191011236,0.7300613496932515,0.9448275862068966
1,33,5.359000000054948,0.0470000000204891,50,21,False,True,0.802247191011236,0.7423312883435583,0.9448275862068966
1,34,5.469000000040978,0.0,50,22,False,True,0.8359550561797753,0.754601226993865,0.9396551724137931
1,34,5.484000000054948,0.0150000000139698,50,22,False,True,0.802247191011236,0.7423312883435583,0.9396551724137931
1,34,5.484000000054948,0.0150000000139698,50,22,False,True,0.7955056179775281,0.7423312883435583,0.9396551724137931
1,34,5.5,0.0309999999590218,50,22,False,False,0.802247191011236,0.7361963190184049,0.9551724137931035
1,34,5.531000000075437,0.0620000000344589,50,22,False,True,0.9483146067415731,0.8077709611451943,0.9603448275862069
1,35,5.64000000001397,0.0,51,22,False,False,0.8089887640449438,0.754601226993865,0.9793103448275862
1,35,5.672000000020489,0.0320000000065192,51,22,False,False,0.8089887640449438,0.754601226993865,0.9793103448275862
1,35,5.672000000020489,0.0320000000065192,51,22,False,False,0.8089887640449438,0.754601226993865,0.9844827586206897
1,35,5.687000000034459,0.0470000000204891,51,22,False,True,0.8089887640449438,0.7484662576687117,1.0
1,35,5.687000000034459,0.0470000000204891,51,22,False,False,0.8089887640449438,0.754601226993865,0.9793103448275862
1,36,5.797000000020489,0.0,52,22,False,False,0.8089887640449438,0.7484662576687117,0.9844827586206897
1,36,5.797000000020489,0.0,52,22,False,True,0.8089887640449438,0.754601226993865,0.9706896551724138
1,36,5.812000000034459,0.0150000000139698,52,22,False,False,0.8089887640449438,0.7607361963190185,0.9793103448275862
1,36,5.828000000095926,0.0310000000754371,52,22,False,False,0.8089887640449438,0.754601226993865,0.9948275862068966
1,36,5.828000000095926,0.0310000000754371,52,22,False,False,0.8157303370786517,0.7607361963190185,1.0051724137931035
1,37,5.953000000095926,0.0,53,22,False,True,0.8292134831460675,0.7607361963190185,1.0362068965517242
1,37,5.969000000040978,0.0159999999450519,53,22,False,False,0.8292134831460675,0.7668711656441718,1.0103448275862068
1,37,5.969000000040978,0.0159999999450519,53,22,False,False,0.8292134831460675,0.7607361963190185,1.0103448275862068
1,37,5.984000000054948,0.0309999999590218,53,22,False,False,0.8224719101123595,0.7607361963190185,1.0155172413793103
1,37,6.0,0.0469999999040737,53,22,False,False,0.8224719101123595,0.754601226993865,1.0103448275862068
1,38,6.109000000054948,0.0,54,22,False,False,0.8292134831460675,0.7607361963190185,1.0103448275862068
1,38,6.14000000001397,0.0309999999590218,54,22,False,False,0.8292134831460675,0.7607361963190185,1.0155172413793103
1,38,6.14000000001397,0.0309999999590218,54,22,False,False,0.8292134831460675,0.7607361963190185,1.0103448275862068
1,38,6.156000000075437,0.0470000000204891,54,22,False,False,0.8292134831460675,0.7607361963190185,1.0155172413793103
1,38,6.172000000020489,0.062999999965541,54,22,False,False,0.8292134831460675,0.7484662576687117,1.0103448275862068
1,39,6.281000000075437,0.0,55,22,False,False,0.8359550561797753,0.7668711656441718,1.0155172413793103
1,39,6.281000000075437,0.0,55,22,False,False,0.8292134831460675,0.754601226993865,1.0103448275862068
1,39,6.297000000020489,0.0159999999450519,55,22,False,False,0.8292134831460675,0.754601226993865,1.0103448275862068
1,39,6.328000000095926,0.0470000000204891,55,22,False,False,0.8292134831460675,0.754601226993865,1.0103448275862068
1,39,6.328000000095926,0.0470000000204891,55,22,False,False,0.8292134831460675,0.754601226993865,1.0103448275862068
1,40,6.437000000034459,0.0,56,22,False,False,0.8359550561797753,0.7607361963190185,1.0051724137931035
1,40,6.437000000034459,0.0,56,22,False,False,0.8359550561797753,0.7607361963190185,1.0051724137931035
1,40,6.453000000095926,0.0160000000614672,56,22,False,False,0.8359550561797753,0.7607361963190185,1.0051724137931035
1,40,6.469000000040978,0.0320000000065192,56,22,False,False,0.8359550561797753,0.7607361963190185,1.0051724137931035
1,40,6.469000000040978,0.0320000000065192,56,22,False,False,0.8426966292134831,0.7607361963190185,1.0051724137931035
1,41,6.578000000095926,0.0,57,22,False,False,0.8426966292134831,0.7607361963190185,1.0
1,41,6.578000000095926,0.0,57,22,False,False,0.8359550561797753,0.7607361963190185,0.9948275862068966
1,41,6.594000000040978,0.0159999999450519,57,22,False,False,0.8359550561797753,0.7607361963190185,1.0
1,41,6.609000000054948,0.0309999999590218,57,22,False,False,0.8359550561797753,0.7607361963190185,1.0
1,41,6.609000000054948,0.0309999999590218,57,22,False,False,0.8426966292134831,0.7607361963190185,1.0
1,42,6.719000000040978,0.0,58,22,False,False,0.8426966292134831,0.7607361963190185,1.0
1,42,6.75,0.0309999999590218,58,22,False,False,0.8426966292134831,0.7607361963190185,1.0
1,42,6.75,0.0309999999590218,58,22,False,False,0.8426966292134831,0.7607361963190185,1.0
1,42,6.76500000001397,0.0459999999729916,58,22,False,False,0.8426966292134831,0.754601226993865,0.9948275862068966
1,42,6.781000000075437,0.0620000000344589,58,22,False,False,0.8426966292134831,0.7607361963190185,1.0
1,43,6.89000000001397,0.0,59,22,False,True,0.8426966292134831,0.7668711656441718,0.9551724137931035
1,43,6.89000000001397,0.0,59,22,False,False,0.8426966292134831,0.754601226993865,0.9896551724137931
1,43,6.906000000075437,0.0160000000614672,59,22,False,False,0.8426966292134831,0.7484662576687117,0.9896551724137931
1,43,6.922000000020489,0.0320000000065192,59,22,False,False,0.8426966292134831,0.754601226993865,0.9844827586206897
1,43,6.922000000020489,0.0320000000065192,59,22,False,False,0.8426966292134831,0.754601226993865,0.9896551724137931
1,44,7.031000000075437,0.0,60,22,False,True,0.9865168539325843,0.8629856850715747,1.0051724137931035
1,44,7.031000000075437,0.0,60,22,False,False,0.8426966292134831,0.754601226993865,1.0
1,44,7.047000000020489,0.0159999999450519,60,22,False,False,0.8426966292134831,0.754601226993865,0.9948275862068966
1,44,7.062000000034459,0.0309999999590218,60,22,False,False,0.8426966292134831,0.754601226993865,0.9896551724137931
1,44,7.062000000034459,0.0309999999590218,60,22,False,False,0.8426966292134831,0.754601226993865,0.9844827586206897
1,45,7.172000000020489,0.0,61,22,False,False,0.8426966292134831,0.7423312883435583,0.9948275862068966
1,45,7.172000000020489,0.0,61,22,False,False,0.8426966292134831,0.754601226993865,0.9896551724137931
1,45,7.203000000095926,0.0310000000754371,61,22,False,False,0.8426966292134831,0.754601226993865,0.9948275862068966
1,45,7.219000000040978,0.0470000000204891,61,22,False,False,0.8426966292134831,0.754601226993865,0.9896551724137931
1,45,7.219000000040978,0.0470000000204891,61,22,False,False,0.8426966292134831,0.754601226993865,0.9948275862068966
1,46,7.328000000095926,0.0,62,22,False,False,0.8426966292134831,0.7484662576687117,1.0
1,46,7.344000000040978,0.0159999999450519,62,22,False,False,0.8426966292134831,0.7423312883435583,1.0
1,46,7.344000000040978,0.0159999999450519,62,22,False,False,0.8426966292134831,0.7484662576687117,1.0
1,46,7.359000000054948,0.0309999999590218,62,22,False,False,0.8426966292134831,0.7484662576687117,1.0
1,46,7.375,0.0469999999040737,62,22,False,False,0.8426966292134831,0.7484662576687117,1.0
1,47,7.484000000054948,0.0,63,22,False,False,0.8426966292134831,0.7484662576687117,1.0
1,47,7.484000000054948,0.0,63,22,False,False,0.8426966292134831,0.7484662576687117,1.0051724137931035
1,47,7.5,0.0159999999450519,63,22,False,False,0.8426966292134831,0.7484662576687117,1.0051724137931035
1,47,7.531000000075437,0.0470000000204891,63,22,False,False,0.8426966292134831,0.7484662576687117,1.0051724137931035
1,47,7.531000000075437,0.0470000000204891,63,22,False,False,0.8426966292134831,0.754601226993865,1.0
1,48,7.64000000001397,0.0,64,22,False,False,0.8426966292134831,0.7423312883435583,1.0051724137931035
1,48,7.656000000075437,0.0160000000614672,64,22,False,False,0.8426966292134831,0.7361963190184049,1.0051724137931035
1,48,7.656000000075437,0.0160000000614672,64,22,False,False,0.8426966292134831,0.7361963190184049,1.0051724137931035
1,48,7.672000000020489,0.0320000000065192,64,22,False,False,0.8426966292134831,0.7361963190184049,1.0103448275862068
1,48,7.687000000034459,0.0470000000204891,64,22,False,False,0.8426966292134831,0.7423312883435583,1.0051724137931035
1,49,7.797000000020489,0.0,65,22,False,False,0.849438202247191,0.7361963190184049,1.0103448275862068
1,49,7.812000000034459,0.0150000000139698,65,22,False,False,0.849438202247191,0.7361963190184049,1.0103448275862068
1,49,7.812000000034459,0.0150000000139698,65,22,False,False,0.849438202247191,0.7361963190184049,1.0103448275862068
1,49,7.828000000095926,0.0310000000754371,65,22,False,False,0.849438202247191,0.7361963190184049,1.0103448275862068
1,49,7.844000000040978,0.0470000000204891,65,22,False,False,0.849438202247191,0.7361963190184049,1.0051724137931035
1,50,7.953000000095926,0.0,66,22,False,False,0.849438202247191,0.7300613496932515,1.0051724137931035
1,50,7.953000000095926,0.0,66,22,False,False,0.849438202247191,0.7239263803680982,1.0051724137931035
1,50,7.984000000054948,0.0309999999590218,66,22,False,False,0.849438202247191,0.7300613496932515,1.0051724137931035
1,50,7.984000000054948,0.0309999999590218,66,22,False,False,0.849438202247191,0.7300613496932515,1.0051724137931035
1,50,8.0,0.0469999999040737,66,22,False,False,0.849438202247191,0.7300613496932515,1.0051724137931035
1,51,8.109000000054948,0.0,66,23,False,False,0.8696629213483146,0.7607361963190185,1.0155172413793103
1,51,8.14000000001397,0.0309999999590218,66,23,False,True,0.8943820224719101,0.754601226993865,1.0206896551724138
