repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,smooth_pa0,smooth_pa5,smooth_pa6
1,136,21.344000000040975,0.0470000000204891,50,28,False,False,385.8,504.6,586.6
1,137,21.453000000095926,0.0,51,28,False,False,384.0,507.0,583.0
1,137,21.469000000040975,0.0159999999450519,51,28,False,False,384.0,507.0,584.5
1,137,21.484000000054948,0.0309999999590218,51,28,False,False,384.0,507.0,585.0
1,137,21.484000000054948,0.0309999999590218,51,28,False,False,384.0,507.0,585.25
1,137,21.5,0.0469999999040737,51,28,False,False,384.0,507.0,585.4
1,138,21.609000000054948,0.0,52,28,False,False,384.0,507.0,586.0
1,138,21.625,0.0159999999450519,52,28,False,False,385.5,507.0,584.5
1,138,21.64000000001397,0.0309999999590218,52,28,False,False,386.0,507.0,586.0
1,138,21.64000000001397,0.0309999999590218,52,28,False,False,387.5,505.5,587.5
1,138,21.67200000002049,0.062999999965541,52,28,False,True,389.0,503.4,589.0
1,139,21.78100000007544,0.0,53,28,False,True,431.0,501.0,595.0
1,139,21.78100000007544,0.0,53,28,False,False,429.5,499.5,596.5
1,139,21.79700000002049,0.0159999999450519,53,28,False,False,427.0,499.0,598.0
1,139,21.81200000003446,0.0309999999590218,53,28,False,False,425.75,497.25,598.0
1,139,21.828000000095926,0.0470000000204891,53,28,False,False,425.0,496.2,598.0
1,140,21.93700000003446,0.0,54,28,False,False,442.0,495.0,601.0
1,140,21.953000000095926,0.0160000000614672,54,28,False,False,445.0,496.5,599.5
1,140,21.969000000040975,0.0320000000065192,54,28,False,False,446.0,497.0,599.0
1,140,21.984000000054948,0.0470000000204891,54,28,False,False,446.5,497.25,598.75
1,140,21.984000000054948,0.0470000000204891,54,28,False,False,446.8,497.4,598.6
1,141,22.094000000040975,0.0,55,28,False,False,466.0,498.0,601.0
1,141,22.109000000054948,0.0150000000139698,55,28,False,False,467.5,499.5,601.0
1,141,22.109000000054948,0.0150000000139698,55,28,False,False,468.0,500.0,601.0
1,141,22.125,0.0309999999590218,55,28,False,False,468.25,499.5,600.25
1,141,22.125,0.0309999999590218,55,28,False,False,468.4,499.2,600.4
1,142,22.234000000054948,0.0,56,28,False,False,480.0,504.0,598.0
1,142,22.234000000054948,0.0,56,28,False,False,483.0,507.0,596.5
1,142,22.25,0.0159999999450519,56,28,False,False,484.0,508.0,596.0
1,142,22.25,0.0159999999450519,56,28,False,False,484.5,508.5,595.75
1,142,22.26500000001397,0.0309999999590218,56,28,False,True,484.8,508.2,595.0
1,143,22.375,0.0,57,28,False,True,489.0,507.0,592.0
1,143,22.375,0.0,57,28,False,False,489.0,508.5,595.0
1,143,22.39000000001397,0.0150000000139698,57,28,False,False,488.0,509.0,595.0
1,143,22.40600000007544,0.0310000000754371,57,28,False,False,487.5,508.5,595.0
1,143,22.40600000007544,0.0310000000754371,57,28,False,False,487.8,508.2,595.0
1,144,22.53100000007544,0.0,58,28,False,True,492.0,510.0,592.0
1,144,22.53100000007544,0.0,58,28,False,False,493.5,511.5,593.5
1,144,22.54700000002049,0.0159999999450519,58,28,False,True,493.0,512.0,593.0
1,144,22.56200000003446,0.0309999999590218,58,28,False,False,492.75,512.25,593.5
1,144,22.56200000003446,0.0309999999590218,58,28,False,False,492.6,512.4,593.8
1,145,22.67200000002049,0.0,59,28,False,False,492.0,513.0,595.0
1,145,22.68700000003446,0.0150000000139698,59,28,False,False,492.0,511.5,595.0
1,145,22.719000000040975,0.0470000000204891,59,28,False,False,493.0,511.0,595.0
1,145,22.719000000040975,0.0470000000204891,59,28,False,False,492.75,511.5,595.0
1,145,22.734000000054948,0.0620000000344589,59,28,False,False,492.6,511.2,595.0
1,146,22.844000000040975,0.0,60,28,False,False,495.0,510.0,598.0
1,146,22.859000000054948,0.0150000000139698,60,28,False,False,495.0,510.0,598.0
1,146,22.859000000054948,0.0150000000139698,60,28,False,False,495.0,511.0,598.0
1,146,22.875,0.0309999999590218,60,28,False,False,495.0,510.75,598.0
1,146,22.89000000001397,0.0459999999729916,60,28,False,False,495.0,510.6,598.0
1,147,23.0,0.0,61,28,False,False,495.0,510.0,598.0
1,147,23.0,0.0,61,28,False,False,495.0,510.0,598.0
1,147,23.01500000001397,0.0150000000139698,61,28,False,False,495.0,510.0,598.0
1,147,23.03100000007544,0.0310000000754371,61,28,False,False,495.0,510.0,598.0
1,147,23.03100000007544,0.0310000000754371,61,28,False,False,495.0,510.0,598.0
1,148,23.14000000001397,0.0,62,28,False,True,492.0,507.0,595.0
1,148,23.14000000001397,0.0,62,28,False,True,490.5,507.0,595.0
1,148,23.17200000002049,0.0320000000065192,62,28,False,True,491.0,507.0,595.0
1,148,23.18700000003446,0.0470000000204891,62,28,False,True,491.25,507.0,595.0
1,148,23.203000000095926,0.0630000000819563,62,28,False,False,490.2,505.8,597.4
1,149,23.31200000003446,0.0,63,28,False,False,483.0,498.0,604.0
1,149,23.31200000003446,0.0,63,28,False,False,483.0,498.0,604.0
1,149,23.328000000095926,0.0160000000614672,63,28,False,False,483.0,498.0,604.0
1,149,23.344000000040975,0.0320000000065192,63,28,False,False,483.0,497.25,604.0
1,149,23.359000000054948,0.0470000000204891,63,28,False,False,483.0,497.4,604.0
1,150,23.469000000040975,0.0,64,28,False,False,480.0,489.0,601.0
1,150,23.484000000054948,0.0150000000139698,64,28,False,False,480.0,489.0,601.0
1,150,23.484000000054948,0.0150000000139698,64,28,False,False,479.3333333333333,489.0,601.0
1,150,23.5,0.0309999999590218,64,28,False,False,479.5,488.25,601.0
1,150,23.51500000001397,0.0459999999729916,64,28,False,False,479.6,488.4,601.0
1,151,23.625,0.0,65,28,False,False,483.0,480.0,595.0
1,151,23.625,0.0,65,28,False,True,484.5,487.5,596.5
1,151,23.64000000001397,0.0150000000139698,65,28,False,False,486.0,484.3333333333333,595.0
1,151,23.64000000001397,0.0150000000139698,65,28,False,True,486.0,482.75,593.5
1,151,23.65600000007544,0.0310000000754371,65,28,False,False,486.0,481.2,593.2
1,152,23.76500000001397,0.0,66,28,False,False,472.0,463.0,589.0
1,152,23.76500000001397,0.0,66,28,False,False,475.0,461.5,590.5
1,152,23.78100000007544,0.0160000000614672,66,28,False,False,476.0,461.0,591.0
1,152,23.79700000002049,0.0320000000065192,66,28,False,False,476.5,460.75,591.25
1,152,23.79700000002049,0.0320000000065192,66,28,False,False,476.8,460.0,590.8
1,153,23.92200000002049,0.0,66,29,False,False,492.0,469.0,589.0
1,153,23.92200000002049,0.0,66,29,False,False,492.0,469.0,589.0
1,153,23.93700000003446,0.0150000000139698,66,29,False,False,492.0,470.0,589.0
1,153,23.953000000095926,0.0310000000754371,66,29,False,False,492.0,469.75,589.0
1,153,23.953000000095926,0.0310000000754371,66,29,False,False,492.6,470.2,589.0
1,154,24.06200000003446,0.0,65,29,False,False,495.0,472.0,589.0
1,154,24.094000000040975,0.0320000000065192,65,29,False,False,495.0,472.0,589.0
1,154,24.094000000040975,0.0320000000065192,65,29,False,False,495.0,471.0,589.0
1,154,24.109000000054948,0.0470000000204891,65,29,False,False,495.0,471.25,589.0
1,154,24.125,0.062999999965541,65,29,False,False,495.0,471.4,589.0
1,155,24.234000000054948,0.0,64,29,False,False,498.0,478.0,592.0
1,155,24.25,0.0159999999450519,64,29,False,False,498.0,479.0,592.0
1,155,24.25,0.0159999999450519,64,29,False,False,498.0,479.3333333333333,592.0
1,155,24.28100000007544,0.0470000000204891,64,29,False,False,498.0,480.25,592.0
1,155,24.28100000007544,0.0470000000204891,64,29,False,False,498.6,481.4,592.0
1,156,24.40600000007544,0.0,63,29,False,False,495.0,501.0,604.0
1,156,24.40600000007544,0.0,63,29,False,False,495.0,501.0,602.5
1,156,24.42200000002049,0.0159999999450519,63,29,False,False,495.0,501.0,603.0
1,156,24.43700000003446,0.0309999999590218,63,29,False,False,495.0,500.25,603.25
1,156,24.43700000003446,0.0309999999590218,63,29,False,False,495.0,500.4,604.0
1,157,24.56200000003446,0.0150000000139698,62,29,False,False,492.0,507.0,604.0
1,157,24.56200000003446,0.0150000000139698,62,29,False,False,492.0,507.0,605.5
1,157,24.578000000095926,0.0310000000754371,62,29,False,False,492.0,507.0,606.0
1,157,24.594000000040975,0.0470000000204891,62,29,False,False,492.0,507.0,606.25
1,157,24.594000000040975,0.0470000000204891,62,29,False,False,492.6,507.0,606.4
1,158,24.703000000095926,0.0,61,29,False,False,495.0,510.0,604.0
1,158,24.703000000095926,0.0,61,29,False,False,495.0,510.0,605.5
1,158,24.719000000040975,0.0159999999450519,61,29,False,False,495.0,510.0,605.0
1,158,24.734000000054948,0.0309999999590218,61,29,False,False,494.25,510.0,605.5
1,158,24.734000000054948,0.0309999999590218,61,29,False,False,494.4,510.0,605.8
1,159,24.844000000040975,0.0,60,29,False,False,498.0,513.0,607.0
1,159,24.859000000054948,0.0150000000139698,60,29,False,False,496.5,514.5,607.0
1,159,24.859000000054948,0.0150000000139698,60,29,False,False,497.0,515.0,606.0
1,159,24.875,0.0309999999590218,60,29,False,False,497.25,515.25,605.5
1,159,24.89000000001397,0.0459999999729916,60,29,False,False,497.4,515.4,605.8
1,160,25.0,0.0,59,29,False,False,501.0,516.0,604.0
1,160,25.03100000007544,0.0310000000754371,59,29,False,False,499.5,516.0,604.0
1,160,25.03100000007544,0.0310000000754371,59,29,False,False,499.0,516.0,604.0
1,160,25.04700000002049,0.0470000000204891,59,29,False,False,498.75,516.0,604.0
1,160,25.06200000003446,0.0620000000344589,59,29,False,False,498.6,516.0,604.0
1,161,25.17200000002049,0.0,58,29,False,False,498.0,516.0,604.0
1,161,25.18700000003446,0.0150000000139698,58,29,False,False,498.0,516.0,604.0
1,161,25.18700000003446,0.0150000000139698,58,29,False,False,498.0,516.0,604.0
1,161,25.203000000095926,0.0310000000754371,58,29,False,False,498.0,516.0,604.0
1,161,25.219000000040975,0.0470000000204891,58,29,False,False,498.0,516.0,604.0
1,162,25.328000000095926,0.0,57,29,False,False,492.0,516.0,607.0
1,162,25.328000000095926,0.0,57,29,False,False,492.0,513.0,607.0
1,162,25.344000000040975,0.0159999999450519,57,29,False,False,492.0,513.0,606.0
1,162,25.359000000054948,0.0309999999590218,57,29,False,False,492.0,513.75,606.25
1,162,25.375,0.0469999999040737,57,29,False,False,492.0,515.2,606.4
1,163,25.484000000054948,0.0,56,29,False,False,489.0,513.0,607.0
1,163,25.484000000054948,0.0,56,29,False,False,489.0,513.0,607.0
1,163,25.5,0.0159999999450519,56,29,False,False,489.0,513.0,607.0
1,163,25.53100000007544,0.0470000000204891,56,29,False,False,489.75,514.5,607.5
1,163,25.54700000002049,0.062999999965541,56,29,False,False,489.6,514.2,607.4
1,164,25.67200000002049,0.0,55,29,False,False,483.0,513.0,604.0
1,164,25.68700000003446,0.0150000000139698,55,29,False,False,483.0,513.0,604.0
1,164,25.68700000003446,0.0150000000139698,55,29,False,False,483.0,513.0,605.0
1,164,25.703000000095926,0.0310000000754371,55,29,False,False,483.0,513.0,604.75
1,164,25.703000000095926,0.0310000000754371,55,29,False,False,483.0,514.6,604.6
1,165,25.81200000003446,0.0,54,29,False,False,478.0,516.0,598.0
1,165,25.81200000003446,0.0,54,29,False,False,476.5,514.5,599.5
1,165,25.828000000095926,0.0160000000614672,54,29,False,False,475.0,515.0,599.0
1,165,25.828000000095926,0.0160000000614672,54,29,False,False,475.0,515.25,598.75
1,165,25.844000000040975,0.0320000000065192,54,29,False,False,474.4,514.8,599.2
1,166,25.953000000095926,0.0,53,29,False,False,454.0,513.0,592.0
1,166,25.953000000095926,0.0,53,29,False,False,454.0,514.5,592.0
1,166,25.969000000040975,0.0159999999450519,53,29,False,False,454.0,515.0,592.0
1,166,25.984000000054948,0.0309999999590218,53,29,False,False,454.0,515.25,592.0
1,166,25.984000000054948,0.0309999999590218,53,29,False,False,453.4,515.4,591.4
1,167,26.109000000054948,0.0,52,29,False,False,425.0,510.0,586.0
1,167,26.109000000054948,0.0,52,29,False,False,423.5,510.0,586.0
1,167,26.125,0.0159999999450519,52,29,False,False,423.0,511.0,586.0
1,167,26.14000000001397,0.0309999999590218,52,29,False,False,422.75,510.75,586.0
1,167,26.14000000001397,0.0309999999590218,52,29,False,False,422.6,510.6,586.0
1,168,26.26500000001397,0.0,51,29,False,True,395.0,519.0,583.0
1,168,26.28100000007544,0.0160000000614672,51,29,False,False,396.5,514.5,581.5
1,168,26.28100000007544,0.0160000000614672,51,29,False,False,397.0,513.0,581.0
1,168,26.29700000002049,0.0320000000065192,51,29,False,False,397.25,511.5,580.75
1,168,26.29700000002049,0.0320000000065192,51,29,False,False,397.4,511.2,580.6
1,169,26.40600000007544,0.0,50,29,False,False,392.0,507.0,574.0
1,169,26.40600000007544,0.0,50,29,False,False,389.5,510.0,575.5
1,169,26.40600000007544,0.0,50,29,False,False,389.6666666666667,511.0,577.0
1,169,26.42200000002049,0.0159999999450519,50,29,False,False,389.0,510.75,577.0
1,169,26.43700000003446,0.0309999999590218,50,29,False,False,388.6,511.2,577.0
1,170,26.54700000002049,0.0,50,30,False,False,387.0,516.0,563.0
1,170,26.54700000002049,0.0,50,30,False,False,388.5,514.5,564.0
1,170,26.56200000003446,0.0150000000139698,50,30,False,False,389.0,514.0,560.6666666666666
1,170,26.578000000095926,0.0310000000754371,50,30,False,False,389.25,514.5,560.5
1,170,26.578000000095926,0.0310000000754371,50,30,False,False,389.8,514.8,560.4
1,171,26.68700000003446,0.0,51,30,False,False,390.0,516.0,557.0
1,171,26.703000000095926,0.0160000000614672,51,30,False,False,391.0,516.0,557.0
1,171,26.703000000095926,0.0160000000614672,51,30,False,False,391.3333333333333,517.0,557.0
1,171,26.719000000040975,0.0320000000065192,51,30,False,False,391.0,519.5,557.75
1,171,26.734000000054948,0.0470000000204891,51,30,False,False,391.2,519.4,557.6
1,172,26.859000000054948,0.0,52,30,False,False,392.0,519.0,560.0
1,172,26.875,0.0159999999450519,52,30,False,True,392.0,519.0,555.5
1,172,26.875,0.0159999999450519,52,30,False,False,393.0,518.0,557.0
1,172,26.89000000001397,0.0309999999590218,52,30,False,True,383.25,518.25,557.75
1,172,26.89000000001397,0.0309999999590218,52,30,False,True,386.8,511.8,559.8
1,173,27.0,0.0,53,30,False,True,431.0,519.0,580.0
1,173,27.0,0.0,53,30,False,True,436.5,519.0,580.0
1,173,27.01500000001397,0.0150000000139698,53,30,False,False,440.3333333333333,519.0,581.0
1,173,27.03100000007544,0.0310000000754371,53,30,False,True,446.75,519.0,581.5
1,173,27.03100000007544,0.0310000000754371,53,30,False,False,447.6,519.0,582.4
1,174,27.14000000001397,0.0,54,30,False,False,469.0,521.0,592.0
1,174,27.14000000001397,0.0,54,30,False,False,470.5,521.0,592.0
1,174,27.15600000007544,0.0160000000614672,54,30,False,False,472.0,522.0,592.0
1,174,27.17200000002049,0.0320000000065192,54,30,False,False,472.75,521.75,592.0
1,174,27.17200000002049,0.0320000000065192,54,30,False,False,473.2,520.6,592.6
1,175,27.28100000007544,0.0,55,30,False,False,483.0,521.0,598.0
1,175,27.28100000007544,0.0,55,30,False,False,484.5,520.0,599.5
1,175,27.29700000002049,0.0159999999450519,55,30,False,False,485.0,520.3333333333334,600.0
1,175,27.29700000002049,0.0159999999450519,55,30,False,False,485.25,520.5,600.25
1,175,27.31200000003446,0.0309999999590218,55,30,False,True,484.8,522.4,600.4
1,176,27.42200000002049,0.0,56,30,False,False,492.0,519.0,604.0
1,176,27.42200000002049,0.0,56,30,False,False,492.0,519.0,602.5
1,176,27.43700000003446,0.0150000000139698,56,30,False,False,492.0,519.0,602.0
1,176,27.453000000095926,0.0310000000754371,56,30,False,False,492.0,519.0,601.75
1,176,27.453000000095926,0.0310000000754371,56,30,False,False,492.0,519.0,601.6
1,177,27.56200000003446,0.0,57,30,False,False,498.0,519.0,604.0
1,177,27.578000000095926,0.0160000000614672,57,30,False,False,498.0,519.0,604.0
1,177,27.578000000095926,0.0160000000614672,57,30,False,False,498.0,519.0,603.0
1,177,27.609000000054948,0.0470000000204891,57,30,False,True,498.0,519.0,600.25
1,177,27.609000000054948,0.0470000000204891,57,30,False,False,498.0,519.0,601.0
1,178,27.719000000040975,0.0,58,30,False,False,504.0,521.0,598.0
1,178,27.719000000040975,0.0,58,30,False,False,504.0,520.0,598.0
1,178,27.734000000054948,0.0150000000139698,58,30,False,False,504.0,520.3333333333334,598.0
1,178,27.75,0.0309999999590218,58,30,False,False,504.0,520.5,598.0
1,178,27.75,0.0309999999590218,58,30,False,False,504.0,520.6,598.0
1,179,27.859000000054948,0.0,59,30,False,False,510.0,521.0,598.0
1,179,27.89000000001397,0.0309999999590218,59,30,False,False,510.0,521.0,598.0
1,179,27.89000000001397,0.0309999999590218,59,30,False,False,510.0,521.0,598.0
1,179,27.90600000007544,0.0470000000204891,59,30,False,False,510.0,521.0,598.0
1,179,27.92200000002049,0.062999999965541,59,30,False,False,510.0,521.0,598.0
1,180,28.03100000007544,0.0,60,30,False,False,507.0,521.0,595.0
1,180,28.04700000002049,0.0159999999450519,60,30,False,False,508.5,522.5,593.5
1,180,28.04700000002049,0.0159999999450519,60,30,False,False,509.0,523.0,594.0
1,180,28.078000000095926,0.0470000000204891,60,30,False,False,509.25,523.25,593.5
1,180,28.094000000040975,0.062999999965541,60,30,False,False,509.4,523.4,593.8
1,181,28.203000000095926,0.0,61,30,False,False,507.0,524.0,592.0
1,181,28.203000000095926,0.0,61,30,False,False,507.0,524.0,593.5
1,181,28.234000000054948,0.0309999999590218,61,30,False,False,507.0,524.0,593.0
1,181,28.234000000054948,0.0309999999590218,61,30,False,False,507.0,524.0,592.75
1,181,28.25,0.0469999999040737,61,30,False,False,507.0,524.0,592.6
1,182,28.359000000054948,0.0,62,30,False,False,501.0,516.0,598.0
1,182,28.39000000001397,0.0309999999590218,62,30,False,False,501.0,516.0,599.5
1,182,28.39000000001397,0.0309999999590218,62,30,False,False,501.0,516.0,600.0
1,182,28.40600000007544,0.0470000000204891,62,30,False,False,501.0,516.0,599.5
1,182,28.40600000007544,0.0470000000204891,62,30,False,False,501.0,516.0,599.2
1,183,28.51500000001397,0.0,63,30,False,False,498.0,507.0,598.0
1,183,28.53100000007544,0.0160000000614672,63,30,False,False,499.5,508.5,598.0
1,183,28.53100000007544,0.0160000000614672,63,30,False,False,500.0,508.0,598.0
1,183,28.54700000002049,0.0320000000065192,63,30,False,False,500.25,507.75,598.0
1,183,28.54700000002049,0.0320000000065192,63,30,False,False,500.4,508.2,598.0
1,184,28.67200000002049,0.0,64,30,False,False,501.0,504.0,598.0
1,184,28.67200000002049,0.0,64,30,False,False,501.0,504.0,598.0
1,184,28.68700000003446,0.0150000000139698,64,30,False,False,501.0,504.0,598.0
1,184,28.703000000095926,0.0310000000754371,64,30,False,False,501.0,504.0,597.25
1,184,28.719000000040975,0.0470000000204891,64,30,False,False,501.0,504.0,597.4
1,185,28.828000000095926,0.0,65,30,False,False,507.0,498.0,592.0
1,185,28.828000000095926,0.0,65,30,False,False,505.5,495.0,592.0
1,185,28.844000000040975,0.0159999999450519,65,30,False,True,505.0,493.0,588.0
1,185,28.859000000054948,0.0309999999590218,65,30,False,False,504.75,491.25,588.25
1,185,28.859000000054948,0.0309999999590218,65,30,False,False,504.6,490.8,588.4
1,186,28.969000000040975,0.0,66,30,False,False,501.0,478.0,583.0
1,186,28.969000000040975,0.0,66,30,False,False,501.0,478.0,583.0
1,186,29.0,0.0309999999590218,66,30,False,False,501.0,478.0,583.0
1,186,29.01500000001397,0.0459999999729916,66,30,False,True,501.0,475.75,583.75
1,186,29.01500000001397,0.0459999999729916,66,30,False,False,501.0,476.2,583.6
1,187,29.125,0.0,66,31,False,False,501.0,478.0,574.0
1,187,29.125,0.0,66,31,False,False,501.0,478.0,572.5
1,187,29.14000000001397,0.0150000000139698,66,31,False,False,501.0,478.0,571.0
1,187,29.15600000007544,0.0310000000754371,66,31,False,False,501.0,478.0,570.25
1,187,29.18700000003446,0.0620000000344589,66,31,False,False,500.4,478.0,569.8
1,188,29.29700000002049,0.0,65,31,False,False,498.0,478.0,568.0
1,188,29.31200000003446,0.0150000000139698,65,31,False,False,498.0,478.0,568.0
1,188,29.31200000003446,0.0150000000139698,65,31,False,False,499.0,478.0,568.0
1,188,29.328000000095926,0.0310000000754371,65,31,False,False,498.75,476.5,567.25
1,188,29.344000000040975,0.0470000000204891,65,31,False,False,499.2,476.8,567.4
1,189,29.453000000095926,0.0,64,31,False,False,501.0,483.0,568.0
1,189,29.469000000040975,0.0159999999450519,64,31,False,False,501.0,483.0,569.5
1,189,29.469000000040975,0.0159999999450519,64,31,False,False,501.0,483.0,570.0
1,189,29.484000000054948,0.0309999999590218,64,31,False,False,501.0,483.0,570.25
1,189,29.5,0.0469999999040737,64,31,False,False,501.6,483.6,571.0
1,190,29.609000000054948,0.0,63,31,False,False,501.0,501.0,583.0
1,190,29.609000000054948,0.0,63,31,False,False,501.0,501.0,583.0
1,190,29.625,0.0159999999450519,63,31,False,False,501.0,501.0,583.0
1,190,29.64000000001397,0.0309999999590218,63,31,False,False,501.0,501.75,583.0
1,190,29.65600000007544,0.0470000000204891,63,31,False,False,501.0,502.2,583.0
1,191,29.76500000001397,0.0,62,31,False,False,504.0,513.0,589.0
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,504.0,513.0,589.0
1,191,29.78100000007544,0.0160000000614672,62,31,False,False,504.0,513.0,589.0
1,191,29.79700000002049,0.0320000000065192,62,31,False,False,504.0,513.0,589.0
1,191,29.81200000003446,0.0470000000204891,62,31,False,False,504.0,513.6,589.0
1,192,29.92200000002049,0.0,61,31,False,False,510.0,519.0,592.0
1,192,29.92200000002049,0.0,61,31,False,False,510.0,519.0,592.0
1,192,29.93700000003446,0.0150000000139698,61,31,False,False,510.0,519.0,591.0
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,510.0,519.0,591.25
1,192,29.969000000040975,0.0470000000204891,61,31,False,False,510.0,519.0,591.4
1,193,30.078000000095926,0.0,60,31,False,False,516.0,524.0,595.0
1,193,30.078000000095926,0.0,60,31,False,False,517.5,524.0,595.0
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,518.0,524.0,596.0
1,193,30.109000000054948,0.0309999999590218,60,31,False,False,518.25,524.0,595.75
1,193,30.125,0.0469999999040737,60,31,False,False,517.8,523.4,595.6
1,194,30.25,0.0,59,31,False,False,519.0,521.0,598.0
1,194,30.26500000001397,0.0150000000139698,59,31,False,False,519.0,521.0,598.0
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,519.0,521.0,598.0
1,194,30.28100000007544,0.0310000000754371,59,31,False,False,517.5,521.0,598.0
1,194,30.29700000002049,0.0470000000204891,59,31,False,False,517.8,521.0,597.4
1,195,30.40600000007544,0.0,58,31,False,False,513.0,521.0,595.0
1,195,30.42200000002049,0.0159999999450519,58,31,False,False,513.0,521.0,595.0
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,513.0,522.0,595.0
1,195,30.43700000003446,0.0309999999590218,58,31,False,False,513.0,521.75,595.0
1,195,30.469000000040975,0.062999999965541,58,31,False,False,513.0,521.6,595.0
1,196,30.578000000095926,0.0,57,31,False,False,504.0,521.0,592.0
1,196,30.578000000095926,0.0,57,31,False,False,505.5,522.5,589.0
1,196,30.594000000040975,0.0159999999450519,57,31,False,False,505.0,522.0,590.0
1,196,30.609000000054948,0.0309999999590218,57,31,False,False,504.75,521.75,590.5
1,196,30.625,0.0469999999040737,57,31,False,False,504.6,521.6,590.8
1,197,30.734000000054948,0.0,56,31,False,False,495.0,521.0,589.0
1,197,30.75,0.0159999999450519,56,31,False,False,495.0,520.0,589.0
1,197,30.75,0.0159999999450519,56,31,False,False,496.0,520.3333333333334,588.0
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,495.0,522.75,589.0
1,197,30.78100000007544,0.0470000000204891,56,31,False,False,495.0,522.4,588.4
1,198,30.89000000001397,0.0,55,31,False,False,489.0,519.0,589.0
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,487.5,519.0,587.5
1,198,30.92200000002049,0.0320000000065192,55,31,False,False,487.0,519.0,587.0
1,198,30.93700000003446,0.0470000000204891,55,31,False,False,486.75,519.0,587.5
1,198,30.953000000095926,0.0630000000819563,55,31,False,False,486.6,519.0,587.8
1,199,31.06200000003446,0.0,54,31,False,False,480.0,521.0,580.0
1,199,31.06200000003446,0.0,54,31,False,False,480.0,521.0,580.0
1,199,31.078000000095926,0.0160000000614672,54,31,False,False,480.0,521.0,580.0
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,479.5,521.0,580.0
1,199,31.094000000040975,0.0320000000065192,54,31,False,False,479.2,521.0,580.0
1,200,31.203000000095926,0.0,53,31,False,False,463.0,519.0,568.0
1,200,31.203000000095926,0.0,53,31,False,False,463.0,519.0,568.0
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,463.0,519.6666666666666,568.0
1,200,31.219000000040975,0.0159999999450519,53,31,False,False,463.0,520.0,568.0
1,200,31.234000000054948,0.0309999999590218,53,31,False,False,463.0,519.8,568.0
1,201,31.344000000040975,0.0,52,31,False,False,442.0,519.0,557.0
1,201,31.344000000040975,0.0,52,31,False,False,440.5,517.5,557.0
1,201,31.359000000054948,0.0150000000139698,52,31,False,False,439.0,518.0,557.0
1,201,31.375,0.0309999999590218,52,31,False,False,438.25,517.5,556.25
1,201,31.375,0.0309999999590218,52,31,False,False,437.8,517.2,555.8
1,202,31.5,0.0,51,31,False,False,410.0,516.0,539.0
1,202,31.5,0.0,51,31,False,False,410.0,516.0,536.0
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,409.0,516.0,537.0
1,202,31.51500000001397,0.0150000000139698,51,31,False,False,408.5,516.0,537.5
1,202,31.53100000007544,0.0310000000754371,51,31,False,False,408.2,516.0,537.8
1,203,31.64000000001397,0.0,50,31,False,False,395.0,527.0,533.0
1,203,31.64000000001397,0.0,50,31,False,False,395.0,524.0,528.5
1,203,31.65600000007544,0.0160000000614672,50,31,False,False,395.0,523.0,527.0
1,203,31.67200000002049,0.0320000000065192,50,31,False,False,395.0,522.5,526.25
1,203,31.68700000003446,0.0470000000204891,50,31,False,False,395.0,522.2,525.8
1,204,31.79700000002049,0.0,50,32,False,False,398.0,524.0,507.0
1,204,31.81200000003446,0.0150000000139698,50,32,False,False,398.0,525.5,505.5
1,204,31.828000000095926,0.0310000000754371,50,32,False,False,399.0,526.0,504.0
1,204,31.844000000040975,0.0470000000204891,50,32,False,False,398.75,526.25,503.25
1,204,31.859000000054948,0.0620000000344589,50,32,False,False,398.6,526.4,502.8
1,205,31.969000000040975,0.0,51,32,False,False,398.0,527.0,501.0
1,205,31.984000000054948,0.0150000000139698,51,32,False,False,398.0,527.0,501.0
1,205,32.0,0.0309999999590218,51,32,False,False,398.0,527.0,500.0
1,205,32.0,0.0309999999590218,51,32,False,False,398.0,527.0,500.25
1,205,32.03100000007544,0.0620000000344589,51,32,False,False,398.0,527.0,502.2
1,206,32.14000000001397,0.0,52,32,False,True,398.0,521.0,501.0
1,206,32.15600000007544,0.0160000000614672,52,32,False,True,395.0,522.5,501.0
1,206,32.15600000007544,0.0160000000614672,52,32,False,False,398.0,522.0,503.0
1,206,32.18700000003446,0.0470000000204891,52,32,False,False,401.0,521.25,506.25
1,206,32.203000000095926,0.0630000000819563,52,32,False,True,403.4,520.2,508.8
1,207,32.31200000003446,0.0,53,32,False,False,457.0,521.0,542.0
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,457.0,521.0,542.0
1,207,32.328000000095926,0.0160000000614672,53,32,False,False,456.0,521.0,542.0
1,207,32.34400000004098,0.0320000000065192,53,32,False,False,456.25,521.0,542.0
1,207,32.35900000005495,0.0470000000204891,53,32,False,False,456.4,521.0,542.0
