session_time_s,point_time_s,point_index,repeat,cmd_x_mm,cmd_y_mm,raw_pa0,raw_pa5,raw_pa6,delta_pa0,delta_pa5,delta_pa6,smooth_pa0,smooth_pa5,smooth_pa6
0.10900000005494803,0.0,0,1,50,20,510,521,598,-6,-6,6,510.0,521.0,598.0
0.125,0.015999999945051968,0,1,50,20,510,521,595,-6,-6,3,510.0,521.0,596.5
0.125,0.015999999945051968,0,1,50,20,504,521,601,-12,-6,9,508.0,521.0,598.0
0.14000000001396984,0.030999999959021807,0,1,50,20,504,521,595,-12,-6,3,507.0,521.0,597.25
0.15600000007543713,0.0470000000204891,0,1,50,20,504,516,598,-12,-11,6,506.4,520.0,597.4
0.26500000001396984,0.0,1,1,51,20,483,510,607,-33,-17,15,483.0,510.0,607.0
0.28100000007543713,0.01600000006146729,1,1,51,20,480,510,607,-36,-17,15,481.5,510.0,607.0
0.2970000000204891,0.03200000000651926,1,1,51,20,480,507,598,-36,-20,6,481.0,509.0,604.0
0.31200000003445894,0.0470000000204891,1,1,51,20,478,507,604,-38,-20,12,480.25,508.5,604.0
0.3280000000959262,0.06300000008195639,1,1,51,20,478,507,604,-38,-20,12,479.8,508.2,604.0
0.43700000003445894,0.0,2,1,52,20,404,466,601,-112,-61,9,404.0,466.0,601.0
0.4530000000959262,0.01600000006146729,2,1,52,20,398,457,607,-118,-70,15,401.0,461.5,604.0
0.4690000000409782,0.03200000000651926,2,1,52,20,392,457,601,-124,-70,9,398.0,460.0,603.0
0.4690000000409782,0.03200000000651926,2,1,52,20,390,457,592,-126,-70,0,396.0,459.25,600.25
0.48400000005494803,0.0470000000204891,2,1,52,20,384,448,592,-132,-79,0,393.6,457.0,598.6
0.5940000000409782,0.0,3,1,53,20,375,419,601,-141,-108,9,375.0,419.0,601.0
0.609000000054948,0.015000000013969839,3,1,53,20,375,413,601,-141,-114,9,375.0,416.0,601.0
0.609000000054948,0.015000000013969839,3,1,53,20,375,413,598,-141,-114,6,375.0,415.0,600.0
0.609000000054948,0.015000000013969839,3,1,53,20,375,390,601,-141,-137,9,375.0,408.75,600.25
0.625,0.030999999959021807,3,1,53,20,375,404,598,-141,-123,6,375.0,407.8,599.8
0.734000000054948,0.0,4,1,54,20,375,392,601,-141,-135,9,375.0,392.0,601.0
0.75,0.015999999945051968,4,1,54,20,378,390,595,-138,-137,3,376.5,391.0,598.0
0.75,0.015999999945051968,4,1,54,20,372,390,592,-144,-137,0,375.0,390.6666666666667,596.0
0.7650000000139698,0.030999999959021807,4,1,54,20,372,387,592,-144,-140,0,374.25,389.75,595.0
0.7810000000754371,0.0470000000204891,4,1,54,20,348,390,601,-168,-137,9,369.0,389.8,596.2
0.8900000000139698,0.0,5,1,55,20,375,378,586,-141,-149,-6,375.0,378.0,586.0
0.9060000000754371,0.01600000006146729,5,1,55,20,387,381,583,-129,-146,-9,381.0,379.5,584.5
0.9060000000754371,0.01600000006146729,5,1,55,20,366,369,580,-150,-158,-12,376.0,376.0,583.0
0.9220000000204891,0.03200000000651926,5,1,55,20,366,369,580,-150,-158,-12,373.5,374.25,582.25
0.9370000000344589,0.0470000000204891,5,1,55,20,363,366,557,-153,-161,-35,371.4,372.6,577.2
1.047000000020489,0.0,6,1,56,20,363,360,565,-153,-167,-27,363.0,360.0,565.0
1.047000000020489,0.0,6,1,56,20,363,363,568,-153,-164,-24,363.0,361.5,566.5
1.062000000034459,0.015000000013969839,6,1,56,20,366,363,568,-150,-164,-24,364.0,362.0,567.0
1.0780000000959262,0.03100000007543713,6,1,56,20,363,363,568,-153,-164,-24,363.75,362.25,567.25
1.0780000000959262,0.03100000007543713,6,1,56,20,366,363,568,-150,-164,-24,364.2,362.4,567.4
1.2030000000959262,0.0,7,1,57,20,369,366,568,-147,-161,-24,369.0,366.0,568.0
1.2030000000959262,0.0,7,1,57,20,369,363,568,-147,-164,-24,369.0,364.5,568.0
1.2190000000409782,0.015999999945051968,7,1,57,20,369,363,568,-147,-164,-24,369.0,364.0,568.0
1.234000000054948,0.030999999959021807,7,1,57,20,369,366,568,-147,-161,-24,369.0,364.5,568.0
1.25,0.046999999904073775,7,1,57,20,369,363,565,-147,-164,-27,369.0,364.2,567.4
1.359000000054948,0.0,8,1,58,20,372,366,565,-144,-161,-27,372.0,366.0,565.0
1.375,0.015999999945051968,8,1,58,20,372,369,565,-144,-158,-27,372.0,367.5,565.0
1.3900000000139698,0.030999999959021807,8,1,58,20,372,366,565,-144,-161,-27,372.0,367.0,565.0
1.3900000000139698,0.030999999959021807,8,1,58,20,372,369,568,-144,-158,-24,372.0,367.5,565.75
1.422000000020489,0.06299999996554106,8,1,58,20,372,366,565,-144,-161,-27,372.0,367.2,565.6
1.5310000000754371,0.0,9,1,59,20,372,363,551,-144,-164,-41,372.0,363.0,551.0
1.547000000020489,0.015999999945051968,9,1,59,20,369,363,551,-147,-164,-41,370.5,363.0,551.0
1.562000000034459,0.030999999959021807,9,1,59,20,372,363,551,-144,-164,-41,371.0,363.0,551.0
1.562000000034459,0.030999999959021807,9,1,59,20,372,363,551,-144,-164,-41,371.25,363.0,551.0
1.5780000000959262,0.0470000000204891,9,1,59,20,372,366,551,-144,-161,-41,371.4,363.6,551.0
1.687000000034459,0.0,10,1,60,20,372,366,563,-144,-161,-29,372.0,366.0,563.0
1.687000000034459,0.0,10,1,60,20,372,363,563,-144,-164,-29,372.0,364.5,563.0
1.7030000000959262,0.01600000006146729,10,1,60,20,372,366,560,-144,-161,-32,372.0,365.0,562.0
1.7190000000409782,0.03200000000651926,10,1,60,20,372,363,560,-144,-164,-32,372.0,364.5,561.5
1.734000000054948,0.0470000000204891,10,1,60,20,372,363,560,-144,-164,-32,372.0,364.2,561.2
1.859000000054948,0.0,11,1,61,20,369,363,560,-147,-164,-32,369.0,363.0,560.0
1.859000000054948,0.0,11,1,61,20,369,360,557,-147,-167,-35,369.0,361.5,558.5
1.875,0.015999999945051968,11,1,61,20,372,363,560,-144,-164,-32,370.0,362.0,559.0
1.8900000000139698,0.030999999959021807,11,1,61,20,372,363,560,-144,-164,-32,370.5,362.25,559.25
1.8900000000139698,0.030999999959021807,11,1,61,20,369,360,560,-147,-167,-32,370.2,361.8,559.4
2.0,0.0,12,1,62,20,369,357,565,-147,-170,-27,369.0,357.0,565.0
2.01500000001397,0.015000000013969839,12,1,62,20,369,360,565,-147,-167,-27,369.0,358.5,565.0
2.01500000001397,0.015000000013969839,12,1,62,20,369,360,568,-147,-167,-24,369.0,359.0,566.0
2.031000000075437,0.03100000007543713,12,1,62,20,369,360,568,-147,-167,-24,369.0,359.25,566.5
2.062000000034459,0.062000000034458935,12,1,62,20,369,360,565,-147,-167,-27,369.0,359.4,566.2
2.172000000020489,0.0,13,1,63,20,372,354,554,-144,-173,-38,372.0,354.0,554.0
2.172000000020489,0.0,13,1,63,20,372,360,574,-144,-167,-18,372.0,357.0,564.0
2.187000000034459,0.015000000013969839,13,1,63,20,372,360,574,-144,-167,-18,372.0,358.0,567.3333333333334
2.187000000034459,0.015000000013969839,13,1,63,20,372,360,574,-144,-167,-18,372.0,358.5,569.0
2.2030000000959262,0.03100000007543713,13,1,63,20,372,360,574,-144,-167,-18,372.0,358.8,570.0
2.312000000034459,0.0,14,1,64,20,369,357,574,-147,-170,-18,369.0,357.0,574.0
2.312000000034459,0.0,14,1,64,20,372,357,574,-144,-170,-18,370.5,357.0,574.0
2.3280000000959262,0.01600000006146729,14,1,64,20,372,357,574,-144,-170,-18,371.0,357.0,574.0
2.344000000040978,0.03200000000651926,14,1,64,20,372,357,574,-144,-170,-18,371.25,357.0,574.0
2.359000000054948,0.0470000000204891,14,1,64,20,372,357,574,-144,-170,-18,371.4,357.0,574.0
2.469000000040978,0.0,15,1,65,20,375,354,583,-141,-173,-9,375.0,354.0,583.0
2.484000000054948,0.015000000013969839,15,1,65,20,372,357,577,-144,-170,-15,373.5,355.5,580.0
2.5,0.030999999959021807,15,1,65,20,372,357,577,-144,-170,-15,373.0,356.0,579.0
2.5,0.030999999959021807,15,1,65,20,375,357,580,-141,-170,-12,373.5,356.25,579.25
2.51500000001397,0.045999999972991645,15,1,65,20,372,357,577,-144,-170,-15,373.2,356.4,578.8
2.64000000001397,0.015000000013969839,16,1,66,20,372,351,577,-144,-176,-15,372.0,351.0,577.0
2.64000000001397,0.015000000013969839,16,1,66,20,372,351,577,-144,-176,-15,372.0,351.0,577.0
2.656000000075437,0.03100000007543713,16,1,66,20,372,354,577,-144,-173,-15,372.0,352.0,577.0
2.672000000020489,0.0470000000204891,16,1,66,20,369,348,577,-147,-179,-15,371.25,351.0,577.0
2.672000000020489,0.0470000000204891,16,1,66,20,369,363,577,-147,-164,-15,370.8,353.4,577.0
2.781000000075437,0.0,17,1,66,21,372,351,577,-144,-176,-15,372.0,351.0,577.0
2.797000000020489,0.015999999945051968,17,1,66,21,372,351,577,-144,-176,-15,372.0,351.0,577.0
2.812000000034459,0.030999999959021807,17,1,66,21,372,351,577,-144,-176,-15,372.0,351.0,577.0
2.812000000034459,0.030999999959021807,17,1,66,21,372,354,577,-144,-173,-15,372.0,351.75,577.0
2.8280000000959262,0.0470000000204891,17,1,66,21,372,351,577,-144,-176,-15,372.0,351.6,577.0
2.9530000000959262,0.0,18,1,65,21,372,354,577,-144,-173,-15,372.0,354.0,577.0
2.9530000000959262,0.0,18,1,65,21,372,351,574,-144,-176,-18,372.0,352.5,575.5
2.969000000040978,0.015999999945051968,18,1,65,21,372,351,577,-144,-176,-15,372.0,352.0,576.0
2.984000000054948,0.030999999959021807,18,1,65,21,372,354,577,-144,-173,-15,372.0,352.5,576.25
3.01500000001397,0.06199999991804361,18,1,65,21,372,354,577,-144,-173,-15,372.0,352.8,576.4
3.125,0.0,19,1,64,21,372,354,577,-144,-173,-15,372.0,354.0,577.0
3.125,0.0,19,1,64,21,375,354,580,-141,-173,-12,373.5,354.0,578.5
3.14000000001397,0.015000000013969839,19,1,64,21,375,354,580,-141,-173,-12,374.0,354.0,579.0
3.156000000075437,0.03100000007543713,19,1,64,21,372,357,580,-144,-170,-12,373.5,354.75,579.25
3.172000000020489,0.0470000000204891,19,1,64,21,375,357,580,-141,-170,-12,373.8,355.2,579.4
3.281000000075437,0.0,20,1,63,21,372,360,577,-144,-167,-15,372.0,360.0,577.0
3.297000000020489,0.015999999945051968,20,1,63,21,372,360,577,-144,-167,-15,372.0,360.0,577.0
3.297000000020489,0.015999999945051968,20,1,63,21,372,360,577,-144,-167,-15,372.0,360.0,577.0
3.312000000034459,0.030999999959021807,20,1,63,21,372,360,577,-144,-167,-15,372.0,360.0,577.0
3.3280000000959262,0.0470000000204891,20,1,63,21,372,360,577,-144,-167,-15,372.0,360.0,577.0
3.4530000000959262,0.0,21,1,62,21,369,360,571,-147,-167,-21,369.0,360.0,571.0
3.469000000040978,0.015999999945051968,21,1,62,21,372,360,568,-144,-167,-24,370.5,360.0,569.5
3.469000000040978,0.015999999945051968,21,1,62,21,372,360,571,-144,-167,-21,371.0,360.0,570.0
3.484000000054948,0.030999999959021807,21,1,62,21,372,360,571,-144,-167,-21,371.25,360.0,570.25
3.484000000054948,0.030999999959021807,21,1,62,21,375,348,574,-141,-179,-18,372.0,357.6,571.0
3.594000000040978,0.0,22,1,61,21,372,363,568,-144,-164,-24,372.0,363.0,568.0
3.594000000040978,0.0,22,1,61,21,372,363,568,-144,-164,-24,372.0,363.0,568.0
3.609000000054948,0.015000000013969839,22,1,61,21,372,363,568,-144,-164,-24,372.0,363.0,568.0
3.64000000001397,0.045999999972991645,22,1,61,21,372,363,565,-144,-164,-27,372.0,363.0,567.25
3.64000000001397,0.045999999972991645,22,1,61,21,372,363,568,-144,-164,-24,372.0,363.0,567.4
3.75,0.0,23,1,60,21,369,363,557,-147,-164,-35,369.0,363.0,557.0
3.76500000001397,0.015000000013969839,23,1,60,21,372,363,557,-144,-164,-35,370.5,363.0,557.0
3.76500000001397,0.015000000013969839,23,1,60,21,372,363,557,-144,-164,-35,371.0,363.0,557.0
3.781000000075437,0.03100000007543713,23,1,60,21,372,363,557,-144,-164,-35,371.25,363.0,557.0
3.781000000075437,0.03100000007543713,23,1,60,21,372,363,560,-144,-164,-32,371.4,363.0,557.6
3.89000000001397,0.0,24,1,59,21,372,363,554,-144,-164,-38,372.0,363.0,554.0
3.906000000075437,0.01600000006146729,24,1,59,21,375,363,554,-141,-164,-38,373.5,363.0,554.0
3.906000000075437,0.01600000006146729,24,1,59,21,372,348,554,-144,-179,-38,373.0,358.0,554.0
3.922000000020489,0.03200000000651926,24,1,59,21,372,366,554,-144,-161,-38,372.75,360.0,554.0
3.937000000034459,0.0470000000204891,24,1,59,21,372,363,548,-144,-164,-44,372.6,360.6,552.8
4.047000000020489,0.0,25,1,58,21,363,366,554,-153,-161,-38,363.0,366.0,554.0
4.062000000034459,0.015000000013969839,25,1,58,21,372,366,560,-144,-161,-32,367.5,366.0,557.0
4.062000000034459,0.015000000013969839,25,1,58,21,372,366,560,-144,-161,-32,369.0,366.0,558.0
4.078000000095926,0.03100000007543713,25,1,58,21,372,366,560,-144,-161,-32,369.75,366.0,558.5
4.078000000095926,0.03100000007543713,25,1,58,21,372,351,557,-144,-176,-35,370.2,363.0,558.2
4.203000000095926,0.0,26,1,57,21,372,366,568,-144,-161,-24,372.0,366.0,568.0
4.203000000095926,0.0,26,1,57,21,372,366,568,-144,-161,-24,372.0,366.0,568.0
4.219000000040978,0.015999999945051968,26,1,57,21,372,366,568,-144,-161,-24,372.0,366.0,568.0
4.234000000054948,0.030999999959021807,26,1,57,21,372,366,565,-144,-161,-27,372.0,366.0,567.25
4.26500000001397,0.06199999991804361,26,1,57,21,372,366,568,-144,-161,-24,372.0,366.0,567.4
4.39000000001397,0.0,27,1,56,21,369,366,574,-147,-161,-18,369.0,366.0,574.0
4.39000000001397,0.0,27,1,56,21,369,366,574,-147,-161,-18,369.0,366.0,574.0
4.406000000075437,0.01600000006146729,27,1,56,21,369,366,571,-147,-161,-21,369.0,366.0,573.0
4.422000000020489,0.03200000000651926,27,1,56,21,369,366,574,-147,-161,-18,369.0,366.0,573.25
4.422000000020489,0.03200000000651926,27,1,56,21,369,357,574,-147,-170,-18,369.0,364.2,573.4
4.531000000075437,0.0,28,1,55,21,369,366,577,-147,-161,-15,369.0,366.0,577.0
4.531000000075437,0.0,28,1,55,21,369,366,577,-147,-161,-15,369.0,366.0,577.0
4.562000000034459,0.030999999959021807,28,1,55,21,369,366,574,-147,-161,-18,369.0,366.0,576.0
4.562000000034459,0.030999999959021807,28,1,55,21,363,366,583,-153,-161,-9,367.5,366.0,577.75
4.578000000095926,0.0470000000204891,28,1,55,21,369,363,577,-147,-164,-15,367.8,365.4,577.6
4.687000000034459,0.0,29,1,54,21,369,366,577,-147,-161,-15,369.0,366.0,577.0
4.687000000034459,0.0,29,1,54,21,366,366,580,-150,-161,-12,367.5,366.0,578.5
4.703000000095926,0.01600000006146729,29,1,54,21,366,366,577,-150,-161,-15,367.0,366.0,578.0
4.719000000040978,0.03200000000651926,29,1,54,21,369,366,580,-147,-161,-12,367.5,366.0,578.5
4.719000000040978,0.03200000000651926,29,1,54,21,366,363,577,-150,-164,-15,367.2,365.4,578.2
4.828000000095926,0.0,30,1,53,21,366,366,574,-150,-161,-18,366.0,366.0,574.0
4.828000000095926,0.0,30,1,53,21,363,363,574,-153,-164,-18,364.5,364.5,574.0
4.844000000040978,0.015999999945051968,30,1,53,21,366,366,571,-150,-161,-21,365.0,365.0,573.0
4.859000000054948,0.030999999959021807,30,1,53,21,366,363,571,-150,-164,-21,365.25,364.5,572.5
4.859000000054948,0.030999999959021807,30,1,53,21,363,369,571,-153,-158,-21,364.8,365.4,572.2
4.969000000040978,0.0,31,1,52,21,363,369,568,-153,-158,-24,363.0,369.0,568.0
4.969000000040978,0.0,31,1,52,21,363,363,568,-153,-164,-24,363.0,366.0,568.0
5.0,0.030999999959021807,31,1,52,21,363,363,568,-153,-164,-24,363.0,365.0,568.0
5.0,0.030999999959021807,31,1,52,21,360,363,568,-156,-164,-24,362.25,364.5,568.0
5.01500000001397,0.045999999972991645,31,1,52,21,360,360,571,-156,-167,-21,361.8,363.6,568.6
5.14000000001397,0.0,32,1,51,21,360,366,565,-156,-161,-27,360.0,366.0,565.0
5.172000000020489,0.03200000000651926,32,1,51,21,360,363,565,-156,-164,-27,360.0,364.5,565.0
5.187000000034459,0.0470000000204891,32,1,51,21,360,363,565,-156,-164,-27,360.0,364.0,565.0
5.187000000034459,0.0470000000204891,32,1,51,21,360,366,565,-156,-161,-27,360.0,364.5,565.0
5.203000000095926,0.06300000008195639,32,1,51,21,360,366,563,-156,-161,-29,360.0,364.8,564.6
5.312000000034459,0.0,33,1,50,21,357,363,551,-159,-164,-41,357.0,363.0,551.0
5.312000000034459,0.0,33,1,50,21,357,366,554,-159,-161,-38,357.0,364.5,552.5
5.328000000095926,0.01600000006146729,33,1,50,21,357,363,548,-159,-164,-44,357.0,364.0,551.0
5.328000000095926,0.01600000006146729,33,1,50,21,357,357,548,-159,-170,-44,357.0,362.25,550.25
5.359000000054948,0.0470000000204891,33,1,50,21,357,363,548,-159,-164,-44,357.0,362.4,549.8
5.469000000040978,0.0,34,1,50,22,372,369,545,-144,-158,-47,372.0,369.0,545.0
5.484000000054948,0.015000000013969839,34,1,50,22,357,363,545,-159,-164,-47,364.5,366.0,545.0
5.484000000054948,0.015000000013969839,34,1,50,22,354,363,545,-162,-164,-47,361.0,365.0,545.0
5.5,0.030999999959021807,34,1,50,22,357,360,554,-159,-167,-38,360.0,363.75,547.25
5.531000000075437,0.062000000034458935,34,1,50,22,422,395,557,-94,-132,-35,372.4,370.0,549.2
5.64000000001397,0.0,35,1,51,22,360,369,568,-156,-158,-24,360.0,369.0,568.0
5.672000000020489,0.03200000000651926,35,1,51,22,360,369,568,-156,-158,-24,360.0,369.0,568.0
5.672000000020489,0.03200000000651926,35,1,51,22,360,369,571,-156,-158,-21,360.0,369.0,569.0
5.687000000034459,0.0470000000204891,35,1,51,22,360,366,580,-156,-161,-12,360.0,368.25,571.75
5.687000000034459,0.0470000000204891,35,1,51,22,360,369,568,-156,-158,-24,360.0,368.4,571.0
5.797000000020489,0.0,36,1,52,22,360,366,571,-156,-161,-21,360.0,366.0,571.0
5.797000000020489,0.0,36,1,52,22,360,369,563,-156,-158,-29,360.0,367.5,567.0
5.812000000034459,0.015000000013969839,36,1,52,22,360,372,568,-156,-155,-24,360.0,369.0,567.3333333333334
5.828000000095926,0.03100000007543713,36,1,52,22,360,369,577,-156,-158,-15,360.0,369.0,569.75
5.828000000095926,0.03100000007543713,36,1,52,22,363,372,583,-153,-155,-9,360.6,369.6,572.4
5.953000000095926,0.0,37,1,53,22,369,372,601,-147,-155,9,369.0,372.0,601.0
5.969000000040978,0.015999999945051968,37,1,53,22,369,375,586,-147,-152,-6,369.0,373.5,593.5
5.969000000040978,0.015999999945051968,37,1,53,22,369,372,586,-147,-155,-6,369.0,373.0,591.0
5.984000000054948,0.030999999959021807,37,1,53,22,366,372,589,-150,-155,-3,368.25,372.75,590.5
6.0,0.046999999904073775,37,1,53,22,366,369,586,-150,-158,-6,367.8,372.0,589.6
6.109000000054948,0.0,38,1,54,22,369,372,586,-147,-155,-6,369.0,372.0,586.0
6.14000000001397,0.030999999959021807,38,1,54,22,369,372,589,-147,-155,-3,369.0,372.0,587.5
6.14000000001397,0.030999999959021807,38,1,54,22,369,372,586,-147,-155,-6,369.0,372.0,587.0
6.156000000075437,0.0470000000204891,38,1,54,22,369,372,589,-147,-155,-3,369.0,372.0,587.5
6.172000000020489,0.06299999996554106,38,1,54,22,369,366,586,-147,-161,-6,369.0,370.8,587.2
6.281000000075437,0.0,39,1,55,22,372,375,589,-144,-152,-3,372.0,375.0,589.0
6.281000000075437,0.0,39,1,55,22,369,369,586,-147,-158,-6,370.5,372.0,587.5
6.297000000020489,0.015999999945051968,39,1,55,22,369,369,586,-147,-158,-6,370.0,371.0,587.0
6.328000000095926,0.0470000000204891,39,1,55,22,369,369,586,-147,-158,-6,369.75,370.5,586.75
6.328000000095926,0.0470000000204891,39,1,55,22,369,369,586,-147,-158,-6,369.6,370.2,586.6
6.437000000034459,0.0,40,1,56,22,372,372,583,-144,-155,-9,372.0,372.0,583.0
6.437000000034459,0.0,40,1,56,22,372,372,583,-144,-155,-9,372.0,372.0,583.0
6.453000000095926,0.01600000006146729,40,1,56,22,372,372,583,-144,-155,-9,372.0,372.0,583.0
6.469000000040978,0.03200000000651926,40,1,56,22,372,372,583,-144,-155,-9,372.0,372.0,583.0
6.469000000040978,0.03200000000651926,40,1,56,22,375,372,583,-141,-155,-9,372.6,372.0,583.0
6.578000000095926,0.0,41,1,57,22,375,372,580,-141,-155,-12,375.0,372.0,580.0
6.578000000095926,0.0,41,1,57,22,372,372,577,-144,-155,-15,373.5,372.0,578.5
6.594000000040978,0.015999999945051968,41,1,57,22,372,372,580,-144,-155,-12,373.0,372.0,579.0
6.609000000054948,0.030999999959021807,41,1,57,22,372,372,580,-144,-155,-12,372.75,372.0,579.25
6.609000000054948,0.030999999959021807,41,1,57,22,375,372,580,-141,-155,-12,373.2,372.0,579.4
6.719000000040978,0.0,42,1,58,22,375,372,580,-141,-155,-12,375.0,372.0,580.0
6.75,0.030999999959021807,42,1,58,22,375,372,580,-141,-155,-12,375.0,372.0,580.0
6.75,0.030999999959021807,42,1,58,22,375,372,580,-141,-155,-12,375.0,372.0,580.0
6.76500000001397,0.045999999972991645,42,1,58,22,375,369,577,-141,-158,-15,375.0,371.25,579.25
6.781000000075437,0.062000000034458935,42,1,58,22,375,372,580,-141,-155,-12,375.0,371.4,579.4
6.89000000001397,0.0,43,1,59,22,375,375,554,-141,-152,-38,375.0,375.0,554.0
6.89000000001397,0.0,43,1,59,22,375,369,574,-141,-158,-18,375.0,372.0,564.0
6.906000000075437,0.01600000006146729,43,1,59,22,375,366,574,-141,-161,-18,375.0,370.0,567.3333333333334
6.922000000020489,0.03200000000651926,43,1,59,22,375,369,571,-141,-158,-21,375.0,369.75,568.25
6.922000000020489,0.03200000000651926,43,1,59,22,375,369,574,-141,-158,-18,375.0,369.6,569.4
7.031000000075437,0.0,44,1,60,22,439,422,583,-77,-105,-9,439.0,422.0,583.0
7.031000000075437,0.0,44,1,60,22,375,369,580,-141,-158,-12,407.0,395.5,581.5
7.047000000020489,0.015999999945051968,44,1,60,22,375,369,577,-141,-158,-15,396.3333333333333,386.6666666666667,580.0
7.062000000034459,0.030999999959021807,44,1,60,22,375,369,574,-141,-158,-18,391.0,382.25,578.5
7.062000000034459,0.030999999959021807,44,1,60,22,375,369,571,-141,-158,-21,387.8,379.6,577.0
7.172000000020489,0.0,45,1,61,22,375,363,577,-141,-164,-15,375.0,363.0,577.0
7.172000000020489,0.0,45,1,61,22,375,369,574,-141,-158,-18,375.0,366.0,575.5
7.203000000095926,0.03100000007543713,45,1,61,22,375,369,577,-141,-158,-15,375.0,367.0,576.0
7.219000000040978,0.0470000000204891,45,1,61,22,375,369,574,-141,-158,-18,375.0,367.5,575.5
7.219000000040978,0.0470000000204891,45,1,61,22,375,369,577,-141,-158,-15,375.0,367.8,575.8
7.328000000095926,0.0,46,1,62,22,375,366,580,-141,-161,-12,375.0,366.0,580.0
7.344000000040978,0.015999999945051968,46,1,62,22,375,363,580,-141,-164,-12,375.0,364.5,580.0
7.344000000040978,0.015999999945051968,46,1,62,22,375,366,580,-141,-161,-12,375.0,365.0,580.0
7.359000000054948,0.030999999959021807,46,1,62,22,375,366,580,-141,-161,-12,375.0,365.25,580.0
7.375,0.046999999904073775,46,1,62,22,375,366,580,-141,-161,-12,375.0,365.4,580.0
7.484000000054948,0.0,47,1,63,22,375,366,580,-141,-161,-12,375.0,366.0,580.0
7.484000000054948,0.0,47,1,63,22,375,366,583,-141,-161,-9,375.0,366.0,581.5
7.5,0.015999999945051968,47,1,63,22,375,366,583,-141,-161,-9,375.0,366.0,582.0
7.531000000075437,0.0470000000204891,47,1,63,22,375,366,583,-141,-161,-9,375.0,366.0,582.25
7.531000000075437,0.0470000000204891,47,1,63,22,375,369,580,-141,-158,-12,375.0,366.6,581.8
7.64000000001397,0.0,48,1,64,22,375,363,583,-141,-164,-9,375.0,363.0,583.0
7.656000000075437,0.01600000006146729,48,1,64,22,375,360,583,-141,-167,-9,375.0,361.5,583.0
7.656000000075437,0.01600000006146729,48,1,64,22,375,360,583,-141,-167,-9,375.0,361.0,583.0
7.672000000020489,0.03200000000651926,48,1,64,22,375,360,586,-141,-167,-6,375.0,360.75,583.75
7.687000000034459,0.0470000000204891,48,1,64,22,375,363,583,-141,-164,-9,375.0,361.2,583.6
7.797000000020489,0.0,49,1,65,22,378,360,586,-138,-167,-6,378.0,360.0,586.0
7.812000000034459,0.015000000013969839,49,1,65,22,378,360,586,-138,-167,-6,378.0,360.0,586.0
7.812000000034459,0.015000000013969839,49,1,65,22,378,360,586,-138,-167,-6,378.0,360.0,586.0
7.828000000095926,0.03100000007543713,49,1,65,22,378,360,586,-138,-167,-6,378.0,360.0,586.0
7.844000000040978,0.0470000000204891,49,1,65,22,378,360,583,-138,-167,-9,378.0,360.0,585.4
7.953000000095926,0.0,50,1,66,22,378,357,583,-138,-170,-9,378.0,357.0,583.0
7.953000000095926,0.0,50,1,66,22,378,354,583,-138,-173,-9,378.0,355.5,583.0
7.984000000054948,0.030999999959021807,50,1,66,22,378,357,583,-138,-170,-9,378.0,356.0,583.0
7.984000000054948,0.030999999959021807,50,1,66,22,378,357,583,-138,-170,-9,378.0,356.25,583.0
8.0,0.046999999904073775,50,1,66,22,378,357,583,-138,-170,-9,378.0,356.4,583.0
8.109000000054948,0.0,51,1,66,23,387,372,589,-129,-155,-3,387.0,372.0,589.0
8.14000000001397,0.030999999959021807,51,1,66,23,398,369,592,-118,-158,0,392.5,370.5,590.5
8.14000000001397,0.030999999959021807,51,1,66,23,384,363,592,-132,-164,0,389.6666666666667,368.0,591.0
8.156000000075437,0.0470000000204891,51,1,66,23,384,363,592,-132,-164,0,388.25,366.75,591.25
8.172000000020489,0.06299999996554106,51,1,66,23,381,363,592,-135,-164,0,386.8,366.0,591.4
8.297000000020489,0.015999999945051968,52,1,65,23,384,366,592,-132,-161,0,384.0,366.0,592.0
8.312000000034459,0.030999999959021807,52,1,65,23,384,363,592,-132,-164,0,384.0,364.5,592.0
8.312000000034459,0.030999999959021807,52,1,65,23,384,366,592,-132,-161,0,384.0,365.0,592.0
8.328000000095926,0.0470000000204891,52,1,65,23,384,366,592,-132,-161,0,384.0,365.25,592.0
8.344000000040978,0.06299999996554106,52,1,65,23,384,366,592,-132,-161,0,384.0,365.4,592.0
8.453000000095926,0.0,53,1,64,23,384,363,586,-132,-164,-6,384.0,363.0,586.0
8.469000000040978,0.015999999945051968,53,1,64,23,384,366,595,-132,-161,3,384.0,364.5,590.5
8.469000000040978,0.015999999945051968,53,1,64,23,384,366,589,-132,-161,-3,384.0,365.0,590.0
8.484000000054948,0.030999999959021807,53,1,64,23,387,366,589,-129,-161,-3,384.75,365.25,589.75
8.484000000054948,0.030999999959021807,53,1,64,23,384,366,592,-132,-161,0,384.6,365.4,590.2
8.594000000040978,0.0,54,1,63,23,384,369,589,-132,-158,-3,384.0,369.0,589.0
8.594000000040978,0.0,54,1,63,23,384,375,586,-132,-152,-6,384.0,372.0,587.5
8.609000000054948,0.015000000013969839,54,1,63,23,384,375,589,-132,-152,-3,384.0,373.0,588.0
8.64000000001397,0.045999999972991645,54,1,63,23,384,375,586,-132,-152,-6,384.0,373.5,587.5
8.64000000001397,0.045999999972991645,54,1,63,23,384,375,586,-132,-152,-6,384.0,373.8,587.2
8.75,0.0,55,1,62,23,381,375,589,-135,-152,-3,381.0,375.0,589.0
